1.122,3.4,0.066,34,
1.188,2.4,0.198,24,6.72
1.386,2.3,0.363,23,7.4575
1.749,1.4,0.264,14,10.03856097
2.013,3.5,0.264,35,15.37035804
2.277,3.6,0.429,36,7.4575
2.706,4.6,2.475,46,6.72
5.181,3.6,0.462,36,6.72
5.643,4.6,1.419,46,6.72
7.062,5.6,1.32,56,6.72
8.382,4.6,1.98,46,6.72
10.362,3.6,0.297,36,6.72
10.659,3.5,0.264,35,7.4575
10.923,4.5,0.264,45,6.72
11.187,4.6,0.462,46,7.4575
11.649,3.5,0.561,35,10.03856097
12.21,2.5,0.165,25,6.72
12.375,1.5,0.066,15,6.72
12.441,1.4,0.198,14,7.4575
12.639,3.5,0.363,35,15.37035804
13.002,4.5,2.508,45,6.72
15.51,4.6,0.363,46,7.4575
15.873,4.5,0.066,45,7.4575
15.939,3.5,0.165,35,6.72
16.104,2.5,0.099,25,6.72
16.203,1.5,0.165,15,6.72
16.368,1.6,0.264,16,7.4575
16.632,3.6,0.198,36,13.44
16.83,3.5,0.198,35,7.4575
17.028,4.5,1.584,45,6.72
18.612,3.5,0.495,35,6.72
19.107,4.4,0.462,44,10.03856097
19.569,4.5,0.033,45,7.4575
19.602,3.6,0.198,36,10.03856097
19.8,3.7,0.297,37,7.4575
20.097,3.5,0.33,35,14.915
20.427,4.4,0.759,44,10.03856097
21.186,3.5,0.099,35,10.03856097
21.285,2.5,0.165,25,6.72
21.45,1.5,0.099,15,6.72
21.549,3.4,0.231,34,15.37035804
21.78,2.4,0.099,24,6.72
21.879,2.5,0.033,25,7.4575
21.912,1.5,0.495,15,6.72
22.407,3.3,0.165,33,20.07712193
22.572,3.2,0.264,32,7.4575
22.836,4.2,0.33,42,6.72
23.166,3.3,0.198,33,10.03856097
23.364,3.4,0.165,34,7.4575
23.529,2.4,0.033,24,6.72
23.562,2.5,0.264,25,7.4575
23.826,2.6,0.429,26,7.4575
24.255,1.8,0.27,18,16.35896161
24.525,1.8,,18,
0.231,4.5,0.198,45,
0.429,3.4,0.297,34,10.03856097
0.726,3.5,0.165,35,7.4575
0.891,4.5,0.462,45,6.72
1.353,5.5,0.495,55,6.72
1.848,5.6,0.759,56,7.4575
2.607,4.5,0.132,45,10.03856097
2.739,3.5,0.726,35,6.72
3.465,4.5,0.132,45,6.72
3.597,3.5,0.264,35,6.72
3.861,2.4,0.792,24,10.03856097
4.653,2.3,0.264,23,7.4575
4.917,2.4,0.066,24,7.4575
4.983,3.4,0.099,34,6.72
5.082,3.5,0.693,35,7.4575
5.775,4.5,1.98,45,6.72
7.755,4.4,0.231,44,7.4575
7.986,4.5,0.165,45,7.4575
8.151,3.5,0.066,35,6.72
8.217,2.5,0.264,25,6.72
8.481,2.4,0.066,24,7.4575
8.547,2.2,0.264,22,14.915
8.811,2.1,0.099,21,7.4575
8.91,3.1,0.264,31,6.72
9.174,2.1,0.396,21,6.72
9.57,2.2,0.099,22,7.4575
9.669,2.3,0.132,23,7.4575
9.801,1.3,0.528,13,6.72
10.329,2.4,0.099,24,10.03856097
10.428,2.5,0.132,25,7.4575
10.56,3.5,0.165,35,6.72
10.725,4.5,1.188,45,6.72
11.913,5.5,0.594,55,6.72
12.507,4.5,0.495,45,6.72
13.002,5.6,0.693,56,10.03856097
13.695,5.5,0.264,55,7.4575
13.959,4.5,1.188,45,6.72
15.147,4.6,0.264,46,7.4575
15.411,5.6,1.419,56,6.72
16.83,5.5,0.528,55,7.4575
17.358,4.5,0.297,45,6.72
17.655,3.5,0.231,35,6.72
17.886,3.4,0.132,34,7.4575
18.018,3.5,0.099,35,7.4575
18.117,3.6,0.066,36,7.4575
18.183,3.7,0.396,37,7.4575
18.579,3.6,0.033,36,7.4575
18.612,3.5,0.099,35,7.4575
18.711,3.4,0.561,34,7.4575
19.272,3.5,0.066,35,7.4575
19.338,2.5,0.264,25,6.72
19.602,2.4,0.528,24,7.4575
20.13,1.4,0.891,14,6.72
21.021,2.3,0.066,23,10.03856097
21.087,3.2,0.132,32,10.03856097
21.219,3.1,0.198,31,7.4575
21.417,3.2,0.132,32,7.4575
21.549,3.3,0.132,33,7.4575
21.681,3.4,0.132,34,7.4575
21.813,2.4,0.759,24,6.72
22.572,3.4,0.231,34,6.72
22.803,4.4,0.264,44,6.72
23.067,3.5,0.429,35,10.03856097
23.496,3.4,0.528,34,7.4575
24.024,3.4,,34,
1.848,2.4,0.825,24,
2.673,2.5,0.165,25,7.4575
2.838,5.5,0.132,55,20.16
2.97,4.6,0.495,46,10.03856097
3.465,5.6,1.155,56,6.72
4.62,4.6,0.132,46,6.72
4.752,3.6,0.825,36,6.72
5.577,3.5,0.066,35,7.4575
5.643,2.5,0.033,25,6.72
5.676,2.4,1.419,24,7.4575
7.095,3.5,0.627,35,10.03856097
7.722,4.5,0.132,45,6.72
7.854,4.6,0.198,46,7.4575
8.052,5.6,1.518,56,6.72
9.57,4.6,0.363,46,6.72
9.933,3.6,0.297,36,6.72
10.23,4.5,0.66,45,10.03856097
10.89,3.5,0.033,35,6.72
10.923,2.6,0.099,26,10.03856097
11.022,1.6,0.693,16,6.72
11.715,1.5,0.099,15,7.4575
11.814,1.4,0.297,14,7.4575
12.111,2.1,0.132,21,23.35994769
12.243,2.2,0.099,22,7.4575
12.342,2.3,0.033,23,7.4575
12.375,4.3,0.066,43,13.44
12.441,4.4,0.066,44,7.4575
12.507,5.4,0.198,54,6.72
12.705,4.4,0.231,44,6.72
12.936,4.5,0.198,45,7.4575
13.134,5.5,0.297,55,6.72
13.431,4.5,0.231,45,6.72
13.662,5.5,0.462,55,6.72
14.124,4.5,3.564,45,6.72
17.688,5.5,1.419,55,6.72
19.107,4.5,0.165,45,6.72
19.272,3.5,0.396,35,6.72
19.668,4.4,0.264,44,10.03856097
19.932,3.4,0.132,34,6.72
20.064,2.4,0.066,24,6.72
20.13,1.4,0.462,14,6.72
20.592,2.5,0.132,25,10.03856097
20.724,3.6,0.132,36,10.03856097
20.856,4.5,0.495,45,10.03856097
21.351,2.4,0.132,24,15.37035804
21.483,1.4,1.749,14,6.72
23.232,2.4,1.221,24,6.72
24.453,1.5,0.072,15,10.03856097
24.525,1.5,,15,
0.924,3.5,0.33,35,
1.254,2.4,0.363,24,10.03856097
1.617,2.5,0.33,25,7.4575
1.947,3.5,2.871,35,6.72
4.818,2.4,0.363,24,10.03856097
5.181,1.4,0.396,14,6.72
5.577,2.4,0.099,24,6.72
5.676,3.4,0.132,34,6.72
