,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,格子番号の位置,,,,,,,,,,刻み,4,ｃｍ,,,,,
開始時刻,1,1.32,3.4,0.297,34,,23.205,,,1,2,3,4,5,6,7,8,,,以上,未満,累積,頻度,%,,
,2,1.617,4.4,0.363,44,6.72,,,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,,1,0,4,0,0,0,,
,3,1.98,3.4,0.33,34,6.72,,,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,,2,4,8,34,34,87.17948718,,
,4,2.31,3.5,0.363,35,7.4575,,,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,,3,8,12,39,5,12.82051282,,
,5,2.673,4.5,0.297,45,6.72,,,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,,4,12,16,39,0,0,,
,6,2.97,4.6,1.089,46,7.4575,,,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,,5,16,20,39,0,0,,
,7,4.059,5.6,0.165,56,6.72,,,,,,,,,,,,,6,20,24,39,0,0,,
,8,4.224,5.5,0.594,55,7.4575,,,目視時間の分布（秒）,,23.205,,,,,,,,7,24,28,39,0,0,,
,9,4.818,4.5,0.429,45,6.72,,,,1,2,3,4,5,6,7,8,,8,28,32,39,0,0,,
,10,5.247,3.4,0.165,34,10.03856097,,,5,0,0,0,0,0.594,1.353,0,0,,9,32,36,39,0,0,,
,11,5.412,2.4,0.462,24,6.72,,,4,0,0,0.198,2.607,10.362,2.376,0,0,,10,36,40,39,0,0,,
,12,5.874,3.5,0.066,35,10.03856097,,,3,0,0,0.198,1.848,2.343,0.132,0,0,,11,40,44,39,0,0,,
,13,5.94,4.5,0.693,45,6.72,,,2,0,0,0,0.693,0.27,0,0,0,,12,44,48,39,0,0,,
,14,6.633,4.6,0.363,46,7.4575,,,1,0,0,0,0,0.066,0.165,0,0,,13,48,52,39,0,0,,
,15,6.996,4.5,1.419,45,7.4575,,,,,,,,,,,,,14,52,56,39,0,0,,
,16,8.415,3.5,0.429,35,6.72,,,目視時間の分布（%）,,100,,,,,,,,15,56,60,39,0,0,,
,17,8.844,4.5,1.98,45,6.72,,,,1,2,3,4,5,6,7,8,,16,60,64,39,0,0,,
,18,10.824,4.6,0.429,46,7.4575,,,5,0.0,0.0,0.0,0.0,2.6,5.8,0.0,0.0,,17,64,68,39,0,0,,
,19,11.253,4.5,0.759,45,7.4575,,,4,0.0,0.0,0.9,11.2,44.7,10.2,0.0,0.0,,18,68,72,39,0,0,,
,20,12.012,3.5,0.858,35,6.72,,,3,0.0,0.0,0.9,8.0,10.1,0.6,0.0,0.0,,19,72,76,39,0,0,,
,21,12.87,4.5,4.059,45,6.72,,,2,0.0,0.0,0.0,3.0,1.2,0.0,0.0,0.0,,20,76,80,39,0,0,,
,22,16.929,4.6,0.495,46,7.4575,,,1,0.0,0.0,0.0,0.0,0.3,0.7,0.0,0.0,,,,,,,100,,
,23,17.424,5.6,1.188,56,6.72,,,,,,,,,,,,,,,,,,,,
,24,18.612,4.5,0.462,45,10.03856097,,,目視時間の分布ランキング,,,,,,,,,,,,,,,,,
,25,19.074,4.4,1.848,44,7.4575,,,,1,2,3,4,5,6,7,8,,,,,,,,,
,26,20.922,4.5,0.264,45,7.4575,,,5,15,15,15,15,8,6,15,15,,,,,,,,,
,27,21.186,3.5,0.198,35,6.72,,,4,15,15,10,2,1,3,15,15,,,,,,,,,
