,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,格子番号の位置,,,,,,,,,,刻み,4,ｃｍ,,,,,
開始時刻,1,0.957,4.5,0.264,45,,23.067,,,1,2,3,4,5,6,7,8,,,以上,未満,累積,頻度,%,,
,2,1.221,4.6,0.099,46,7.4575,,,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,,1,0,4,0,0,0,,
,3,1.32,4.5,0.957,45,7.4575,,,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,,2,4,8,50,50,81.96721311,,
,4,2.277,5.5,0.495,55,6.72,,,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,,3,8,12,56,6,9.836065574,,
,5,2.772,5.6,0.132,56,7.4575,,,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,,4,12,16,59,3,4.918032787,,
,6,2.904,4.5,0.462,45,10.03856097,,,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,,5,16,20,61,2,3.278688525,,
,7,3.366,5.5,0.528,55,6.72,,,,,,,,,,,,,6,20,24,61,0,0,,
,8,3.894,4.5,0.132,45,6.72,,,目視時間の分布（秒）,,23.067,,,,,,,,7,24,28,61,0,0,,
,9,4.026,3.5,0.264,35,6.72,,,,1,2,3,4,5,6,7,8,,8,28,32,61,0,0,,
,10,4.29,2.4,1.386,24,10.03856097,,,5,0,0,0,0,1.782,1.155,0,0,,9,32,36,61,0,0,,
,11,5.676,3.4,0.231,34,6.72,,,4,0.086,0.244,0.066,0.528,5.973,0.561,0,0,,10,36,40,61,0,0,,
,12,5.907,3.2,0.297,32,14.915,,,3,1.485,0.759,0.066,1.551,2.211,0,0,0,,11,40,44,61,0,0,,
,13,6.204,3.1,0.198,31,7.4575,,,2,0.528,0.297,0.693,3.597,0.627,0.066,0.165,0,,12,44,48,61,0,0,,
,14,6.402,4.1,0.086,41,6.72,,,1,0,0,0,0.627,0,0,0,0,,13,48,52,61,0,0,,
,15,6.488,4.2,0.145,42,7.4575,,,,,,,,,,,,,14,52,56,61,0,0,,
,16,6.633,4.3,0.033,43,7.4575,,,目視時間の分布（%）,,100,,,,,,,,15,56,60,61,0,0,,
,17,6.666,3.4,0.132,34,10.03856097,,,,1,2,3,4,5,6,7,8,,16,60,64,61,0,0,,
,18,6.798,3.5,0.165,35,7.4575,,,5,0.0,0.0,0.0,0.0,7.7,5.0,0.0,0.0,,17,64,68,61,0,0,,
,19,6.963,4.5,1.452,45,6.72,,,4,0.4,1.1,0.3,2.3,25.9,2.4,0.0,0.0,,18,68,72,61,0,0,,
,20,8.415,3.5,0.132,35,6.72,,,3,6.4,3.3,0.3,6.7,9.6,0.0,0.0,0.0,,19,72,76,61,0,0,,
,21,8.547,2.5,0.528,25,6.72,,,2,2.3,1.3,3.0,15.6,2.7,0.3,0.7,0.0,,20,76,80,61,0,0,,
,22,9.075,2.4,0.198,24,7.4575,,,1,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0.0,,,,,,,100,,
,23,9.273,2.3,0.231,23,7.4575,,,,,,,,,,,,,,,,,,,,
,24,9.504,2.2,0.066,22,7.4575,,,目視時間の分布ランキング,,,,,,,,,,,,,,,,,
,25,9.57,2.1,0.528,21,7.4575,,,,1,2,3,4,5,6,7,8,,,,,,,,,
,26,10.098,3.1,0.099,31,6.72,,,5,22,22,22,22,4,7,22,22,,,,,,,,,
,27,10.197,3.2,0.165,32,7.4575,,,4,18,16,21,14,1,12,22,22,,,,,,,,,
,28,10.362,4.2,0.099,42,6.72,,,3,6,8,20,5,3,22,22,22,,,,,,,,,
,29,10.461,4.4,0.165,44,14.915,,,2,13,15,9,2,10,19,17,22,,,,,,,,,
,30,10.626,4.5,0.198,45,7.4575,,,1,22,22,22,10,22,22,22,22,,,,,,,,,
,31,10.824,4.6,0.462,46,7.4575,,,,,,,,,,,,,,,,,,,,
,32,11.286,5.6,1.023,56,6.72,,,,,,,,,,,,,,,,,,,,
,33,12.309,5.5,0.759,55,7.4575,,,目視個所Ｔｏｐ　No.1,4.5,1,,5.1,22,,,,,,,,,,,,
,34,13.068,4.5,0.924,45,6.72,,,目視個所Ｔｏｐ　No.2,2.4,2,,4.1,18,,,,,,,,,,,,
,35,13.992,4.4,0.066,44,7.4575,,,目視個所Ｔｏｐ　No.3,3.5,3,,3.1,6,,,,,,,,,,,,
,36,14.058,4.3,0.033,43,7.4575,,,目視個所Ｔｏｐ　No.4,5.5,4,,2.1,13,,,,,,,,,,,,
,37,14.091,3.1,1.188,31,16.35896161,,,目視個所Ｔｏｐ　No.5,3.4,5,,1.1,22,,,,,,,,,,,,
,38,15.279,3.2,0.033,32,7.4575,,,目視個所（累積ではない）,21,,,5.2,22,,,,,,,,,,,,
,39,15.312,3.3,0.066,33,7.4575,,,非目視個所,19,,,4.2,16,,,,,,,,,,,,
,40,15.378,4.4,0.066,44,10.03856097,,,合計,40,,,3.2,8,,,,,,,,,,,,
,41,15.444,4.5,1.419,45,7.4575,,,,,,,2.2,15,,,,,,,,,,,,
,42,16.863,3.5,1.518,35,6.72,,,,,,,1.2,22,,,,,,,,,,,,
,43,18.381,3.4,0.099,34,7.4575,,,,,,,5.3,22,,,,,,,,,,,,
,44,18.48,2.4,0.429,24,6.72,,,,,,,4.3,21,,,,,1,2,3,4,5,6,7,8
,45,18.909,3.4,0.495,34,6.72,,,,,,,3.3,20,,,,5,22,22,22,22,4,7,22,22
,46,19.404,1.4,0.627,14,13.44,,,,,,,2.3,9,,,,4,18,16,21,14,1,12,22,22
,47,20.031,2.5,0.099,25,10.03856097,,,,,,,1.3,22,,,,3,6,8,20,5,3,22,22,22
,48,20.13,2.6,0.066,26,7.4575,,,,,,,5.4,22,,,,2,13,15,9,2,10,19,17,22
,49,20.196,2.7,0.165,27,7.4575,,,,,,,4.4,14,,,,1,22,22,22,10,22,22,22,22
,50,20.361,3.5,0.132,35,16.35896161,,,,,,,3.4,5,,,,,,,,,,,,
,51,20.493,4.5,0.165,45,6.72,,,,,,,2.4,2,,,,,,,,,,,,
,52,20.658,4.4,0.231,44,7.4575,,,,,,,1.4,10,,,,,,,,,,,,
,53,20.889,3.4,0.165,34,6.72,,,,,,,5.5,4,,,,,,,,,,,,
,54,21.054,2.4,0.66,24,6.72,,,,,,,4.5,1,,,,,,,,,,,,
,55,21.714,2.3,0.132,23,7.4575,,,,,,,3.5,3,,,,,,,,,,,,
,56,21.846,2.2,0.231,22,7.4575,,,,,,,2.5,10,,,,,,,,,,,,
,57,22.077,3.2,0.264,32,6.72,,,,,,,1.5,22,,,,,,,,,,,,
,58,22.341,2.3,0.33,23,10.03856097,,,,,,,5.6,7,,,,,,,,,,,,
,59,22.671,2.4,0.429,24,7.4575,,,,,,,4.6,12,,,,,,,,,,,,
,60,23.1,3.4,0.165,34,6.72,,,,,,,3.6,22,,,,,,,,,,,,
,61,23.265,2.4,0.495,24,6.72,,,,,,,2.6,19,,,,,,,,,,,,
,62,23.76,3.4,0.264,34,6.72,,,,,,,1.6,22,,,,,,,,,,,,
,63,24.024,3.4,,,,,,,,,,5.7,22,,,,,,,,,,,,
,観測時間［秒］,23.067,,,,,,,,,,,4.7,22,,,,,,,,,,,,
,,,,,最少移動距離,6.72,,,,,,,3.7,22,,,,,,,,,,,,
,任意個所の最大目視時間［s］,,,1.52,最大移動距離,16.36,,,,,,,2.7,17,,,,,,,,,,,,
,任意個所の目視時間の標準偏差,,,0.38,平均移動距離,8.07,,,,,,,1.7,22,,,,,,,,,,,,
,,,,,距離標準偏差,2.34,,,,,,,5.8,22,,,,,,,,,,,,
,,,,,,,,,,,,,4.8,22,,,,,,,,,,,,
,原本再生時間,23.53,秒,,9.9のカウント数,0,,,,,,,3.8,22,,,,,,,,,,,,
,観察時間,23.067,秒,,9.9の秒数,0,,,,,,,2.8,22,,,,,,,,,,,,
,観察割合,0.980,,,0のカウント数,0,,,,,,,1.8,22,,,,,,,,,,,,
,,,,,0の秒数,0,,,,,,総計,40,,,,,,,,,,,,,
,総ロスト時間［秒］,0.000,,原本再生に占める9.9の割合,,0.000,,,,,,,,,,,,,,,,,,,,
,原本再生に占めるロスト割合,0.000,,観察時間に占める9.9の割合,,0.000,,,,,,,,,,,,,,,,,,,,
,観察時間に占めるロスト割合,0.000,,原本再生に占める0の割合,,0,,,,,,,,,,,,,,,,,,,,
