,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,格子番号の位置,,,,,,,,,,刻み,4,ｃｍ,,,,,
開始時刻,1,2.607,3.4,6.6,34,,30.74,,,1,2,3,4,5,6,7,8,,,以上,未満,累積,頻度,%,,
,2,9.207,4.4,0.33,44,6.72,,,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,,1,0,4,0,0,0,,
,3,9.537,5.4,0.627,54,6.72,,,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,,2,4,8,31,31,86.11111111,,
,4,10.164,4.4,0.132,44,6.72,,,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,,3,8,12,35,4,11.11111111,,
,5,10.296,4.5,0.462,45,7.4575,,,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,,4,12,16,36,1,2.777777778,,
,6,10.758,3.5,0.462,35,6.72,,,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,,5,16,20,36,0,0,,
,7,11.22,2.5,0.165,25,6.72,,,,,,,,,,,,,6,20,24,36,0,0,,
,8,11.385,3.5,0.099,35,6.72,,,目視時間の分布（秒）,,30.74,,,,,,,,7,24,28,36,0,0,,
,9,11.484,4.5,0.957,45,6.72,,,,1,2,3,4,5,6,7,8,,8,28,32,36,0,0,,
,10,12.441,4.4,0.429,44,7.4575,,,5,0,0.066,0.165,1.98,0,0,0,0,,9,32,36,36,0,0,,
,11,12.87,5.4,1.254,54,6.72,,,4,0,0,0,5.28,2.789,0,0,0,,10,36,40,36,0,0,,
,12,14.124,4.4,0.264,44,6.72,,,3,0,0,0,16.302,2.508,0,0,0,,11,40,44,36,0,0,,
,13,14.388,3.4,0.759,34,6.72,,,2,0,0,0,1.353,0.297,0,0,0,,12,44,48,36,0,0,,
,14,15.147,5.3,0.099,53,15.37035804,,,1,0,0,0,0,0,0,0,0,,13,48,52,36,0,0,,
,15,15.246,5.2,0.066,52,7.4575,,,,,,,,,,,,,14,52,56,36,0,0,,
,16,15.312,5.3,0.066,53,7.4575,,,目視時間の分布（%）,,100,,,,,,,,15,56,60,36,0,0,,
,17,15.378,4.4,1.221,44,10.03856097,,,,1,2,3,4,5,6,7,8,,16,60,64,36,0,0,,
,18,16.599,4.5,0.495,45,7.4575,,,5,0.0,0.2,0.5,6.4,0.0,0.0,0.0,0.0,,17,64,68,36,0,0,,
,19,17.094,3.5,0.528,35,6.72,,,4,0.0,0.0,0.0,17.2,9.1,0.0,0.0,0.0,,18,68,72,36,0,0,,
,20,17.622,2.4,0.726,24,10.03856097,,,3,0.0,0.0,0.0,53.0,8.2,0.0,0.0,0.0,,19,72,76,36,0,0,,
,21,18.348,3.5,0.264,35,10.03856097,,,2,0.0,0.0,0.0,4.4,1.0,0.0,0.0,0.0,,20,76,80,36,0,0,,
,22,18.612,4.5,0.264,45,6.72,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,100,,
,23,18.876,3.5,0.759,35,6.72,,,,,,,,,,,,,,,,,,,,
,24,19.635,3.4,1.287,34,7.4575,,,目視時間の分布ランキング,,,,,,,,,,,,,,,,,
,25,20.922,4.4,2.112,44,6.72,,,,1,2,3,4,5,6,7,8,,,,,,,,,
,26,23.034,5.4,0.099,54,6.72,,,5,10,9,8,5,10,10,10,10,,,,,,,,,
,27,23.133,4.4,0.132,44,6.72,,,4,10,10,10,2,3,10,10,10,,,,,,,,,
,28,23.265,3.4,1.32,34,6.72,,,3,10,10,10,1,4,10,10,10,,,,,,,,,
,29,24.585,2.4,0.627,24,6.72,,,2,10,10,10,6,7,10,10,10,,,,,,,,,
,30,25.212,2.5,0.132,25,7.4575,,,1,10,10,10,10,10,10,10,10,,,,,,,,,
,31,25.344,3.4,2.343,34,10.03856097,,,,,,,,,,,,,,,,,,,,
,32,27.687,4.4,0.66,44,6.72,,,,,,,,,,,,,,,,,,,,
,33,28.347,4.5,0.396,45,7.4575,,,目視個所Ｔｏｐ　No.1,3.4,1,,5.1,10,,,,,,,,,,,,
,34,28.743,3.5,0.033,35,6.72,,,目視個所Ｔｏｐ　No.2,4.4,2,,4.1,10,,,,,,,,,,,,
,35,28.776,3.4,3.993,34,7.4575,,,目視個所Ｔｏｐ　No.3,4.5,3,,3.1,10,,,,,,,,,,,,
,36,32.769,3.5,0.363,35,7.4575,,,目視個所Ｔｏｐ　No.4,3.5,4,,2.1,10,,,,,,,,,,,,
,37,33.132,4.5,0.215,45,6.72,,,目視個所Ｔｏｐ　No.5,5.4,5,,1.1,10,,,,,,,,,,,,
,38,33.347,4.5,,45,,,,目視個所（累積ではない）,9,,,5.2,9,,,,,,,,,,,,
,観測時間［秒］,30.74,,,,,,,非目視個所,31,,,4.2,10,,,,,,,,,,,,
,,,,,最少移動距離,6.72,,,合計,40,,,3.2,10,,,,,,,,,,,,
,任意個所の最大目視時間［s］,,,6.60,最大移動距離,15.37,,,,,,,2.2,10,,,,,,,,,,,,
,任意個所の目視時間の標準偏差,,,1.23,平均移動距離,7.53,,,,,,,1.2,10,,,,,,,,,,,,
,,,,,距離標準偏差,1.67,,,,,,,5.3,8,,,,,,,,,,,,
,,,,,,,,,,,,,4.3,10,,,,,1,2,3,4,5,6,7,8
,原本再生時間,31.253,秒,,9.9のカウント数,0,,,,,,,3.3,10,,,,5,10,9,8,5,10,10,10,10
