,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,28,30.591,3.5,0.726,35,7.4575,,,3,6,6,6,1,2,6,6,6,,,,,,,,,
,29,31.317,3.4,0.495,34,7.4575,,,2,6,6,6,6,5,6,6,6,,,,,,,,,
,30,31.812,3.5,0.924,35,7.4575,,,1,6,6,6,6,6,6,6,6,,,,,,,,,
,31,32.736,3.4,0.297,34,7.4575,,,,,,,,,,,,,,,,,,,,
,32,33.033,3.4,,,,,,,,,,,,,,,,,,,,,,,
,観測時間［秒］,31.449,,,,,,,目視個所Ｔｏｐ　No.1,3.4,1,,5.1,6,,,,,,,,,,,,
,,,,,最少移動距離,6.72,,,目視個所Ｔｏｐ　No.2,3.5,2,,4.1,6,,,,,,,,,,,,
,任意個所の最大目視時間［s］,,,7.00,最大移動距離,10.04,,,目視個所Ｔｏｐ　No.3,4.4,3,,3.1,6,,,,,,,,,,,,
,任意個所の目視時間の標準偏差,,,1.32,平均移動距離,7.32,,,目視個所Ｔｏｐ　No.4,4.5,4,,2.1,6,,,,,,,,,,,,
,,,,,距離標準偏差,0.61,,,目視個所Ｔｏｐ　No.5,2.5,5,,1.1,6,,,,,,,,,,,,
,,,,,,,,,目視個所（累積ではない）,5,,,5.2,6,,,,,,,,,,,,
,原本再生時間,31.253,秒,,9.9のカウント数,0,,,非目視個所,35,,,4.2,6,,,,,,,,,,,,
,観察時間,31.449,秒,,9.9の秒数,0,,,合計,40,,,3.2,6,,,,,,,,,,,,
,観察割合,1.006,,,0のカウント数,0,,,,,,,2.2,6,,,,,,,,,,,,
,,,,,0の秒数,0,,,,,,,1.2,6,,,,,,,,,,,,
,総ロスト時間［秒］,0.000,,原本再生に占める9.9の割合,,0.000,,,,,,,5.3,6,,,,,,,,,,,,
,原本再生に占めるロスト割合,0.000,,観察時間に占める9.9の割合,,0.000,,,,,,,4.3,6,,,,,1,2,3,4,5,6,7,8
,観察時間に占めるロスト割合,0.000,,原本再生に占める0の割合,,0.000,,,,,,,3.3,6,,,,5,6,6,6,6,6,6,6,6
,,,,観察時間に占める0の割合,,0.000,,,,,,,2.3,6,,,,4,6,6,6,3,4,6,6,6
,,,,,,,,,,,,,1.3,6,,,,3,6,6,6,1,2,6,6,6
,,,,チェックデジット,31.449,,,,,,,,5.4,6,,,,2,6,6,6,6,5,6,6,6
,,,,OK,31.449,,,,,,,,4.4,3,,,,1,6,6,6,6,6,6,6,6
,,,,,31.449,,,,,,,,3.4,1,,,,,,,,,,,,
,,,,,,,,,,,,,2.4,6,,,,,,,,,,,,
,,,,,,,,,,,,,1.4,6,,,,,,,,,,,,
,,,,,,,,,,,,,5.5,6,,,,,,,,,,,,
,,,,,,,,,,,,,4.5,4,,,,,,,,,,,,
,,,,,,,,,,,,,3.5,2,,,,,,,,,,,,
,,,,,,,,,,,,,2.5,5,,,,,,,,,,,,
,,,,,,,,,,,,,1.5,6,,,,,,,,,,,,
,,,,,,,,,,,,,5.6,6,,,,,,,,,,,,
,,,,,,,,,,,,,4.6,6,,,,,,,,,,,,
,,,,,,,,,,,,,3.6,6,,,,,,,,,,,,
,,,,,,,,,,,,,2.6,6,,,,,,,,,,,,
,,,,,,,,,,,,,1.6,6,,,,,,,,,,,,
,,,,,,,,,,,,,5.7,6,,,,,,,,,,,,
,,,,,,,,,,,,,4.7,6,,,,,,,,,,,,
,,,,,,,,,,,,,3.7,6,,,,,,,,,,,,
,,,,,,,,,,,,,2.7,6,,,,,,,,,,,,
終了時刻,,,,,,,,,,,,,1.7,6,,,,,,,,,,,,
,,,,,,,,,,,,,5.8,6,,,,,,,,,,,,
,,,,,,,,,,,,,4.8,6,,,,,,,,,,,,
,,,,,,,,,,,,,3.8,6,,,,,,,,,,,,
,,,,,,,,,,,,,2.8,6,,,,,,,,,,,,
,,,,,,,,,,,,,1.8,6,,,,,,,,,,,,
,,,,,,,,,,,,総計,40,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
