,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,格子番号の位置,,,,,,,,,,刻み,4,ｃｍ,,,,,
開始時刻,1,0.825,3.4,5.247,34,,31.647,,,1,2,3,4,5,6,7,8,,,以上,未満,累積,頻度,%,,
,2,6.072,3.5,0.462,35,7.4575,,,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,,1,0,4,0,0,0,,
,3,6.534,3.4,1.716,34,7.4575,,,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,,2,4,8,33,33,97.05882353,,
,4,8.25,3.5,0.627,35,7.4575,,,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,,3,8,12,33,0,0,,
,5,8.877,3.4,0.528,34,7.4575,,,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,,4,12,16,34,1,2.941176471,,
,6,9.405,3.3,0.429,33,7.4575,,,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,,5,16,20,34,0,0,,
,7,9.834,3.4,0.363,34,7.4575,,,,,,,,,,,,,6,20,24,34,0,0,,
,8,10.197,3.5,0.231,35,7.4575,,,目視時間の分布（秒）,,31.647,,,,,,,,7,24,28,34,0,0,,
,9,10.428,3.6,0.231,36,7.4575,,,,1,2,3,4,5,6,7,8,,8,28,32,34,0,0,,
,10,10.659,3.5,0.231,35,7.4575,,,5,0,0,0,0.132,0,0,0,0,,9,32,36,34,0,0,,
,11,10.89,3.4,0.396,34,7.4575,,,4,0,0,0,2.145,0,0,0,0,,10,36,40,34,0,0,,
,12,11.286,3.5,0.231,35,7.4575,,,3,0,0,0.429,22.141,5.579,1.221,0,0,,11,40,44,34,0,0,,
,13,11.517,3.6,0.858,36,7.4575,,,2,0,0,0,0,0,0,0,0,,12,44,48,34,0,0,,
,14,12.375,3.5,0.198,35,7.4575,,,1,0,0,0,0,0,0,0,0,,13,48,52,34,0,0,,
,15,12.573,3.4,0.924,34,7.4575,,,,,,,,,,,,,14,52,56,34,0,0,,
,16,13.497,3.5,0.33,35,7.4575,,,目視時間の分布（%）,,100,,,,,,,,15,56,60,34,0,0,,
,17,13.827,3.4,0.924,34,7.4575,,,,1,2,3,4,5,6,7,8,,16,60,64,34,0,0,,
,18,14.751,5.4,0.132,54,13.44,,,5,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,,17,64,68,34,0,0,,
,19,14.883,4.4,0.198,44,6.72,,,4,0.0,0.0,0.0,6.8,0.0,0.0,0.0,0.0,,18,68,72,34,0,0,,
,20,15.081,3.4,0.495,34,6.72,,,3,0.0,0.0,1.4,70.0,17.6,3.9,0.0,0.0,,19,72,76,34,0,0,,
,21,15.576,4.4,0.924,44,6.72,,,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20,76,80,34,0,0,,
,22,16.5,3.4,0.792,34,6.72,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,100,,
,23,17.292,3.5,1.089,35,7.4575,,,,,,,,,,,,,,,,,,,,
,24,18.381,3.4,0.396,34,7.4575,,,目視時間の分布ランキング,,,,,,,,,,,,,,,,,
,25,18.777,3.5,0.264,35,7.4575,,,,1,2,3,4,5,6,7,8,,,,,,,,,
,26,19.041,3.4,2.97,34,7.4575,,,5,7,7,7,6,7,7,7,7,,,,,,,,,
,27,22.011,3.5,1.518,35,7.4575,,,4,7,7,7,3,7,7,7,7,,,,,,,,,
,28,23.529,3.6,0.132,36,7.4575,,,3,7,7,5,1,2,4,7,7,,,,,,,,,
,29,23.661,3.5,0.264,35,7.4575,,,2,7,7,7,7,7,7,7,7,,,,,,,,,
,30,23.925,3.4,0.627,34,7.4575,,,1,7,7,7,7,7,7,7,7,,,,,,,,,
,31,24.552,4.4,1.023,44,6.72,,,,,,,,,,,,,,,,,,,,
,32,25.575,3.4,5.245,34,6.72,,,,,,,,,,,,,,,,,,,,
,33,30.82,3.5,0.134,35,7.4575,,,目視個所Ｔｏｐ　No.1,3.4,1,,5.1,7,,,,,,,,,,,,
,34,30.954,3.4,1.518,34,7.4575,,,目視個所Ｔｏｐ　No.2,3.5,2,,4.1,7,,,,,,,,,,,,
,35,32.472,3.5,0.198,35,7.4575,,,目視個所Ｔｏｐ　No.3,4.4,3,,3.1,7,,,,,,,,,,,,
,36,32.67,3.6,0.264,36,7.4575,,,目視個所Ｔｏｐ　No.4,3.6,4,,2.1,7,,,,,,,,,,,,
,37,32.934,3.5,0.33,35,7.4575,,,目視個所Ｔｏｐ　No.5,3.3,5,,1.1,7,,,,,,,,,,,,
,38,33.264,3.4,0.528,34,7.4575,,,目視個所（累積ではない）,6,,,5.2,7,,,,,,,,,,,,
,39,33.792,3.5,0.242,35,7.4575,,,非目視個所,34,,,4.2,7,,,,,,,,,,,,
,40,34.034,3.5,,35,,,,合計,40,,,3.2,7,,,,,,,,,,,,
,観測時間[秒］,31.647,,,,,,,,,,,2.2,7,,,,,,,,,,,,
,,,,,最少移動距離,6.72,,,,,,,1.2,7,,,,,,,,,,,,
,任意個所の最大目視時間［s］,,,5.25,最大移動距離,13.44,,,,,,,5.3,7,,,,,,,,,,,,
,任意個所の目視時間の標準偏差,,,1.22,平均移動距離,7.50,,,,,,,4.3,7,,,,,1,2,3,4,5,6,7,8
,,,,,距離標準偏差,1.07,,,,,,,3.3,5,,,,5,7,7,7,6,7,7,7,7
,,,,,,,,,,,,,2.3,7,,,,4,7,7,7,3,7,7,7,7
,原本再生時間,31.253,秒,,9.9のカウント数,0,,,,,,,1.3,7,,,,3,7,7,5,1,2,4,7,7
,観察時間,31.647,秒,,9.9の秒数,0,,,,,,,5.4,6,,,,2,7,7,7,7,7,7,7,7
,観察割合,1.013,,,0のカウント数,0,,,,,,,4.4,3,,,,1,7,7,7,7,7,7,7,7
,,,,,0の秒数,0,,,,,,,3.4,1,,,,,,,,,,,,
,総ロスト時間［秒］,0.000,,原本再生に占める9.9の割合,,0.000,,,,,,,2.4,7,,,,,,,,,,,,
