,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,格子番号の位置,,,,,,,,,,刻み,4,ｃｍ,,,,,
開始時刻,1,1.617,3.4,0.858,34,,18.744,,,1,2,3,4,5,6,7,8,,,以上,未満,累積,頻度,%,,
,2,2.475,2.5,0.825,25,10.03856097,,,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,,1,0,4,0,0,0,,
,3,3.3,3.5,0.198,35,6.72,,,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,,2,4,8,40,40,70.1754386,,
,4,3.498,2.5,0.231,25,6.72,,,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,,3,8,12,56,16,28.07017544,,
,5,3.729,2.6,0.396,26,7.4575,,,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,,4,12,16,57,1,1.754385965,,
,6,4.125,1.7,0.297,17,10.03856097,,,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,,5,16,20,57,0,0,,
,7,4.422,1.5,0.066,15,14.915,,,,,,,,,,,,,6,20,24,57,0,0,,
,8,4.488,2.4,0.264,24,10.03856097,,,目視時間の分布（秒）,,18.744,,,,,,,,7,24,28,57,0,0,,
,9,4.752,2.3,0.198,23,7.4575,,,,1,2,3,4,5,6,7,8,,8,28,32,57,0,0,,
,10,4.95,2.2,0.066,22,7.4575,,,5,0,0,0,0,0,0,0,0,,9,32,36,57,0,0,,
,11,5.016,2.3,0.033,23,7.4575,,,4,0,0,0.231,0.198,0,0,0,0,,10,36,40,57,0,0,,
,12,5.049,2.4,0.066,24,7.4575,,,3,0,0,0.561,3.234,0.429,0,0,0,,11,40,44,57,0,0,,
,13,5.115,2.5,0.495,25,7.4575,,,2,0,0.066,1.32,2.079,2.409,3.333,1.287,0,,12,44,48,57,0,0,,
,14,5.61,3.5,0.066,35,6.72,,,1,0,0,0.132,0,0.066,2.64,0.759,0,,13,48,52,57,0,0,,
,15,5.676,4.4,0.198,44,10.03856097,,,,,,,,,,,,,14,52,56,57,0,0,,
,16,5.874,3.4,0.099,34,6.72,,,目視時間の分布（%）,,100,,,,,,,,15,56,60,57,0,0,,
,17,5.973,3.5,0.165,35,7.4575,,,,1,2,3,4,5,6,7,8,,16,60,64,57,0,0,,
