,15,5.082,2.5,0.396,25,7.4575,,,,,,,,,,,,,14,52,56,53,0,0,,
,16,5.478,1.5,0.132,15,6.72,,,目視時間の分布（%）,,100,,,,,,,,15,56,60,53,0,0,,
,17,5.61,1.6,0.858,16,7.4575,,,,1,2,3,4,5,6,7,8,,16,60,64,53,0,0,,
,18,6.468,1.5,0.066,15,7.4575,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,17,64,68,53,0,0,,
,19,6.534,1.6,0.132,16,7.4575,,,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,18,68,72,53,0,0,,
,20,6.666,1.7,0.33,17,7.4575,,,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,19,72,76,53,0,0,,
,21,6.996,1.6,1.287,16,7.4575,,,2,0.0,0.0,7.4,6.9,16.2,10.8,5.7,0.0,,20,76,80,53,0,0,,
,22,8.283,2.5,0.891,25,10.03856097,,,1,0.0,0.0,0.0,1.0,6.3,20.7,22.0,3.0,,,,,,,100,,
,23,9.174,1.5,0.264,15,6.72,,,,,,,,,,,,,,,,,,,,
,24,9.438,2.5,0.231,25,6.72,,,目視時間の分布ランキング,,,,,,,,,,,,,,,,,
,25,9.669,2.6,0.429,26,7.4575,,,,1,2,3,4,5,6,7,8,,,,,,,,,
,26,10.098,1.6,0.759,16,6.72,,,5,11,11,11,11,11,11,11,11,,,,,,,,,
,27,10.857,1.7,1.254,17,7.4575,,,4,11,11,11,11,11,11,11,11,,,,,,,,,
,28,12.111,2.7,0.264,27,6.72,,,3,11,11,11,11,11,11,11,11,,,,,,,,,
,29,12.375,2.4,0.099,24,22.3725,,,2,11,11,5,6,3,4,8,11,,,,,,,,,
,30,12.474,2.3,0.33,23,7.4575,,,1,11,11,11,10,7,2,1,9,,,,,,,,,
,31,12.804,2.4,0.363,24,7.4575,,,,,,,,,,,,,,,,,,,,
,32,13.167,2.5,0.066,25,7.4575,,,,,,,,,,,,,,,,,,,,
,33,13.233,2.6,0.099,26,7.4575,,,目視個所Ｔｏｐ　No.1,1.7,1,,5.1,11,,,,,,,,,,,,
,34,13.332,1.7,0.429,17,10.03856097,,,目視個所Ｔｏｐ　No.2,1.6,2,,4.1,11,,,,,,,,,,,,
,35,13.761,2.7,0.132,27,6.72,,,目視個所Ｔｏｐ　No.3,2.5,3,,3.1,11,,,,,,,,,,,,
,36,13.893,2.6,0.165,26,7.4575,,,目視個所Ｔｏｐ　No.4,2.6,4,,2.1,11,,,,,,,,,,,,
,37,14.058,1.5,0.429,15,10.03856097,,,目視個所Ｔｏｐ　No.5,2.3,5,,1.1,11,,,,,,,,,,,,
,38,14.487,2.5,0.264,25,6.72,,,目視個所（累積ではない）,10,,,5.2,11,,,,,,,,,,,,
,39,14.751,2.6,0.165,26,7.4575,,,非目視個所,30,,,4.2,11,,,,,,,,,,,,
,40,14.916,2.7,0.264,27,7.4575,,,合計,40,,,3.2,11,,,,,,,,,,,,
,41,15.18,1.7,1.782,17,6.72,,,,,,,2.2,11,,,,,,,,,,,,
,42,16.962,1.5,0.099,15,14.915,,,,,,,1.2,11,,,,,,,,,,,,
,43,17.061,1.4,0.033,14,7.4575,,,,,,,5.3,11,,,,,,,,,,,,
,44,17.094,2.4,0.033,24,6.72,,,,,,,4.3,11,,,,,1,2,3,4,5,6,7,8
,45,17.127,2.3,0.495,23,7.4575,,,,,,,3.3,11,,,,5,11,11,11,11,11,11,11,11
,46,17.622,2.4,0.33,24,7.4575,,,,,,,2.3,5,,,,4,11,11,11,11,11,11,11,11
,47,17.952,2.3,0.574,23,7.4575,,,,,,,1.3,11,,,,3,11,11,11,11,11,11,11,11
,48,18.526,2.4,0.152,24,7.4575,,,,,,,5.4,11,,,,2,11,11,5,6,3,4,8,11
,49,18.678,2.5,0.528,25,7.4575,,,,,,,4.4,11,,,,1,11,11,11,10,7,2,1,9
,50,19.206,2.6,0.132,26,7.4575,,,,,,,3.4,11,,,,,,,,,,,,
,51,19.338,1.6,0.33,16,6.72,,,,,,,2.4,6,,,,,,,,,,,,
,52,19.668,1.5,0.066,15,7.4575,,,,,,,1.4,10,,,,,,,,,,,,
,53,19.734,2.4,0.33,24,10.03856097,,,,,,,5.5,11,,,,,,,,,,,,
,54,20.064,2.5,0.099,25,7.4575,,,,,,,4.5,11,,,,,,,,,,,,
,55,20.163,1.6,0.231,16,10.03856097,,,,,,,3.5,11,,,,,,,,,,,,
,56,20.394,2.6,0.094,26,6.72,,,,,,,2.5,3,,,,,,,,,,,,
,57,20.488,2.5,0.033,25,7.4575,,,,,,,1.5,7,,,,,,,,,,,,
,58,20.521,2.5,,,,,,,,,,5.6,11,,,,,,,,,,,,
,観測時間［秒］,18.942,,,,,,,,,,,4.6,11,,,,,,,,,,,,
,,,,,最少移動距離,6.72,,,,,,,3.6,11,,,,,,,,,,,,
,任意個所の最大目視時間［s］,,,1.78,最大移動距離,22.37,,,,,,,2.6,4,,,,,,,,,,,,
,任意個所の目視時間の標準偏差,,,0.34,平均移動距離,8.15,,,,,,,1.6,2,,,,,,,,,,,,
,,,,,距離標準偏差,2.59,,,,,,,5.7,11,,,,,,,,,,,,
,,,,,,,,,,,,,4.7,11,,,,,,,,,,,,
,原本再生時間,18.815,秒,,9.9のカウント数,0,,,,,,,3.7,11,,,,,,,,,,,,
,観察時間,18.942,秒,,9.9の秒数,0,,,,,,,2.7,8,,,,,,,,,,,,
,観察割合,1.007,,,0のカウント数,0,,,,,,,1.7,1,,,,,,,,,,,,
,,,,,0の秒数,0,,,,,,,5.8,11,,,,,,,,,,,,
,総ロスト時間［秒］,0.000,,原本再生に占める9.9の割合,,0.000,,,,,,,4.8,11,,,,,,,,,,,,
,原本再生に占めるロスト割合,0.000,,観察時間に占める9.9の割合,,0.000,,,,,,,3.8,11,,,,,,,,,,,,
,観察時間に占めるロスト割合,0.000,,原本再生に占める0の割合,,0.000,,,,,,,2.8,11,,,,,,,,,,,,
,,,,観察時間に占める0の割合,,0.000,,,,,,,1.8,9,,,,,,,,,,,,
,,,,,,,,,,,,総計,40,,,,,,,,,,,,,
,,,,チェックデジット,18.942,,,,,,,,,,,,,,,,,,,,,
,,,,OK,18.942,,,,,,,,,,,,,,,,,,,,,
,,,,,18.942,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
