,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,格子番号の位置,,,,,,,,,,刻み,4,ｃｍ,,,,,
開始時刻,1,1.947,3.4,0.66,34,,28.281,,,1,2,3,4,5,6,7,8,,,以上,未満,累積,頻度,%,,
,2,2.607,2.4,1.122,24,6.72,,,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,,1,0,4,0,0,0,,
,3,3.729,3.4,0.726,34,6.72,,,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,,2,4,8,47,47,83.92857143,,
,4,4.455,3.3,0.396,33,7.4575,,,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,,3,8,12,51,4,7.142857143,,
,5,4.851,3.4,1.452,34,7.4575,,,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,,4,12,16,55,4,7.142857143,,
,6,6.303,2.4,0.33,24,6.72,,,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,,5,16,20,56,1,1.785714286,,
,7,6.633,2.3,0.66,23,7.4575,,,,,,,,,,,,,6,20,24,56,0,0,,
,8,7.293,2.4,0.363,24,7.4575,,,目視時間の分布（秒）,,27.852,,,,,,,,7,24,28,56,0,0,,
,9,7.656,2.5,0.132,25,7.4575,,,,1,2,3,4,5,6,7,8,,8,28,32,56,0,0,,
,10,7.788,2.4,0.066,24,7.4575,,,5,0,0,0,0,0,0,0,0,,9,32,36,56,0,0,,
,11,7.854,2.3,0.792,23,7.4575,,,4,0,0,0,0,0,0,0,0,,10,36,40,56,0,0,,
,12,8.646,2.4,0.495,24,7.4575,,,3,0,0.132,0.462,5.379,0.198,0,0,0,,11,40,44,56,0,0,,
,13,9.141,2.3,0.429,23,7.4575,,,2,0,0.99,6.996,4.884,0.957,0.825,0.264,0.099,,12,44,48,56,0,0,,
