,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,格子番号の位置,,,,,,,,,,刻み,4,ｃｍ,,,,,
開始時刻,1,1.98,9.9,1.287,,,28.347,,,1,2,3,4,5,6,7,8,,,以上,未満,累積,頻度,%,,
,2,3.267,3.4,0.594,34,,,,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,,1,0,4,0,0,0,,
,3,3.861,3.3,0.429,33,7.4575,,,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,,2,4,8,18,18,58.06451613,,
,4,4.29,2.4,0.726,24,10.03856097,,,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,,3,8,12,23,5,16.12903226,,
,5,5.016,2.3,1.32,23,7.4575,,,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,,4,12,16,26,3,9.677419355,,
,6,6.336,5.4,0.693,54,21.49511354,,,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,,5,16,20,27,1,3.225806452,,
,7,7.029,5.5,0.726,55,7.4575,,,,,,,,,,,,,6,20,24,30,3,9.677419355,,
,8,7.755,5.7,0.264,57,14.915,,,目視時間の分布（秒）,,21.945,,,,,,,,7,24,28,30,0,0,,
,9,8.019,5.6,0.297,56,7.4575,,,,1,2,3,4,5,6,7,8,,8,28,32,31,1,3.225806452,,
,10,8.316,5.7,0.627,57,7.4575,,,5,0,0,0,2.343,1.617,0.297,0.891,0,,9,32,36,31,0,0,,
,11,8.943,2.6,0.858,26,21.49511354,,,4,0,0,0,0.099,0,0,0,0,,10,36,40,31,0,0,,
,12,9.801,1.6,0.495,16,6.72,,,3,0,0,0.66,1.122,0.198,0,0,0,,11,40,44,31,0,0,,
,13,10.296,1.7,1.98,17,7.4575,,,2,0,1.32,4.059,1.023,0,1.518,0,0,,12,44,48,31,0,0,,
,14,12.276,2.3,0.231,23,30.57756203,,,1,0.132,0.66,2.31,0.165,0,1.155,2.376,0,,13,48,52,31,0,0,,
,15,12.507,0,0.165,0,,,,,,,,,,,,,,14,52,56,31,0,0,,
,16,12.672,1.3,0.231,13,,,,目視時間の分布（%）,,100,,,,,,,,15,56,60,31,0,0,,
,17,12.903,1.2,0.495,12,7.4575,,,,1,2,3,4,5,6,7,8,,16,60,64,31,0,0,,
,18,13.398,1.3,0.66,13,7.4575,,,5,0.0,0.0,0.0,10.7,7.4,1.4,4.1,0.0,,17,64,68,31,0,0,,
,19,14.058,2.2,0.264,22,10.03856097,,,4,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,,18,68,72,31,0,0,,
,20,14.322,3.3,0.231,33,10.03856097,,,3,0.0,0.0,3.0,5.1,0.9,0.0,0.0,0.0,,19,72,76,31,0,0,,
,21,14.553,5.4,1.65,54,15.37035804,,,2,0.0,6.0,18.5,4.7,0.0,6.9,0.0,0.0,,20,76,80,31,0,0,,
,22,16.203,5.5,0.891,55,7.4575,,,1,0.6,3.0,10.5,0.8,0.0,5.3,10.8,0.0,,,,,,,100,,
,23,17.094,0,0.429,0,,,,,,,,,,,,,,,,,,,,,
,24,17.523,2.3,0.363,23,,,,目視時間の分布ランキング,,,,,,,,,,,,,,,,,
,25,17.886,1.3,0.231,13,6.72,,,,1,2,3,4,5,6,7,8,,,,,,,,,
,26,18.117,2.3,0.561,23,6.72,,,5,19,19,19,3,5,14,11,19,,,,,,,,,
,27,18.678,1.3,0.462,13,6.72,,,4,19,19,19,18,19,19,19,19,,,,,,,,,
,28,19.14,0,0.132,0,,,,3,19,19,12,9,15,19,19,19,,,,,,,,,
,29,19.272,1.7,0.363,17,,,,2,19,7,1,10,19,6,19,19,,,,,,,,,
,30,19.635,1.6,0.495,16,7.4575,,,1,17,13,4,16,19,8,2,19,,,,,,,,,
,31,20.13,0,0.099,0,,,,,,,,,,,,,,,,,,,,,
,32,20.229,9.9,0.066,99,,,,,,,,,,,,,,,,,,,,,
,33,20.295,1.7,0.033,17,,,,目視個所Ｔｏｐ　No.1,2.3,1,,5.1,19,,,,,,,,,,,,
,34,20.328,0,1.122,0,,,,目視個所Ｔｏｐ　No.2,1.7,2,,4.1,19,,,,,,,,,,,,
,35,21.45,4.4,0.099,44,,,,目視個所Ｔｏｐ　No.3,5.4,3,,3.1,19,,,,,,,,,,,,
,36,21.549,0,1.617,0,,,,目視個所Ｔｏｐ　No.4,1.3,4,,2.1,19,,,,,,,,,,,,
,37,23.166,2.3,1.32,23,,,,目視個所Ｔｏｐ　No.5,5.5,5,,1.1,17,,,,,,,,,,,,
,38,24.486,0,0.759,0,,,,目視個所（累積ではない）,18,,,5.2,19,,,,,,,,,,,,
,39,25.245,1.3,0.132,13,,,,非目視個所,22,,,4.2,19,,,,,,,,,,,,
,40,25.377,0,0.594,0,,,,合計,40,,,3.2,19,,,,,,,,,,,,
,41,25.971,1.6,0.165,16,,,,,,,,2.2,7,,,,,,,,,,,,
,42,26.136,0,0.132,0,,,,,,,,1.2,13,,,,,,,,,,,,
,43,26.268,2.2,1.056,22,,,,,,,,5.3,19,,,,,,,,,,,,
,44,27.324,1.1,0.132,11,10.03856097,,,,,,,4.3,19,,,,,1,2,3,4,5,6,7,8
,45,27.456,1.2,0.165,12,7.4575,,,,,,,3.3,12,,,,5,19,19,19,3,5,14,11,19
,46,27.621,1.3,0.594,13,7.4575,,,,,,,2.3,1,,,,4,19,19,19,18,19,19,19,19
,47,28.215,1.4,0.165,14,7.4575,,,,,,,1.3,4,,,,3,19,19,12,9,15,19,19,19
