,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,格子番号の位置,,,,,,,,,,刻み,4,ｃｍ,,,,,
,45,28.281,3.1,0.561,31,7.4575,,,,,,,3.3,7,,,,5,24,22,17,24,24,24,24,24
,46,28.842,1.2,0.759,12,15.37035804,,,,,,,2.3,2,,,,4,24,13,16,24,14,18,24,19
,47,29.601,3.3,0.693,33,15.37035804,,,,,,,1.3,4,,,,3,11,8,7,1,21,6,10,24
,48,30.294,3.5,0.264,35,14.915,,,,,,,5.4,24,,,,2,24,20,2,9,24,15,24,12
,49,30.558,3.4,0.891,34,7.4575,,,,,,,4.4,24,,,,1,24,3,4,24,24,24,5,23
,50,31.449,3.4,,,,,,,,,,3.4,1,,,,,,,,,,,,
,観測時間［s］,28.347,,,,,,,,,,,2.4,9,,,,,,,,,,,,
,,,,,最少移動距離,6.72,,,,,,,1.4,24,,,,,,,,,,,,
,任意個所の最大目視時間［s］,,,3.04,最大移動距離,45.25,,,,,,,5.5,24,,,,,,,,,,,,
,任意個所の目視時間の標準偏差,,,0.44,平均移動距離,16.44,,,,,,,4.5,14,,,,,,,,,,,,
,,,,,距離標準偏差,10.40,,,,,,,3.5,21,,,,,,,,,,,,
,,,,,,,,,,,,,2.5,24,,,,,,,,,,,,
,原本再生時間,28.245,秒,,9.9のカウント数,1,,,,,,,1.5,24,,,,,,,,,,,,
,観察時間,28.347,秒,,9.9の秒数,0.066,,,,,,,5.6,24,,,,,,,,,,,,
,観察割合,1.004,,,0のカウント数,0,,,,,,,4.6,18,,,,,,,,,,,,
,,,,,0の秒数,0,,,,,,,3.6,6,,,,,,,,,,,,
,総ロスト時間［秒］,0.066,,原本再生に占める9.9の割合,,0.002,,,,,,,2.6,15,,,,,,,,,,,,
,原本再生に占めるロスト割合,0.002,,観察時間に占める9.9の割合,,0.002,,,,,,,1.6,24,,,,,,,,,,,,
,観察時間に占めるロスト割合,0.002,,原本再生に占める0の割合,,0.000,,,,,,,5.7,24,,,,,,,,,,,,
,,,,観察時間に占める0の割合,,0.000,,,,,,,4.7,24,,,,,,,,,,,,
,,,,,,,,,,,,,3.7,10,,,,,,,,,,,,
,,,,チェックデジット,28.281,,,,,,,,2.7,24,,,,,,,,,,,,
,,,,OK,28.281,,,,,,,,1.7,5,,,,,,,,,,,,
,,,,,28.281,,,,,,,,5.8,24,,,,,,,,,,,,
,,,,,,,,,,,,,4.8,19,,,,,,,,,,,,
,,,,,,,,,,,,,3.8,24,,,,,,,,,,,,
,,,,,,,,,,,,,2.8,12,,,,,,,,,,,,
,,,,,,,,,,,,,1.8,23,,,,,,,,,,,,
,,,,,,,,,,,,総計,40,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
