,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,格子番号の位置,,,,,,,,,,刻み,4,ｃｍ,,,,,
開始時刻,1,1.122,2.5,0.066,25,,28.215,,,1,2,3,4,5,6,7,8,,,以上,未満,累積,頻度,%,,
,2,1.188,2.4,0.132,24,7.4575,,,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,,1,0,4,0,0,0,,
,3,1.32,2.3,0.759,23,7.4575,,,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,,2,4,8,71,71,81.6091954,,
,4,2.079,1.3,0.396,13,6.72,,,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,,3,8,12,82,11,12.64367816,,
,5,2.475,2.3,0.363,23,6.72,,,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,,4,12,16,86,4,4.597701149,,
,6,2.838,2.4,0.066,24,7.4575,,,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,,5,16,20,86,0,0,,
,7,2.904,3.4,1.056,34,6.72,,,,,,,,,,,,,6,20,24,87,1,1.149425287,,
,8,3.96,2.4,0.231,24,6.72,,,目視時間の分布（秒）,,27.918,,,,,,,,7,24,28,87,0,0,,
,9,4.191,3.4,0.594,34,6.72,,,,1,2,3,4,5,6,7,8,,8,28,32,87,0,0,,
,10,4.785,3.5,0.066,35,7.4575,,,5,0,0,0,0,0,0,0,0,,9,32,36,87,0,0,,
,11,4.851,3.4,0.066,34,7.4575,,,4,0,0,0,0,0,0,0,0,,10,36,40,87,0,0,,
,12,4.917,2.3,0.033,23,10.03856097,,,3,0,0.132,2.176,11.552,2.211,0.528,0.231,0.858,,11,40,44,87,0,0,,
,13,4.95,2.2,0.231,22,7.4575,,,2,0.396,2.145,3.399,0.99,0.462,0.66,0.924,0.066,,12,44,48,87,0,0,,
,14,5.181,3.3,0.099,33,10.03856097,,,1,0,0,0.693,0.297,0,0,0,0.198,,13,48,52,87,0,0,,
,15,5.28,3.4,2.013,34,7.4575,,,,,,,,,,,,,14,52,56,87,0,0,,
,16,7.293,3.3,0.066,33,7.4575,,,目視時間の分布（%）,,100,,,,,,,,15,56,60,87,0,0,,
,17,7.359,2.3,0.165,23,6.72,,,,1,2,3,4,5,6,7,8,,16,60,64,87,0,0,,
