,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,,,,,,,,,,,刻み,4,ｃｍ,,,,,
開始時刻,1,0.792,2.3,1.65,23,,28.116,,格子番号の位置,,,,,,,,,,,以上,未満,累積,頻度,%,,
,2,2.442,1.3,0.165,13,6.72,,,,1,2,3,4,5,6,7,8,,1,0,4,0,0,0,,
,3,2.607,2.3,0.165,23,6.72,,,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,,2,4,8,56,56,76.71232877,,
,4,2.772,3.4,0.231,34,10.03856097,,,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,,3,8,12,68,12,16.43835616,,
,5,3.003,3.5,0.132,35,7.4575,,,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,,4,12,16,71,3,4.109589041,,
,6,3.135,2.4,0.462,24,10.03856097,,,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,,5,16,20,71,0,0,,
,7,3.597,2.5,0.726,25,7.4575,,,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,,6,20,24,73,2,2.739726027,,
,8,4.323,2.4,0.924,24,7.4575,,,,,,,,,,,,,7,24,28,73,0,0,,
,9,5.247,1.4,0.099,14,6.72,,,目視時間の分布（秒）,,27.885,,,,,,,,8,28,32,73,0,0,,
,10,5.346,1.3,0.297,13,7.4575,,,,1,2,3,4,5,6,7,8,,9,32,36,73,0,0,,
,11,5.643,1.4,0.099,14,7.4575,,,5,0,0,0,0,0,0,0,0,,10,36,40,73,0,0,,
,12,5.742,1.5,0.066,15,7.4575,,,4,0,0,1.155,0.198,0,0.495,0.594,0,,11,40,44,73,0,0,,
,13,5.808,1.7,0.33,17,14.915,,,3,0.297,1.683,3.696,1.254,0.693,0.396,0.429,0.297,,12,44,48,73,0,0,,
,14,6.138,1.4,0.099,14,22.3725,,,2,0,0.462,6.27,2.145,1.815,2.145,0.924,0.165,,13,48,52,73,0,0,,
,15,6.237,2.3,0.429,23,10.03856097,,,1,0,0.561,0.99,0.33,0.066,0,0.726,0.099,,14,52,56,73,0,0,,
,16,6.666,3.2,0.429,32,10.03856097,,,,,,,,,,,,,15,56,60,73,0,0,,
,17,7.095,4.3,0.924,43,10.03856097,,,目視時間の分布（%）,,100,,,,,,,,16,60,64,73,0,0,,
,18,8.019,3.4,0.297,34,10.03856097,,,,1,2,3,4,5,6,7,8,,17,64,68,73,0,0,,
,19,8.316,2.3,0.099,23,10.03856097,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,18,68,72,73,0,0,,
,20,8.415,1.3,0.528,13,6.72,,,4,0.0,0.0,4.1,0.7,0.0,1.8,2.1,0.0,,19,72,76,73,0,0,,
,21,8.943,1.4,0.033,14,7.4575,,,3,1.1,6.0,13.3,4.5,2.5,1.4,1.5,1.1,,20,76,80,73,0,0,,
,22,8.976,2.5,0.33,25,10.03856097,,,2,0.0,1.7,22.5,7.7,6.5,7.7,3.3,0.6,,,,,,,100,,
,23,9.306,2.6,0.693,26,7.4575,,,1,0.0,2.0,3.6,1.2,0.2,0.0,2.6,0.4,,,,,,,,,
,24,9.999,2.7,0.198,27,7.4575,,,,,,,,,,,,,,,,,,,,
,25,10.197,2.8,0.099,28,7.4575,,,目視時間の分布ランキング,,,,,,,,,,,,,,,,,
,26,10.296,2.7,0.33,27,7.4575,,,,1,2,3,4,5,6,7,8,,,,,,,,,
,27,10.626,1.7,0.198,17,6.72,,,5,26,26,26,26,26,26,26,26,,,,,,,,,
,28,10.824,2.7,0.132,27,6.72,,,4,26,26,8,22,26,15,13,26,,,,,,,,,
,29,10.956,2.6,0.264,26,7.4575,,,3,20,6,2,7,12,18,17,21,,,,,,,,,
,30,11.22,3.5,0.132,35,10.03856097,,,2,26,16,1,4,5,3,10,23,,,,,,,,,
,31,11.352,3.6,0.396,36,7.4575,,,1,26,14,9,19,25,26,11,24,,,,,,,,,
,32,11.748,3.7,0.264,37,7.4575,,,,,,,,,,,,,,,,,,,,
,33,12.012,3.8,0.231,38,7.4575,,,,,,,,,,,,,,,,,,,,
,34,12.243,0,0.132,0,,,,目視個所Ｔｏｐ　No.1,2.3,1,,5.1,26,,,,,,,,,,,,
,35,12.375,9.9,0.099,99,,,,目視個所Ｔｏｐ　No.2,3.3,2,,4.1,26,,,,,,,,,,,,
,36,12.474,3.8,0.033,38,,,,目視個所Ｔｏｐ　No.3,2.6,3,,3.1,20,,,,,,,,,,,,
,37,12.507,3.5,0.099,35,22.3725,,,目視個所Ｔｏｐ　No.4,2.4,4,,2.1,26,,,,,,,,,,,,
