,,2.976,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,格子番号の位置,,,,,,,,,,刻み,4,ｃｍ,,,,,
開始時刻,1,0.594,2.4,0.132,24,,28.243,,,1,2,3,4,5,6,7,8,,,以上,未満,累積,頻度,%,,
,2,0.726,2.3,0.396,23,7.4575,,,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,,1,0,4,0,0,0,,
,3,1.122,3.4,0.066,34,10.03856097,,,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,,2,4,8,59,59,67.04545455,,
,4,1.188,3.6,0.099,36,14.915,,,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,,3,8,12,76,17,19.31818182,,
,5,1.287,2.5,0.066,25,10.03856097,,,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,,4,12,16,82,6,6.818181818,,
,6,1.353,2.4,0.033,24,7.4575,,,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,,5,16,20,85,3,3.409090909,,
,7,1.386,1.4,0.165,14,6.72,,,,,,,,,,,,,6,20,24,87,2,2.272727273,,
,8,1.551,2.6,0.099,26,16.35896161,,,目視時間の分布（秒）,,24.316,,,,,,,,7,24,28,88,1,1.136363636,,
,9,1.65,3.7,0.132,37,10.03856097,,,,1,2,3,4,5,6,7,8,,8,28,32,88,0,0,,
,10,1.782,2.6,0.066,26,10.03856097,,,5,0,0,0.099,0.033,0,0,0,0,,9,32,36,88,0,0,,
,11,1.848,2.4,0.132,24,14.915,,,4,0,0.132,0.099,0,0,0,0,0,,10,36,40,88,0,0,,
,12,1.98,5.4,0.033,54,20.16,,,3,0,0,0.363,1.062,1.65,0.099,0.132,0,,11,40,44,88,0,0,,
,13,2.013,5.3,0.099,53,7.4575,,,2,0.099,0.858,4.719,2.992,0.858,0.165,0,0,,12,44,48,88,0,0,,
,14,2.112,4.3,0.099,43,6.72,,,1,0,3.366,3.762,2.508,0.462,0.858,0,0,,13,48,52,88,0,0,,
,15,2.211,2.3,0.561,23,13.44,,,,,,,,,,,,,14,52,56,88,0,0,,
,16,2.772,3.4,0.132,34,10.03856097,,,目視時間の分布（%）,,100,,,,,,,,15,56,60,88,0,0,,
,17,2.904,2.5,0.099,25,10.03856097,,,,1,2,3,4,5,6,7,8,,16,60,64,88,0,0,,
,18,3.003,4.2,0.132,42,26.09908727,,,5,0.0,0.0,0.4,0.1,0.0,0.0,0.0,0.0,,17,64,68,88,0,0,,
