,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,格子番号の位置,,,,,,,,,,刻み,4,ｃｍ,,,,,
開始時刻,1,0.429,2.3,0.033,23,,28.05,,,1,2,3,4,5,6,7,8,,,以上,未満,累積,頻度,%,,
,2,0.462,1.4,0.462,14,10.03856097,,,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,,1,0,4,0,0,0,,
,3,0.924,1.5,0.561,15,7.4575,,,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,,2,4,8,54,54,83.07692308,,
,4,1.485,1.4,0.099,14,7.4575,,,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,,3,8,12,64,10,15.38461538,,
,5,1.584,2.4,0.627,24,6.72,,,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,,4,12,16,64,0,0,,
,6,2.211,3.4,0.495,34,6.72,,,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,,5,16,20,65,1,1.538461538,,
,7,2.706,2.3,0.099,23,10.03856097,,,,,,,,,,,,,6,20,24,65,0,0,,
,8,2.805,2.2,0.297,22,7.4575,,,目視時間の分布（秒）,,24.321,,,,,,,,7,24,28,65,0,0,,
,9,3.102,1.2,0.264,12,6.72,,,,1,2,3,4,5,6,7,8,,8,28,32,65,0,0,,
,10,3.366,1.3,0.297,13,7.4575,,,5,0,0,0,0,0,0,0,0,,9,32,36,65,0,0,,
,11,3.663,1.2,0.825,12,7.4575,,,4,0,0,0,0,0,0,0,0,,10,36,40,65,0,0,,
,12,4.488,1.3,0.495,13,7.4575,,,3,0,0,0.528,1.254,0.627,0.198,0,0,,11,40,44,65,0,0,,
,13,4.983,2.3,0.066,23,6.72,,,2,0,0.462,1.188,2.673,1.749,0.891,0.231,0,,12,44,48,65,0,0,,
,14,5.049,2.4,0.099,24,7.4575,,,1,0,1.485,6.831,3.828,1.089,0.858,0.33,0.099,,13,48,52,65,0,0,,
,15,5.148,2.5,0.231,25,7.4575,,,,,,,,,,,,,14,52,56,65,0,0,,
,16,5.379,2.4,0.33,24,7.4575,,,目視時間の分布（%）,,100,,,,,,,,15,56,60,65,0,0,,
,17,5.709,2.3,0.396,23,7.4575,,,,1,2,3,4,5,6,7,8,,16,60,64,65,0,0,,
,18,6.105,1.3,2.178,13,6.72,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,17,64,68,65,0,0,,
,19,8.283,1.4,0.099,14,7.4575,,,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,18,68,72,65,0,0,,
,20,8.382,2.4,0.759,24,6.72,,,3,0.0,0.0,2.2,5.2,2.6,0.8,0.0,0.0,,19,72,76,65,0,0,,
,21,9.141,2.3,0.165,23,7.4575,,,2,0.0,1.9,4.9,11.0,7.2,3.7,0.9,0.0,,20,76,80,65,0,0,,
,22,9.306,2.2,0.165,22,7.4575,,,1,0.0,6.1,28.1,15.7,4.5,3.5,1.4,0.4,,,,,,,100,,
,23,9.471,1.3,0.891,13,10.03856097,,,,,,,,,,,,,,,,,,,,
,24,10.362,1.4,0.231,14,7.4575,,,目視時間の分布ランキング,,,,,,,,,,,,,,,,,
,25,10.593,2.5,0.363,25,10.03856097,,,,1,2,3,4,5,6,7,8,,,,,,,,,
,26,10.956,2.4,0.462,24,7.4575,,,5,18,18,18,18,18,18,18,18,,,,,,,,,
,27,11.418,3.3,0.528,33,10.03856097,,,4,18,18,18,18,18,18,18,18,,,,,,,,,
,28,11.946,2.3,0.033,23,6.72,,,3,18,18,12,6,11,16,18,18,,,,,,,,,
,29,11.979,1.3,0.33,13,6.72,,,2,18,13,7,3,4,9,15,18,,,,,,,,,
,30,12.309,1.4,2.112,14,7.4575,,,1,18,5,1,2,8,10,14,17,,,,,,,,,
,31,14.421,9.9,0.33,99,,,,,,,,,,,,,,,,,,,,,
,32,14.751,1.4,0.594,14,,,,,,,,,,,,,,,,,,,,,
,33,15.345,1.3,0.792,13,7.4575,,,目視個所Ｔｏｐ　No.1,1.3,1,,5.1,18,,,,,,,,,,,,
,34,16.137,9.9,0.462,99,,,,目視個所Ｔｏｐ　No.2,1.4,2,,4.1,18,,,,,,,,,,,,
,35,16.599,1.3,0.099,13,,,,目視個所Ｔｏｐ　No.3,2.4,3,,3.1,18,,,,,,,,,,,,
,36,16.698,0,0.462,0,,,,目視個所Ｔｏｐ　No.4,2.5,4,,2.1,18,,,,,,,,,,,,
