,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,格子番号の位置,,,,,,,,,,刻み,4,ｃｍ,,,,,
,45,24.164,1.2,0.462,12,16.35896161,,,,,,,3.3,1,,,,5,23,6,15,10,28,14,25,13
,46,24.626,3.2,0.231,32,13.44,,,,,,,2.3,12,,,,4,29,9,19,29,26,20,29,15
,47,24.857,3.4,0.495,34,14.915,,,,,,,1.3,24,,,,3,29,3,1,4,7,27,10,21
,48,25.352,4.6,0.495,46,16.35896161,,,,,,,5.4,10,,,,2,29,29,12,18,21,2,5,29
,49,25.847,5.6,0.858,56,6.72,,,,,,,4.4,29,,,,1,29,8,24,29,29,29,17,29
,50,26.705,5.2,0.858,52,29.83,,,,,,,3.4,4,,,,,,,,,,,,
,51,27.563,3.7,0.495,37,39.63573206,,,,,,,2.4,18,,,,,,,,,,,,
,52,28.058,2.6,0.528,26,10.03856097,,,,,,,1.4,29,,,,,,,,,,,,
,53,28.586,3.3,0.033,33,23.35994769,,,,,,,5.5,28,,,,,,,,,,,,
,54,28.619,3.2,0.528,32,7.4575,,,,,,,4.5,26,,,,,,,,,,,,
,55,29.147,1.2,0.528,12,13.44,,,,,,,3.5,7,,,,,,,,,,,,
,56,29.675,3.3,2.409,33,15.37035804,,,,,,,2.5,21,,,,,,,,,,,,
,57,32.084,2.6,0.858,26,23.35994769,,,,,,,1.5,29,,,,,,,,,,,,
,58,32.942,3.4,0.924,34,16.35896161,,,,,,,5.6,14,,,,,,,,,,,,
,59,33.866,3.4,,,,,,,,,,4.6,20,,,,,,,,,,,,
,観測時間［s］,28.512,,,,,,,,,,,3.6,27,,,,,,,,,,,,
,,,,,最少移動距離,6.72,,,,,,,2.6,2,,,,,,,,,,,,
,任意個所の最大目視時間［s］,,,2.41,最大移動距離,39.64,,,,,,,1.6,29,,,,,,,,,,,,
,任意個所の目視時間の標準偏差,,,0.36,平均移動距離,15.93,,,,,,,5.7,25,,,,,,,,,,,,
,,,,,距離標準偏差,9.41,,,,,,,4.7,29,,,,,,,,,,,,
,,,,,,,,,,,,,3.7,10,,,,,,,,,,,,
,原本再生時間,28.245,秒,,9.9のカウント数,1,,,,,,,2.7,5,,,,,,,,,,,,
,観察時間,28.512,秒,,9.9の秒数,0.264,,,,,,,1.7,17,,,,,,,,,,,,
,観察割合,1.009,,,0のカウント数,0,,,,,,,5.8,13,,,,,,,,,,,,
,,,,,0の秒数,0,,,,,,,4.8,15,,,,,,,,,,,,
,総ロスト時間［秒］,0.264,,原本再生に占める9.9の割合,,0.009,,,,,,,3.8,21,,,,,,,,,,,,
,原本再生に占めるロスト割合,0.009,,観察時間に占める9.9の割合,,0.009,,,,,,,2.8,29,,,,,,,,,,,,
,観察時間に占めるロスト割合,0.009,,原本再生に占める0の割合,,0.000,,,,,,,1.8,29,,,,,,,,,,,,
,,,,観察時間に占める0の割合,,0.000,,,,,,総計,40,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,チェックデジット,28.248,,,,,,,,,,,,,,,,,,,,,
,,,,OK,28.248,,,,,,,,,,,,,,,,,,,,,
,,,,,28.248,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
