,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,格子番号の位置,,,,,,,,,,刻み,4,ｃｍ,,,,,
開始時刻,1,0.99,9.9,0.33,,,28.314,,,1,2,3,4,5,6,7,8,,,以上,未満,累積,頻度,%,,
,2,1.32,4.3,0.462,43,,,,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,,1,0,4,0,0,0,,
,3,1.782,2.4,0.198,24,15.37035804,,,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,,2,4,8,19,19,29.23076923,,
,4,1.98,2.3,0.198,23,7.4575,,,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,,3,8,12,25,6,9.230769231,,
,5,2.178,3.4,0.825,34,10.03856097,,,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,,4,12,16,34,9,13.84615385,,
,6,3.003,2.3,0.594,23,10.03856097,,,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,,5,16,20,41,7,10.76923077,,
,7,3.597,2.7,0.297,27,29.83,,,,,,,,,,,,,6,20,24,55,14,21.53846154,,
,8,3.894,3.5,0.363,35,16.35896161,,,目視時間の分布（秒）,,27.39,,,,,,,,7,24,28,56,1,1.538461538,,
,9,4.257,2.3,0.363,23,16.35896161,,,,1,2,3,4,5,6,7,8,,8,28,32,63,7,10.76923077,,
,10,4.62,1.2,0.198,12,10.03856097,,,5,0.297,0,0.297,1.551,1.386,0.198,0.858,0,,9,32,36,63,0,0,,
,11,4.818,3.4,0.429,34,20.07712193,,,4,0,0.33,1.023,0.066,0.132,0.363,0,1.056,,10,36,40,64,1,1.538461538,,
,12,5.247,2.3,0.396,23,10.03856097,,,3,0.957,1.155,0.594,2.409,2.244,1.155,0,0,,11,40,44,64,0,0,,
,13,5.643,3.3,0.594,33,6.72,,,2,0,0.198,3.036,0.429,0,1.749,0.297,0,,12,44,48,65,1,1.538461538,,
,14,6.237,4.2,0.33,42,10.03856097,,,1,0.099,1.683,0.924,0,0,0,0.528,2.376,,13,48,52,65,0,0,,
,15,6.567,3.2,0.396,32,6.72,,,,,,,,,,,,,14,52,56,65,0,0,,
,16,6.963,3.4,0.429,34,14.915,,,目視時間の分布（%）,,100,,,,,,,,15,56,60,65,0,0,,
,17,7.392,4.6,0.363,46,16.35896161,,,,1,2,3,4,5,6,7,8,,16,60,64,65,0,0,,
,18,7.755,4.8,0.429,48,14.915,,,5,1.1,0.0,1.1,5.7,5.1,0.7,3.1,0.0,,17,64,68,65,0,0,,
,19,8.184,2.6,0.363,26,20.07712193,,,4,0.0,1.2,3.7,0.2,0.5,1.3,0.0,3.9,,18,68,72,65,0,0,,
,20,8.547,2.3,0.792,23,22.3725,,,3,3.5,4.2,2.2,8.8,8.2,4.2,0.0,0.0,,19,72,76,65,0,0,,
,21,9.339,2.6,0.363,26,22.3725,,,2,0.0,0.7,11.1,1.6,0.0,6.4,1.1,0.0,,20,76,80,65,0,0,,
,22,9.702,2.3,0.396,23,22.3725,,,1,0.4,6.1,3.4,0.0,0.0,0.0,1.9,8.7,,,,,,,100,,
,23,10.098,2.6,0.528,26,22.3725,,,,,,,,,,,,,,,,,,,,
,24,10.626,3.6,0.231,36,6.72,,,目視時間の分布ランキング,,,,,,,,,,,,,,,,,
,25,10.857,3.5,0.627,35,7.4575,,,,1,2,3,4,5,6,7,8,,,,,,,,,
,26,11.484,3.4,0.231,34,7.4575,,,5,21,29,21,7,8,24,15,29,,,,,,,,,
,27,11.715,4.8,0.627,48,30.57756203,,,4,29,20,12,28,26,19,29,11,,,,,,,,,
