,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,格子番号の位置,,,,,,,,,,刻み,4,ｃｍ,,,,,
,45,29.007,3.3,0.528,33,10.03856097,,,,,,,3.3,4,,,,5,21,21,21,21,21,21,21,21
,46,29.535,3.4,0.957,34,7.4575,,,,,,,2.3,10,,,,4,19,21,13,21,21,21,21,16
,47,30.492,1.8,0.231,18,32.71792322,,,,,,,1.3,2,,,,3,21,15,4,7,21,21,20,18
,48,30.723,0,0.066,0,,,,,,,,5.4,21,,,,2,9,21,10,3,11,8,12,21
,49,30.789,0,,,,,,,,,,4.4,21,,,,1,21,1,2,14,21,17,5,6
,観測時間［s］,28.281,,,,,,,,,,,3.4,7,,,,,,,,,,,,
,,,,,最少移動距離,6.72,,,,,,,2.4,3,,,,,,,,,,,,
,任意個所の最大目視時間［s］,,,2.34,最大移動距離,37.89,,,,,,,1.4,14,,,,,,,,,,,,
,任意個所の目視時間の標準偏差,,,0.42,平均移動距離,16.78,,,,,,,5.5,21,,,,,,,,,,,,
,,,,,距離標準偏差,10.35,,,,,,,4.5,21,,,,,,,,,,,,
,,,,,,,,,,,,,3.5,21,,,,,,,,,,,,
,原本再生時間,28.245,秒,,9.9のカウント数,2,,,,,,,2.5,11,,,,,,,,,,,,
,観察時間,28.281,秒,,9.9の秒数,0.759,,,,,,,1.5,21,,,,,,,,,,,,
,観察割合,1.001,,,0のカウント数,3,,,,,,,5.6,21,,,,,,,,,,,,
,,,,,0の秒数,2.079,,,,,,,4.6,21,,,,,,,,,,,,
,総ロスト時間［秒］,2.838,,原本再生に占める9.9の割合,,0.027,,,,,,,3.6,21,,,,,,,,,,,,
,原本再生に占めるロスト割合,0.100,,観察時間に占める9.9の割合,,0.027,,,,,,,2.6,8,,,,,,,,,,,,
,観察時間に占めるロスト割合,0.100,,原本再生に占める0の割合,,0.074,,,,,,,1.6,17,,,,,,,,,,,,
,,,,観察時間に占める0の割合,,0.074,,,,,,,5.7,21,,,,,,,,,,,,
,,,,,,,,,,,,,4.7,21,,,,,,,,,,,,
,,,,チェックデジット,25.443,,,,,,,,3.7,20,,,,,,,,,,,,
,,,,OK,25.443,,,,,,,,2.7,12,,,,,,,,,,,,
終了時刻,,,,,25.443,,,,,,,,1.7,5,,,,,,,,,,,,
,,,,,,,,,,,,,5.8,21,,,,,,,,,,,,
,,,,,,,,,,,,,4.8,16,,,,,,,,,,,,
,,,,,,,,,,,,,3.8,18,,,,,,,,,,,,
,,,,,,,,,,,,,2.8,21,,,,,,,,,,,,
,,,,,,,,,,,,,1.8,6,,,,,,,,,,,,
,,,,,,,,,,,,総計,40,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
