,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,格子番号の位置,,,,,,,,,,刻み,4,ｃｍ,,,,,
,45,27.819,1.2,0.33,12,23.35994769,,,,,,,3.3,11,,,,5,22,22,22,22,22,22,22,22
,46,28.149,2.2,0.231,22,6.72,,,,,,,2.3,7,,,,4,21,22,13,22,22,20,14,9
,47,28.38,3.6,0.495,36,30.57756203,,,,,,,1.3,4,,,,3,8,3,11,2,5,17,12,22
,48,28.875,3.5,0.792,35,7.4575,,,,,,,5.4,22,,,,2,22,10,7,6,16,22,17,22
,49,29.667,1.3,0.264,13,20.07712193,,,,,,,4.4,22,,,,1,22,1,4,22,22,22,19,15
,50,29.931,0,0.165,0,,,,,,,,3.4,2,,,,,,,,,,,,
,51,30.096,1.7,0.396,17,,,,,,,,2.4,6,,,,,,,,,,,,
,52,30.492,0,0.198,0,,,,,,,,1.4,22,,,,,,,,,,,,
,53,30.69,0,,,,,,,,,,5.5,22,,,,,,,,,,,,
,観測時間［s］,28.182,,,,,,,,,,,4.5,22,,,,,,,,,,,,
,,,,,最少移動距離,6.72,,,,,,,3.5,5,,,,,,,,,,,,
,任意個所の最大目視時間［s］,,,1.29,最大移動距離,42.39,,,,,,,2.5,16,,,,,,,,,,,,
,任意個所の目視時間の標準偏差,,,0.32,平均移動距離,15.20,,,,,,,1.5,22,,,,,,,,,,,,
,,,,,距離標準偏差,9.65,,,,,,,5.6,22,,,,,,,,,,,,
,,,,,,,,,,,,,4.6,20,,,,,,,,,,,,
,原本再生時間,28.245,秒,,9.9のカウント数,1,,,,,,,3.6,17,,,,,,,,,,,,
,観察時間,28.182,秒,,9.9の秒数,0.594,,,,,,,2.6,22,,,,,,,,,,,,
,観察割合,0.998,,,0のカウント数,1,,,,,,,1.6,22,,,,,,,,,,,,
,,,,,0の秒数,0.165,,,,,,,5.7,22,,,,,,,,,,,,
,総ロスト時間［秒］,0.759,,原本再生に占める9.9の割合,,0.021,,,,,,,4.7,14,,,,,,,,,,,,
,原本再生に占めるロスト割合,0.027,,観察時間に占める9.9の割合,,0.021,,,,,,,3.7,12,,,,,,,,,,,,
,観察時間に占めるロスト割合,0.027,,原本再生に占める0の割合,,0.006,,,,,,,2.7,17,,,,,,,,,,,,
,,,,観察時間に占める0の割合,,0.006,,,,,,,1.7,19,,,,,,,,,,,,
,,,,,,,,,,,,,5.8,22,,,,,,,,,,,,
,,,,チェックデジット,27.423,,,,,,,,4.8,9,,,,,,,,,,,,
,,,,OK,27.423,,,,,,,,3.8,22,,,,,,,,,,,,
,,,,,27.423,,,,,,,,2.8,22,,,,,,,,,,,,
,,,,,,,,,,,,,1.8,15,,,,,,,,,,,,
,,,,,,,,,,,,総計,40,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
