,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,格子番号の位置,,,,,,,,,,刻み,4,ｃｍ,,,,,
,46,29.073,3.4,1.32,34,16.35896161,,,,,,,2.3,1,,,,4,23,16,23,13,17,4,23,5
,47,30.393,3.3,0.033,33,7.4575,,,,,,,1.3,9,,,,3,23,11,7,2,3,6,23,19
,48,30.426,3.3,,,,,,,,,,5.4,8,,,,2,23,23,1,22,23,23,23,14
,観測時間［s］,28.347,,,,,,,,,,,4.4,13,,,,1,23,10,9,23,23,21,12,23
,,,,,最少移動距離,6.72,,,,,,,3.4,2,,,,,,,,,,,,
,任意個所の最大目視時間［s］,,,1.45,最大移動距離,23.36,,,,,,,2.4,22,,,,,,,,,,,,
,任意個所の目視時間の標準偏差,,,0.34,平均移動距離,13.08,,,,,,,1.4,23,,,,,,,,,,,,
,,,,,距離標準偏差,5.70,,,,,,,5.5,20,,,,,,,,,,,,
,,,,,,,,,,,,,4.5,17,,,,,,,,,,,,
,原本再生時間,28.245,秒,,9.9のカウント数,1,,,,,,,3.5,3,,,,,,,,,,,,
,観察時間,28.347,秒,,9.9の秒数,1.683,,,,,,,2.5,23,,,,,,,,,,,,
,観察割合,1.004,,,0のカウント数,2,,,,,,,1.5,23,,,,,,,,,,,,
,,,,,0の秒数,0.759,,,,,,,5.6,23,,,,,,,,,,,,
,総ロスト時間［秒］,2.442,,原本再生に占める9.9の割合,,0.060,,,,,,,4.6,4,,,,,,,,,,,,
,原本再生に占めるロスト割合,0.086,,観察時間に占める9.9の割合,,0.059,,,,,,,3.6,6,,,,,,,,,,,,
,観察時間に占めるロスト割合,0.086,,原本再生に占める0の割合,,0.027,,,,,,,2.6,23,,,,,,,,,,,,
,,,,観察時間に占める0の割合,,0.027,,,,,,,1.6,21,,,,,,,,,,,,
,,,,,,,,,,,,,5.7,14,,,,,,,,,,,,
,,,,チェックデジット,25.905,,,,,,,,4.7,23,,,,,,,,,,,,
,,,,OK,25.905,,,,,,,,3.7,23,,,,,,,,,,,,
,,,,,25.905,,,,,,,,2.7,23,,,,,,,,,,,,
終了時刻,,,,,,,,,,,,,1.7,12,,,,,,,,,,,,
,,,,,,,,,,,,,5.8,23,,,,,,,,,,,,
,,,,,,,,,,,,,4.8,5,,,,,,,,,,,,
,,,,,,,,,,,,,3.8,19,,,,,,,,,,,,
,,,,,,,,,,,,,2.8,14,,,,,,,,,,,,
,,,,,,,,,,,,,1.8,23,,,,,,,,,,,,
,,,,,,,,,,,,総計,40,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
