,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,格子番号の位置,,,,,,,,,,刻み,4,ｃｍ,,,,,
開始時刻,1,1.353,4.5,2.673,45,,28.479,,,1,2,3,4,5,6,7,8,,,以上,未満,累積,頻度,%,,
,2,4.026,3.5,0.033,35,6.72,,,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,,1,0,4,0,0,0,,
,3,4.059,3.4,0.429,34,7.4575,,,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,,2,4,8,70,70,81.39534884,,
,4,4.488,2.4,0.033,24,6.72,,,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,,3,8,12,80,10,11.62790698,,
,5,4.521,2.3,1.386,23,7.4575,,,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,,4,12,16,84,4,4.651162791,,
,6,5.907,2.4,0.066,24,7.4575,,,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,,5,16,20,85,1,1.162790698,,
,7,5.973,2.5,0.033,25,7.4575,,,,,,,,,,,,,6,20,24,86,1,1.162790698,,
,8,6.006,2.6,1.122,26,7.4575,,,目視時間の分布（秒）,,28.479,,,,,,,,7,24,28,86,0,0,,
,9,7.128,2.5,0.066,25,7.4575,,,,1,2,3,4,5,6,7,8,,8,28,32,86,0,0,,
,10,7.194,3.3,0.066,33,16.35896161,,,5,0.858,0.726,1.353,0.99,2.112,1.155,0.297,0,,9,32,36,86,0,0,,
,11,7.26,3.2,0.726,32,7.4575,,,4,0,1.287,0.099,0.528,3.729,0.693,0.792,0,,10,36,40,86,0,0,,
,12,7.986,3.3,0.495,33,7.4575,,,3,1.353,2.31,1.65,1.32,1.749,0.165,0.33,0,,11,40,44,86,0,0,,
,13,8.481,3.2,0.726,32,7.4575,,,2,0.066,0.594,2.079,0.099,0.132,1.287,0.495,0.231,,12,44,48,86,0,0,,
,14,9.207,4.3,0.033,43,10.03856097,,,1,0,0,0,0,0,0,0,0,,13,48,52,86,0,0,,
,15,9.24,4.4,0.099,44,7.4575,,,,,,,,,,,,,14,52,56,86,0,0,,
,16,9.339,4.5,0.297,45,7.4575,,,目視時間の分布（%）,,100,,,,,,,,15,56,60,86,0,0,,
,17,9.636,5.5,0.297,55,6.72,,,,1,2,3,4,5,6,7,8,,16,60,64,86,0,0,,
,18,9.933,4.5,0.132,45,6.72,,,5,3.0,2.5,4.8,3.5,7.4,4.1,1.0,0.0,,17,64,68,86,0,0,,
,19,10.065,4.6,0.264,46,7.4575,,,4,0.0,4.5,0.3,1.9,13.1,2.4,2.8,0.0,,18,68,72,86,0,0,,
,20,10.329,4.4,0.099,44,14.915,,,3,4.8,8.1,5.8,4.6,6.1,0.6,1.2,0.0,,19,72,76,86,0,0,,
,21,10.428,5.3,0.231,53,10.03856097,,,2,0.2,2.1,7.3,0.3,0.5,4.5,1.7,0.8,,20,76,80,86,0,0,,
,22,10.659,5.4,0.165,54,7.4575,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,100,,
,23,10.824,5.5,0.33,55,7.4575,,,,,,,,,,,,,,,,,,,,
,24,11.154,5.6,0.594,56,7.4575,,,目視時間の分布ランキング,,,,,,,,,,,,,,,,,
,25,11.748,5.5,0.165,55,7.4575,,,,1,2,3,4,5,6,7,8,,,,,,,,,
,26,11.913,5.4,0.033,54,7.4575,,,5,14,16,8,13,3,12,22,29,,,,,,,,,
,27,11.946,5.3,0.066,53,7.4575,,,4,29,10,27,19,1,17,15,29,,,,,,,,,
,28,12.012,5.2,0.264,52,7.4575,,,3,7,2,6,9,5,24,21,29,,,,,,,,,
,29,12.276,5.1,0.858,51,7.4575,,,2,28,18,4,26,25,10,20,23,,,,,,,,,
,30,13.134,5.2,0.099,52,7.4575,,,1,29,29,29,29,29,29,29,29,,,,,,,,,
,31,13.233,5.3,0.033,53,7.4575,,,,,,,,,,,,,,,,,,,,
,32,13.266,5.4,0.165,54,7.4575,,,,,,,,,,,,,,,,,,,,
,33,13.431,5.5,1.089,55,7.4575,,,目視個所Ｔｏｐ　No.1,4.5,1,,5.1,14,,,,,,,,,,,,
,34,14.52,5.4,0.165,54,7.4575,,,目視個所Ｔｏｐ　No.2,3.2,2,,4.1,29,,,,,,,,,,,,
,35,14.685,5.3,0.165,53,7.4575,,,目視個所Ｔｏｐ　No.3,5.5,3,,3.1,7,,,,,,,,,,,,
,36,14.85,3.3,0.165,33,13.44,,,目視個所Ｔｏｐ　No.4,2.3,4,,2.1,28,,,,,,,,,,,,
,37,15.015,2.3,0.693,23,6.72,,,目視個所Ｔｏｐ　No.5,3.5,5,,1.1,29,,,,,,,,,,,,
,38,15.708,2.2,0.297,22,7.4575,,,目視個所（累積ではない）,28,,,5.2,16,,,,,,,,,,,,
,39,16.005,3.2,0.198,32,6.72,,,非目視個所,12,,,4.2,10,,,,,,,,,,,,
,40,16.203,2.2,0.297,22,6.72,,,合計,40,,,3.2,2,,,,,,,,,,,,
,41,16.5,2.1,0.066,21,7.4575,,,,,,,2.2,18,,,,,,,,,,,,
,42,16.566,3.1,0.396,31,6.72,,,,,,,1.2,29,,,,,,,,,,,,
,43,16.962,3.2,0.165,32,7.4575,,,,,,,5.3,8,,,,,,,,,,,,
