,15,9.636,0,0.462,0,,,,,,,,,,,,,,14,52,56,44,0,0,,
,16,10.098,3.7,0.33,37,,,,目視時間の分布（%）,,100,,,,,,,,15,56,60,44,0,0,,
,17,10.428,3.8,1.188,38,7.4575,,,,1,2,3,4,5,6,7,8,,16,60,64,44,0,0,,
,18,11.616,4.4,0.924,44,30.57756203,,,5,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,,17,64,68,44,0,0,,
,19,12.54,2.7,0.726,27,26.09908727,,,4,0.0,3.2,0.0,4.0,5.5,4.4,1.3,0.0,,18,68,72,44,0,0,,
,20,13.266,9.9,0.165,99,,,,3,0.0,0.2,20.0,9.8,16.3,1.2,2.9,4.3,,19,72,76,44,0,0,,
,21,13.431,3.3,0.264,33,,,,2,0.0,1.6,7.8,2.2,2.9,2.4,4.0,0.0,,20,76,80,44,0,0,,
,22,13.695,2.4,0.231,24,10.03856097,,,1,0.0,1.2,0.4,2.0,0.0,0.0,0.0,0.0,,,,,,,100,,
,23,13.926,3.3,0.396,33,10.03856097,,,,,,,,,,,,,,,,,,,,
,24,14.322,3.4,0.792,34,7.4575,,,目視時間の分布ランキング,,,,,,,,,,,,,,,,,
,25,15.114,3.2,0.066,32,14.915,,,,1,2,3,4,5,6,7,8,,,,,,,,,
,26,15.18,4.2,0.891,42,6.72,,,5,23,23,23,23,14,23,23,23,,,,,,,,,
,27,16.071,3.3,1.188,33,10.03856097,,,4,23,10,23,9,5,6,18,23,,,,,,,,,
,28,17.259,2.3,1.254,23,6.72,,,3,23,22,1,3,2,20,12,7,,,,,,,,,
,29,18.513,3.6,0.099,36,23.35994769,,,2,23,17,4,15,11,13,8,23,,,,,,,,,
,30,18.612,3.5,0.462,35,7.4575,,,1,23,19,21,16,23,23,23,23,,,,,,,,,
,31,19.074,3.3,1.023,33,14.915,,,,,,,,,,,,,,,,,,,,
,32,20.097,3.4,0.594,34,7.4575,,,,,,,,,,,,,,,,,,,,
,33,20.691,2.3,0.297,23,10.03856097,,,目視個所Ｔｏｐ　No.1,3.3,1,,5.1,23,,,,,,,,,,,,
,34,20.988,1.2,0.33,12,10.03856097,,,目視個所Ｔｏｐ　No.2,3.5,2,,4.1,23,,,,,,,,,,,,
,35,21.318,2.5,0.759,25,23.35994769,,,目視個所Ｔｏｐ　No.3,3.4,3,,3.1,23,,,,,,,,,,,,
,36,22.077,2.2,0.429,22,22.3725,,,目視個所Ｔｏｐ　No.4,2.3,4,,2.1,23,,,,,,,,,,,,
,37,22.506,3.4,0.561,34,16.35896161,,,目視個所Ｔｏｐ　No.5,4.5,5,,1.1,23,,,,,,,,,,,,
,38,23.067,3.5,0.792,35,7.4575,,,目視個所（累積ではない）,22,,,5.2,23,,,,,,,,,,,,
,39,23.859,3.4,0.066,34,7.4575,,,非目視個所,18,,,4.2,10,,,,,,,,,,,,
,40,23.925,3.3,0.033,33,7.4575,,,合計,40,,,3.2,22,,,,,,,,,,,,
,41,23.958,4.5,0.429,45,16.35896161,,,,,,,2.2,17,,,,,,,,,,,,
,42,24.387,4.6,1.221,46,7.4575,,,,,,,1.2,19,,,,,,,,,,,,
,43,25.608,5.5,0.627,55,10.03856097,,,,,,,5.3,23,,,,,,,,,,,,
,44,26.235,4.7,0.363,47,16.35896161,,,,,,,4.3,23,,,,,1,2,3,4,5,6,7,8
,45,26.598,3.4,0.693,34,23.35994769,,,,,,,3.3,1,,,,5,23,23,23,23,14,23,23,23
,46,27.291,3.3,1.815,33,7.4575,,,,,,,2.3,4,,,,4,23,10,23,9,5,6,18,23
,47,29.106,4.4,0.165,44,10.03856097,,,,,,,1.3,21,,,,3,23,22,1,3,2,20,12,7
,48,29.271,3.5,0.528,35,10.03856097,,,,,,,5.4,23,,,,2,23,17,4,15,11,13,8,23
,49,29.799,3.4,0.495,34,7.4575,,,,,,,4.4,9,,,,1,23,19,21,16,23,23,23,23
,50,30.294,3.4,,,,,,,,,,3.4,3,,,,,,,,,,,,
,観測時間［秒］,28.116,,,,,,,,,,,2.4,15,,,,,,,,,,,,
,,,,,最少移動距離,6.72,,,,,,,1.4,16,,,,,,,,,,,,
,任意個所の最大目視時間［s］,,,1.82,最大移動距離,30.58,,,,,,,5.5,14,,,,,,,,,,,,
,任意個所の目視時間の標準偏差,,,0.39,平均移動距離,12.74,,,,,,,4.5,5,,,,,,,,,,,,
,,,,,距離標準偏差,6.31,,,,,,,3.5,2,,,,,,,,,,,,
,,,,,,,,,,,,,2.5,11,,,,,,,,,,,,
,原本再生時間,28.245,秒,,9.9のカウント数,1,,,,,,,1.5,23,,,,,,,,,,,,
,観察時間,28.116,秒,,9.9の秒数,0.165,,,,,,,5.6,23,,,,,,,,,,,,
,観察割合,0.995,,,0のカウント数,1,,,,,,,4.6,6,,,,,,,,,,,,
,,,,,0の秒数,0.462,,,,,,,3.6,20,,,,,,,,,,,,
,総ロスト時間［秒］,0.627,,原本再生に占める9.9の割合,,0.006,,,,,,,2.6,13,,,,,,,,,,,,
,原本再生に占めるロスト割合,0.022,,観察時間に占める9.9の割合,,0.006,,,,,,,1.6,23,,,,,,,,,,,,
,観察時間に占めるロスト割合,0.022,,原本再生に占める0の割合,,0.016,,,,,,,5.7,23,,,,,,,,,,,,
,,,,観察時間に占める0の割合,,0.016,,,,,,,4.7,18,,,,,,,,,,,,
,,,,,,,,,,,,,3.7,12,,,,,,,,,,,,
,,,,チェックデジット,27.489,,,,,,,,2.7,8,,,,,,,,,,,,
終了時刻,,,,OK,27.489,,,,,,,,1.7,23,,,,,,,,,,,,
,,,,,27.489,,,,,,,,5.8,23,,,,,,,,,,,,
,,,,,,,,,,,,,4.8,23,,,,,,,,,,,,
,,,,,,,,,,,,,3.8,7,,,,,,,,,,,,
,,,,,,,,,,,,,2.8,23,,,,,,,,,,,,
,,,,,,,,,,,,,1.8,23,,,,,,,,,,,,
,,,,,,,,,,,,総計,40,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
