,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,格子番号の位置,,,,,,,,,,刻み,4,ｃｍ,,,,,
,45,28.743,2.3,,,,,,,,,,3.3,5,,,,5,20,20,12,20,20,20,20,20
,観測時間[秒］,25.575,,,,,,,,,,,2.3,1,,,,4,20,14,17,11,8,6,20,20
,,,,,最少移動距離,6.72,,,,,,,1.3,2,,,,3,20,4,5,13,7,15,20,20
,任意個所の最大目視時間［s］,,,2.54,最大移動距離,30.58,,,,,,,5.4,20,,,,2,16,9,1,18,19,10,20,20
,任意個所の目視時間の標準偏差,,,0.45,平均移動距離,13.69,,,,,,,4.4,11,,,,1,20,3,2,20,20,20,20,20
,,,,,距離標準偏差,7.00,,,,,,,3.4,13,,,,,,,,,,,,
,,,,,,,,,,,,,2.4,18,,,,,,,,,,,,
,原本再生時間,28.245,秒,,9.9のカウント数,1,,,,,,,1.4,20,,,,,,,,,,,,
,観察時間,25.575,秒,,9.9の秒数,0.594,,,,,,,5.5,20,,,,,,,,,,,,
,観察割合,0.905,,,0のカウント数,0,,,,,,,4.5,8,,,,,,,,,,,,
,,,,,0の秒数,0,,,,,,,3.5,7,,,,,,,,,,,,
,総ロスト時間［秒］,0.594,,原本再生に占める9.9の割合,,0.021,,,,,,,2.5,19,,,,,,,,,,,,
,原本再生に占めるロスト割合,0.021,,観察時間に占める9.9の割合,,0.023,,,,,,,1.5,20,,,,,,,,,,,,
,観察時間に占めるロスト割合,0.023,,原本再生に占める0の割合,,0.000,,,,,,,5.6,20,,,,,,,,,,,,
,,,,観察時間に占める0の割合,,0.000,,,,,,,4.6,6,,,,,,,,,,,,
,,,,,,,,,,,,,3.6,15,,,,,,,,,,,,
,,,,チェックデジット,24.981,,,,,,,,2.6,10,,,,,,,,,,,,
,,,,OK,24.981,,,,,,,,1.6,20,,,,,,,,,,,,
,,,,,24.981,,,,,,,,5.7,20,,,,,,,,,,,,
,,,,,,,,,,,,,4.7,20,,,,,,,,,,,,
,,,,,,,,,,,,,3.7,20,,,,,,,,,,,,
,,,,,,,,,,,,,2.7,20,,,,,,,,,,,,
終了時刻,,,,,,,,,,,,,1.7,20,,,,,,,,,,,,
