,14,20.029,1.3,1.221,13,6.72,,,1,0,0,6.369,0.264,0.396,1.32,0,0,,13,48,52,53,0,0,,
,15,21.25,1.5,0.396,15,14.915,,,,,,,,,,,,,14,52,56,53,0,0,,
,16,21.646,1.6,1.32,16,7.4575,,,目視時間の分布（%）,,100,,,,,,,,15,56,60,53,0,0,,
,17,22.966,3.5,0.297,35,15.37035804,,,,1,2,3,4,5,6,7,8,,16,60,64,53,0,0,,
,18,23.263,4.5,1.287,45,6.72,,,5,0.0,0.0,0.0,0.0,6.4,1.3,0.0,0.0,,17,64,68,53,0,0,,
,19,24.55,3.8,0.198,38,23.35994769,,,4,0.0,0.0,0.0,0.0,2.4,0.4,4.7,0.0,,18,68,72,53,0,0,,
,20,24.748,2.8,0.66,28,6.72,,,3,1.3,0.0,6.7,9.3,2.4,2.1,1.2,0.4,,19,72,76,53,0,0,,
,21,25.408,2.7,0.297,27,7.4575,,,2,0.7,2.0,13.9,21.1,1.8,2.1,3.2,1.2,,20,76,80,53,0,0,,
,22,25.705,2.3,0.561,23,29.83,,,1,0.0,0.0,11.7,0.5,0.7,2.4,0.0,0.0,,,,,,,100,,
,23,26.266,2.4,0.924,24,7.4575,,,,,,,,,,,,,,,,,,,,
,24,27.19,3.4,0.33,34,6.72,,,目視時間の分布ランキング,,,,,,,,,,,,,,,,,
,25,27.52,2.5,0.495,25,10.03856097,,,,1,2,3,4,5,6,7,8,,,,,,,,,
,26,28.015,2.4,4.521,24,7.4575,,,5,25,25,25,25,6,17,25,25,,,,,,,,,
,27,32.536,3.3,0.561,33,10.03856097,,,4,25,25,25,25,11,23,7,25,,,,,,,,,
,28,33.097,2.2,0.033,22,10.03856097,,,3,16,25,5,4,9,12,18,23,,,,,,,,,
,29,33.13,2.3,0.627,23,7.4575,,,2,21,14,2,1,15,13,8,19,,,,,,,,,
,30,33.757,2.2,1.056,22,7.4575,,,1,25,25,3,22,20,10,25,25,,,,,,,,,
,31,34.813,2.1,0.363,21,7.4575,,,,,,,,,,,,,,,,,,,,
,32,35.176,3.1,0.726,31,6.72,,,,,,,,,,,,,,,,,,,,
,33,35.902,1.4,0.264,14,26.09908727,,,目視個所Ｔｏｐ　No.1,2.4,1,,5.1,25,,,,,,,,,,,,
,34,36.166,2.3,1.815,23,10.03856097,,,目視個所Ｔｏｐ　No.2,2.3,2,,4.1,25,,,,,,,,,,,,
,35,37.981,2.4,0.627,24,7.4575,,,目視個所Ｔｏｐ　No.3,1.3,3,,3.1,16,,,,,,,,,,,,
,36,38.608,2.3,0.165,23,7.4575,,,目視個所Ｔｏｐ　No.4,3.4,4,,2.1,21,,,,,,,,,,,,
,37,38.773,1.3,0.792,13,6.72,,,目視個所Ｔｏｐ　No.5,3.3,5,,1.1,25,,,,,,,,,,,,
,38,39.565,3.5,0.627,35,20.07712193,,,目視個所（累積ではない）,24,,,5.2,25,,,,,,,,,,,,
,39,40.192,3.4,0.099,34,7.4575,,,非目視個所,16,,,4.2,25,,,,,,,,,,,,
,40,40.291,2.4,3.267,24,6.72,,,合計,40,,,3.2,25,,,,,,,,,,,,
,41,43.558,5.5,0.363,55,21.49511354,,,,,,,2.2,14,,,,,,,,,,,,
,42,43.921,3.6,0.495,36,15.37035804,,,,,,,1.2,25,,,,,,,,,,,,
,43,44.416,2.6,0.726,26,6.72,,,,,,,5.3,25,,,,,,,,,,,,
,44,45.142,2.7,1.452,27,7.4575,,,,,,,4.3,25,,,,,1,2,3,4,5,6,7,8
,45,46.594,2.6,0.396,26,7.4575,,,,,,,3.3,5,,,,5,25,25,25,25,6,17,25,25
,46,46.99,3.4,1.617,34,16.35896161,,,,,,,2.3,2,,,,4,25,25,25,25,11,23,7,25
,47,48.607,4.6,0.198,46,16.35896161,,,,,,,1.3,3,,,,3,16,25,5,4,9,12,18,23
,48,48.805,4.7,2.574,47,7.4575,,,,,,,5.4,25,,,,2,21,14,2,1,15,13,8,19
,49,51.379,5.6,0.693,56,10.03856097,,,,,,,4.4,25,,,,1,25,25,3,22,20,10,25,25
,50,52.072,3.4,1.617,34,20.07712193,,,,,,,3.4,4,,,,,,,,,,,,
,51,53.689,2.3,2.376,23,10.03856097,,,,,,,2.4,1,,,,,,,,,,,,
,52,56.065,3.3,2.244,33,6.72,,,,,,,1.4,22,,,,,,,,,,,,
,53,58.309,3.7,0.66,37,29.83,,,,,,,5.5,6,,,,,,,,,,,,
,54,58.969,3.3,0.825,33,29.83,,,,,,,4.5,11,,,,,,,,,,,,
,55,59.794,3.4,1.386,34,7.4575,,,,,,,3.5,9,,,,,,,,,,,,
,56,61.18,3.4,,,,,,,,,,2.5,15,,,,,,,,,,,,
,観測時間［s］,54.813,,,,,,,,,,,1.5,20,,,,,,,,,,,,
,,,,,最少移動距離,6.72,,,,,,,5.6,17,,,,,,,,,,,,
,任意個所の最大目視時間［s］,,,4.52,最大移動距離,30.74,,,,,,,4.6,23,,,,,,,,,,,,
,任意個所の目視時間の標準偏差,,,0.87,平均移動距離,13.32,,,,,,,3.6,12,,,,,,,,,,,,
,,,,,距離標準偏差,7.87,,,,,,,2.6,13,,,,,,,,,,,,
,,,,,,,,,,,,,1.6,10,,,,,,,,,,,,
,原本再生時間,54.719,秒,,9.9のカウント数,1,,,,,,,5.7,25,,,,,,,,,,,,
,観察時間,54.813,秒,,9.9の秒数,0.595,,,,,,,4.7,7,,,,,,,,,,,,
,観察割合,1.002,,,0のカウント数,0,,,,,,,3.7,18,,,,,,,,,,,,
,,,,,0の秒数,0,,,,,,,2.7,8,,,,,,,,,,,,
,総ロスト時間［秒］,0.595,,原本再生に占める9.9の割合,,0.011,,,,,,,1.7,25,,,,,,,,,,,,
,原本再生に占めるロスト割合,0.011,,観察時間に占める9.9の割合,,0.011,,,,,,,5.8,25,,,,,,,,,,,,
,観察時間に占めるロスト割合,0.011,,原本再生に占める0の割合,,0.000,,,,,,,4.8,25,,,,,,,,,,,,
,,,,観察時間に占める0の割合,,0.000,,,,,,,3.8,23,,,,,,,,,,,,
,,,,,,,,,,,,,2.8,19,,,,,,,,,,,,
,,,,チェックデジット,54.218,,,,,,,,1.8,25,,,,,,,,,,,,
,,,,OK,54.218,,,,,,,総計,40,,,,,,,,,,,,,
,,,,,54.218,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
