,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,格子番号の位置,,,,,,,,,,刻み,4,ｃｍ,,,,,
,54,20.955,2.4,0.099,24,6.72,,,,,,,4.5,8,,,,,,,,,,,,
,55,21.054,2.5,0.297,25,7.4575,,,,,,,3.5,6,,,,,,,,,,,,
,56,21.351,3.5,0.33,35,6.72,,,,,,,2.5,9,,,,,,,,,,,,
,57,21.681,4.5,0.066,45,6.72,,,,,,,1.5,20,,,,,,,,,,,,
,58,21.747,5.5,0.33,55,6.72,,,,,,,5.6,15,,,,,,,,,,,,
,59,22.077,4.5,0.099,45,6.72,,,,,,,4.6,13,,,,,,,,,,,,
,60,22.176,3.4,1.089,34,10.03856097,,,,,,,3.6,4,,,,,,,,,,,,
,61,23.265,3.3,1.353,33,7.4575,,,,,,,2.6,11,,,,,,,,,,,,
,62,24.618,2.3,3.498,23,6.72,,,,,,,1.6,18,,,,,,,,,,,,
,63,28.116,3.4,0.264,34,10.03856097,,,,,,,5.7,23,,,,,,,,,,,,
,64,28.38,2.4,0.165,24,6.72,,,,,,,4.7,23,,,,,,,,,,,,
,65,28.545,1.4,0.429,14,6.72,,,,,,,3.7,14,,,,,,,,,,,,
,66,28.974,2.4,0.396,24,6.72,,,,,,,2.7,20,,,,,,,,,,,,
,67,29.37,3.4,0.726,34,6.72,,,,,,,1.7,12,,,,,,,,,,,,
,68,30.096,2.4,0.132,24,6.72,,,,,,,5.8,23,,,,,,,,,,,,
,69,30.228,2.5,0.627,25,7.4575,,,,,,,4.8,23,,,,,,,,,,,,
,70,30.855,3.4,0.66,34,10.03856097,,,,,,,3.8,23,,,,,,,,,,,,
,71,31.515,4.4,0.099,44,6.72,,,,,,,2.8,23,,,,,,,,,,,,
,72,31.614,4.5,0.231,45,7.4575,,,,,,,1.8,23,,,,,,,,,,,,
,73,31.845,5.5,0.33,55,6.72,,,,,,総計,40,,,,,,,,,,,,,
,74,32.175,5.6,0.561,56,7.4575,,,,,,,,,,,,,,,,,,,,
,75,32.736,4.6,0.066,46,6.72,,,,,,,,,,,,,,,,,,,,
,76,32.802,2.6 ,0.033,26,13.44,,,,,,,,,,,,,,,,,,,,
,77,32.835,1.7,0.924,17,10.03856097,,,,,,,,,,,,,,,,,,,,
,78,33.759,1.6,0.297,16,7.4575,,,,,,,,,,,,,,,,,,,,
,79,34.056,1.4,0.066,14,14.915,,,,,,,,,,,,,,,,,,,,
,80,34.122,1.3,0.231,13,7.4575,,,,,,,,,,,,,,,,,,,,
,81,34.353,1.2,0.429,12,7.4575,,,,,,,,,,,,,,,,,,,,
,82,34.782,2.3,4.719,23,10.03856097,,,,,,,,,,,,,,,,,,,,
,83,39.501,3.4,0.066,34,10.03856097,,,,,,,,,,,,,,,,,,,,
,84,39.567,3.5,0.198,35,7.4575,,,,,,,,,,,,,,,,,,,,
,85,39.765,3.6,3.168,36,7.4575,,,,,,,,,,,,,,,,,,,,
,86,42.933,3.5,0.429,35,7.4575,,,,,,,,,,,,,,,,,,,,
,87,43.362,4.5,0.33,45,6.72,,,,,,,,,,,,,,,,,,,,
,88,43.692,5.5,0.297,55,6.72,,,,,,,,,,,,,,,,,,,,
,89,43.989,4.5,0.132,45,6.72,,,,,,,,,,,,,,,,,,,,
,90,44.121,3.5,0.429,35,6.72,,,,,,,,,,,,,,,,,,,,
,91,44.55,3.6,0.462,36,7.4575,,,,,,,,,,,,,,,,,,,,
,92,45.012,4.6,0.165,46,6.72,,,,,,,,,,,,,,,,,,,,
,93,45.177,4.5,0.099,45,7.4575,,,,,,,,,,,,,,,,,,,,
,94,45.276,3.4,0.132,34,10.03856097,,,,,,,,,,,,,,,,,,,,
,95,45.408,3.5,0.099,35,7.4575,,,,,,,,,,,,,,,,,,,,
,96,45.507,4.5,0.033,45,6.72,,,,,,,,,,,,,,,,,,,,
,97,45.54,4.6,0.561,46,7.4575,,,,,,,,,,,,,,,,,,,,
,98,46.101,4.5,0.198,45,7.4575,,,,,,,,,,,,,,,,,,,,
,99,46.299,4.4,0.066,44,7.4575,,,,,,,,,,,,,,,,,,,,
,100,46.365,3.4,0.066,34,6.72,,,,,,,,,,,,,,,,,,,,
,101,46.431,3.3,0.726,33,7.4575,,,,,,,,,,,,,,,,,,,,
,102,47.157,3.4,0.627,34,7.4575,,,,,,,,,,,,,,,,,,,,
,103,47.784,3.3,0.495,33,7.4575,,,,,,,,,,,,,,,,,,,,
,104,48.279,3.4,0.198,34,7.4575,,,,,,,,,,,,,,,,,,,,
,105,48.477,3.5,0.066,35,7.4575,,,,,,,,,,,,,,,,,,,,
,106,48.543,3.4,0.165,34,7.4575,,,,,,,,,,,,,,,,,,,,
,107,48.708,3.3,0.66,33,7.4575,,,,,,,,,,,,,,,,,,,,
,108,49.368,2.3,3.465,23,6.72,,,,,,,,,,,,,,,,,,,,
,109,52.833,3.3,0.297,33,6.72,,,,,,,,,,,,,,,,,,,,
,110,53.13,2.3,0.594,23,6.72,,,,,,,,,,,,,,,,,,,,
,111,53.724,3.3,2.376,33,6.72,,,,,,,,,,,,,,,,,,,,
,112,56.1,2.3,0.33,23,6.72,,,,,,,,,,,,,,,,,,,,
,113,56.43,3.3,0.127,33,6.72,,,,,,,,,,,,,,,,,,,,
,114,56.557,3.3,,33,,,,,,,,,,,,,,,,,,,,,
,観測時間［秒］,54.582,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,最少移動距離,6.72,,,,,,,,,,,,,,,,,,,,
,任意個所の最大目視時間［s］,,,4.72,最大移動距離,15.37,,,,,,,,,,,,,,,,,,,,
,任意個所の目視時間の標準偏差,,,0.77,平均移動距離,7.70,,,,,,,,,,,,,,,,,,,,
,,,,,距離標準偏差,1.65,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,原本再生時間,54.719,秒,,9.9のカウント数,0,,,,,,,,,,,,,,,,,,,,
,観察時間,54.582,秒,,9.9の秒数,0,,,,,,,,,,,,,,,,,,,,
,観察割合,0.997,,,0のカウント数,0,,,,,,,,,,,,,,,,,,,,
,,,,,0の秒数,0,,,,,,,,,,,,,,,,,,,,
,総ロスト時間［秒］,0.000,,原本再生に占める9.9の割合,,0.000,,,,,,,,,,,,,,,,,,,,
,原本再生に占めるロスト割合,0.000,,観察時間に占める9.9の割合,,0.000,,,,,,,,,,,,,,,,,,,,
,観察時間に占めるロスト割合,0.000,,原本再生に占める0の割合,,0.000,,,,,,,,,,,,,,,,,,,,
,,,,観察時間に占める0の割合,,0.000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,チェックデジット,54.582,,,,,,,,,,,,,,,,,,,,,
