,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,格子番号の位置,,,,,,,,,,刻み,4,ｃｍ,,,,,
,54,27.819,2.2,0.66,22,10.03856097,,,,,,,4.5,12,,,,,,,,,,,,
,55,28.479,2.3,1.485,23,7.4575,,,,,,,3.5,14,,,,,,,,,,,,
,56,29.964,3.3,1.419,33,6.72,,,,,,,2.5,22,,,,,,,,,,,,
,57,31.383,3.4,0.099,34,7.4575,,,,,,,1.5,17,,,,,,,,,,,,
,58,31.482,4.4,0.165,44,6.72,,,,,,,5.6,8,,,,,,,,,,,,
,59,31.647,4.5,0.165,45,7.4575,,,,,,,4.6,10,,,,,,,,,,,,
,60,31.812,4.6,0.132,46,7.4575,,,,,,,3.6,20,,,,,,,,,,,,
,61,31.944,3.6,0.033,36,6.72,,,,,,,2.6,9,,,,,,,,,,,,
,62,31.977,3.7,0.627,37,7.4575,,,,,,,1.6,23,,,,,,,,,,,,
,63,32.604,2.6,0.825,26,10.03856097,,,,,,,5.7,23,,,,,,,,,,,,
,64,33.429,1.5,0.099,15,10.03856097,,,,,,,4.7,23,,,,,,,,,,,,
,65,33.528,2.5,0.033,25,6.72,,,,,,,3.7,11,,,,,,,,,,,,
,66,33.561,3.4,0.297,34,10.03856097,,,,,,,2.7,13,,,,,,,,,,,,
,67,33.858,3.3,5.544,33,7.4575,,,,,,,1.7,23,,,,,,,,,,,,
,68,39.402,4.3,0.759,43,6.72,,,,,,,5.8,23,,,,,,,,,,,,
,69,40.161,3.3,0.858,33,6.72,,,,,,,4.8,23,,,,,,,,,,,,
,70,41.019,3.5,0.099,35,14.915,,,,,,,3.8,18,,,,,,,,,,,,
,71,41.118,4.6,0.099,46,10.03856097,,,,,,,2.8,23,,,,,,,,,,,,
,72,41.217,5.6,0.891,56,6.72,,,,,,,1.8,23,,,,,,,,,,,,
,73,42.108,5.5,0.099,55,7.4575,,,,,,総計,40,,,,,,,,,,,,,
,74,42.207,4.4,0.594,44,10.03856097,,,,,,,,,,,,,,,,,,,,
,75,42.801,4.3,0.495,43,7.4575,,,,,,,,,,,,,,,,,,,,
,76,43.296,4.4,0.099,44,7.4575,,,,,,,,,,,,,,,,,,,,
,77,43.395,4.5,0.099,45,7.4575,,,,,,,,,,,,,,,,,,,,
,78,43.494,4.6,0.297,46,7.4575,,,,,,,,,,,,,,,,,,,,
,79,43.791,4.4,0.165,44,14.915,,,,,,,,,,,,,,,,,,,,
,80,43.956,3.3,0.66,33,10.03856097,,,,,,,,,,,,,,,,,,,,
,81,44.616,2.2,0.363,22,10.03856097,,,,,,,,,,,,,,,,,,,,
,82,44.979,2.3,0.231,23,7.4575,,,,,,,,,,,,,,,,,,,,
,83,45.21,2.2,0.264,22,7.4575,,,,,,,,,,,,,,,,,,,,
,84,45.474,3.3,0.033,33,10.03856097,,,,,,,,,,,,,,,,,,,,
,85,45.507,4.4,0.099,44,10.03856097,,,,,,,,,,,,,,,,,,,,
,86,45.606,4.5,0.099,45,7.4575,,,,,,,,,,,,,,,,,,,,
,87,45.705,4.6,0.264,46,7.4575,,,,,,,,,,,,,,,,,,,,
,88,45.969,5.6,0.297,56,6.72,,,,,,,,,,,,,,,,,,,,
,89,46.266,0,0.396,0,,,,,,,,,,,,,,,,,,,,,
,90,46.662,9.9,0.297,99,,,,,,,,,,,,,,,,,,,,,
,91,46.959,5.5,0.066,55,,,,,,,,,,,,,,,,,,,,,
,92,47.025,4.4,0.66,44,10.03856097,,,,,,,,,,,,,,,,,,,,
,93,47.685,5.4,0.231,54,6.72,,,,,,,,,,,,,,,,,,,,
,94,47.916,4.4,0.099,44,6.72,,,,,,,,,,,,,,,,,,,,
,95,48.015,4.3,1.221,43,7.4575,,,,,,,,,,,,,,,,,,,,
,96,49.236,3.3,1.056,33,6.72,,,,,,,,,,,,,,,,,,,,
,97,50.292,3.2,1.32,32,7.4575,,,,,,,,,,,,,,,,,,,,
,98,51.612,2.2,0.132,22,6.72,,,,,,,,,,,,,,,,,,,,
,99,51.744,3.2,0.198,32,6.72,,,,,,,,,,,,,,,,,,,,
,100,51.942,3.3,0.066,33,7.4575,,,,,,,,,,,,,,,,,,,,
,101,52.008,4.3,1.089,43,6.72,,,,,,,,,,,,,,,,,,,,
,102,53.097,5.4,0.198,54,10.03856097,,,,,,,,,,,,,,,,,,,,
,103,53.295,9.9,0.264,99,,,,,,,,,,,,,,,,,,,,,
,104,53.559,5.4,0.165,54,,,,,,,,,,,,,,,,,,,,,
,105,53.724,4.3,1.023,43,10.03856097,,,,,,,,,,,,,,,,,,,,
,106,54.747,3.3,1.155,33,6.72,,,,,,,,,,,,,,,,,,,,
,107,55.902,3.2,0.198,32,7.4575,,,,,,,,,,,,,,,,,,,,
,108,56.1,3.1,0.198,31,7.4575,,,,,,,,,,,,,,,,,,,,
,109,56.298,3.2,0.099,32,7.4575,,,,,,,,,,,,,,,,,,,,
,110,56.397,3.3,0.297,33,7.4575,,,,,,,,,,,,,,,,,,,,
,111,56.694,4.3,0.363,43,6.72,,,,,,,,,,,,,,,,,,,,
,112,57.057,4.3,,,,,,,,,,,,,,,,,,,,,,,
,観測時間［秒］,54.879,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,最少移動距離,6.72,,,,,,,,,,,,,,,,,,,,
,任意個所の最大目視時間［s］,,,5.54,最大移動距離,29.83,,,,,,,,,,,,,,,,,,,,
,任意個所の目視時間の標準偏差,,,0.69,平均移動距離,8.41,,,,,,,,,,,,,,,,,,,,
,,,,,距離標準偏差,2.98,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
