,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,格子番号の位置,,,,,,,,,,刻み,4,ｃｍ,,,,,
開始時刻,1,2.046,4.4,0.693,44,,23.48,,,1,2,3,4,5,6,7,8,,,以上,未満,累積,頻度,%,,
,2,2.739,4.5,0.396,45,7.4575,,,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,,1,0,4,0,0,0,,
,3,3.135,4.6,0.693,46,7.4575,,,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,,2,4,8,49,49,77.77777778,,
,4,3.828,5.6,0.462,56,6.72,,,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,,3,8,12,58,9,14.28571429,,
,5,4.29,5.5,1.254,55,7.4575,,,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,,4,12,16,60,2,3.174603175,,
,6,5.544,4.5,0.165,45,6.72,,,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,,5,16,20,62,2,3.174603175,,
,7,5.709,3.4,0.033,34,10.03856097,,,,,,,,,,,,,6,20,24,63,1,1.587301587,,
,8,5.742,2.4,0.858,24,6.72,,,目視時間の分布（秒）,,23.348,,,,,,,,7,24,28,63,0,0,,
,9,6.6,4.4,0.099,44,13.44,,,,1,2,3,4,5,6,7,8,,8,28,32,63,0,0,,
,10,6.699,4.5,1.056,45,7.4575,,,5,0,0,0,0.165,2.409,1.353,0,0,,9,32,36,63,0,0,,
,11,7.755,3.5,0.33,35,6.72,,,4,0,0,0,1.419,6.666,0.891,0,0,,10,36,40,63,0,0,,
,12,8.085,4.5,2.475,45,6.72,,,3,0.231,0.363,0.066,1.122,1.749,0.396,0,0,,11,40,44,63,0,0,,
,13,10.56,3.2,0.099,32,23.35994769,,,2,0,0.231,0,1.749,0.363,0.198,0.429,0,,12,44,48,63,0,0,,
,14,10.659,3.1,0.231,31,7.4575,,,1,0,0,1.089,1.089,0.528,0.066,0.132,0.644,,13,48,52,63,0,0,,
,15,10.89,3.2,0.066,32,7.4575,,,,,,,,,,,,,14,52,56,63,0,0,,
