,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,格子番号の位置,,,,,,,,,,刻み,4,ｃｍ,,,,,
開始時刻,1,1.254,1.4,0.627,14,,23.271,,,1,2,3,4,5,6,7,8,,,以上,未満,累積,頻度,%,,
,2,1.881,4.4,0.099,44,20.16,,,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,,1,0,4,0,0,0,,
,3,1.98,4.5,1.155,45,7.4575,,,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,,2,4,8,55,55,71.42857143,,
,4,3.135,3.5,0.132,35,6.72,,,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,,3,8,12,65,10,12.98701299,,
,5,3.267,3.4,0.066,34,7.4575,,,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,,4,12,16,71,6,7.792207792,,
,6,3.333,2.4,0.066,24,6.72,,,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,,5,16,20,73,2,2.597402597,,
,7,3.399,2.3,0.066,23,7.4575,,,,,,,,,,,,,6,20,24,77,4,5.194805195,,
,8,3.465,2.2,0.099,22,7.4575,,,目視時間の分布（秒）,,23.271,,,,,,,,7,24,28,77,0,0,,
,9,3.564,2.1,0.066,21,7.4575,,,,1,2,3,4,5,6,7,8,,8,28,32,77,0,0,,
,10,3.63,3.1,0.264,31,6.72,,,5,0,0,0,0,1.178,1.056,0.165,0,,9,32,36,77,0,0,,
,11,3.894,3.2,0.132,32,7.4575,,,4,0.132,0.198,0.165,1.683,8.524,0,0,0,,10,36,40,77,0,0,,
,12,4.026,3.4,0.462,34,14.915,,,3,0.627,0.297,0,1.716,1.32,0,0,0,,11,40,44,77,0,0,,
,13,4.488,3.5,0.165,35,7.4575,,,2,0.066,0.396,0.759,1.947,0.165,0.099,0.561,0,,12,44,48,77,0,0,,
,14,4.653,4.5,0.462,45,6.72,,,1,0,0,0.396,0.891,0.165,0.033,0,0.732,,13,48,52,77,0,0,,
,15,5.115,5.5,0.132,55,6.72,,,,,,,,,,,,,14,52,56,77,0,0,,
