,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,格子番号の位置,,,,,,,,,,刻み,4,ｃｍ,,,,,
開始時刻,1,2.376,1.5,0.231,15,,22.649,,,1,2,3,4,5,6,7,8,,,以上,未満,累積,頻度,%,,
,2,2.607,1.4,0.561,14,7.4575,,,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,,1,0,4,0,0,0,,
,3,3.168,5.4,0.033,54,26.88,,,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,,2,4,8,51,51,79.6875,,
,4,3.201,4.5,0.561,45,10.03856097,,,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,,3,8,12,59,8,12.5,,
,5,3.762,5.5,0.363,55,6.72,,,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,,4,12,16,62,3,4.6875,,
,6,4.125,5.6,0.561,56,7.4575,,,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,,5,16,20,63,1,1.5625,,
,7,4.686,4.6,0.132,46,6.72,,,,,,,,,,,,,6,20,24,63,0,0,,
,8,4.818,3.5,0.132,35,10.03856097,,,目視時間の分布（秒）,,22.649,,,,,,,,7,24,28,64,1,1.5625,,
,9,4.95,4.5,0.099,45,6.72,,,,1,2,3,4,5,6,7,8,,8,28,32,64,0,0,,
,10,5.049,4.6,0.429,46,7.4575,,,5,0,0,0,0.033,2.046,1.617,0,0,,9,32,36,64,0,0,,
,11,5.478,4.5,0.231,45,7.4575,,,4,0.066,0.132,0.297,0.462,6.402,1.221,0.33,0,,10,36,40,64,0,0,,
,12,5.709,5.5,0.495,55,6.72,,,3,1.452,0.528,0.264,0.66,2.178,0.033,0.132,0,,11,40,44,64,0,0,,
,13,6.204,4.5,0.066,45,6.72,,,2,0,0.066,0.825,1.188,0.594,0.132,0.132,0,,12,44,48,64,0,0,,
,14,6.27,3.5,0.165,35,6.72,,,1,0,0,0,1.32,0.297,0.099,0.143,0,,13,48,52,64,0,0,,
,15,6.435,2.4,0.495,24,10.03856097,,,,,,,,,,,,,14,52,56,64,0,0,,
,16,6.93,2.3,0.693,23,7.4575,,,目視時間の分布（%）,,100,,,,,,,,15,56,60,64,0,0,,
,17,7.623,3.2,0.165,32,10.03856097,,,,1,2,3,4,5,6,7,8,,16,60,64,64,0,0,,
,18,7.788,3.1,0.495,31,7.4575,,,5,0.0,0.0,0.0,0.1,9.0,7.1,0.0,0.0,,17,64,68,64,0,0,,
,19,8.283,3.3,0.066,33,14.915,,,4,0.3,0.6,1.3,2.0,28.3,5.4,1.5,0.0,,18,68,72,64,0,0,,
,20,8.349,3.4,0.165,34,7.4575,,,3,6.4,2.3,1.2,2.9,9.6,0.1,0.6,0.0,,19,72,76,64,0,0,,
,21,8.514,3.5,0.429,35,7.4575,,,2,0.0,0.3,3.6,5.2,2.6,0.6,0.6,0.0,,20,76,80,64,0,0,,
,22,8.943,4.5,1.749,45,6.72,,,1,0.0,0.0,0.0,5.8,1.3,0.4,0.6,0.0,,,,,,,100,,
,23,10.692,3.5,0.396,35,6.72,,,,,,,,,,,,,,,,,,,,
,24,11.088,4.5,0.495,45,6.72,,,目視時間の分布ランキング,,,,,,,,,,,,,,,,,
,25,11.583,4.6,0.165,46,7.4575,,,,1,2,3,4,5,6,7,8,,,,,,,,,
,26,11.748,5.6,1.056,56,6.72,,,5,28,28,28,27,3,4,28,28,,,,,,,,,
,27,12.804,5.5,0.924,55,7.4575,,,4,25,20,16,13,1,7,14,28,,,,,,,,,
,28,13.728,4.5,0.198,45,6.72,,,3,5,12,17,10,2,26,21,28,,,,,,,,,
,29,13.926,4.6,0.396,46,7.4575,,,2,28,24,9,8,11,19,21,28,,,,,,,,,
,30,14.322,5.5,0.264,55,10.03856097,,,1,28,28,28,6,15,23,18,28,,,,,,,,,
,31,14.586,4.5,0.528,45,6.72,,,,,,,,,,,,,,,,,,,,
,32,15.114,4.4,0.099,44,7.4575,,,,,,,,,,,,,,,,,,,,
,33,15.213,4.3,0.066,43,7.4575,,,目視個所Ｔｏｐ　No.1,4.5,1,,5.1,28,,,,,,,,,,,,
,34,15.279,4.2,0.132,42,7.4575,,,目視個所Ｔｏｐ　No.2,3.5,2,,4.1,25,,,,,,,,,,,,
,35,15.411,4.1,0.066,41,7.4575,,,目視個所Ｔｏｐ　No.3,5.5,3,,3.1,5,,,,,,,,,,,,
,36,15.477,3.1,0.957,31,6.72,,,目視個所Ｔｏｐ　No.4,5.6,4,,2.1,28,,,,,,,,,,,,
,37,16.434,3.3,0.033,33,14.915,,,目視個所Ｔｏｐ　No.5,3.1,5,,1.1,28,,,,,,,,,,,,
,38,16.467,4.4,0.363,44,10.03856097,,,目視個所（累積ではない）,27,,,5.2,28,,,,,,,,,,,,
,39,16.83,4.5,2.409,45,7.4575,,,非目視個所,13,,,4.2,20,,,,,,,,,,,,
,40,19.239,3.5,0.561,35,6.72,,,合計,40,,,3.2,12,,,,,,,,,,,,
,41,19.8,4.5,0.066,45,6.72,,,,,,,2.2,24,,,,,,,,,,,,
,42,19.866,4.6,0.099,46,7.4575,,,,,,,1.2,28,,,,,,,,,,,,
,43,19.965,4.7,0.33,47,7.4575,,,,,,,5.3,28,,,,,,,,,,,,
,44,20.295,3.7,0.132,37,6.72,,,,,,,4.3,16,,,,,1,2,3,4,5,6,7,8
,45,20.427,3.6,0.033,36,7.4575,,,,,,,3.3,17,,,,5,28,28,28,27,3,4,28,28
,46,20.46,3.5,0.396,35,7.4575,,,,,,,2.3,9,,,,4,25,20,16,13,1,7,14,28
,47,20.856,4.3,0.231,43,16.35896161,,,,,,,1.3,28,,,,3,5,12,17,10,2,26,21,28
,48,21.087,3.4,0.066,34,10.03856097,,,,,,,5.4,27,,,,2,28,24,9,8,11,19,21,28
,49,21.153,3.5,0.099,35,7.4575,,,,,,,4.4,13,,,,1,28,28,28,6,15,23,18,28
,50,21.252,2.5,0.198,25,6.72,,,,,,,3.4,10,,,,,,,,,,,,
,51,21.45,2.6,0.132,26,7.4575,,,,,,,2.4,8,,,,,,,,,,,,
,52,21.582,2.7,0.132,27,7.4575,,,,,,,1.4,6,,,,,,,,,,,,
,53,21.714,2.5,0.396,25,14.915,,,,,,,5.5,3,,,,,,,,,,,,
,54,22.11,2.4,0.198,24,7.4575,,,,,,,4.5,1,,,,,,,,,,,,
,55,22.308,1.4,0.693,14,6.72,,,,,,,3.5,2,,,,,,,,,,,,
,56,23.001,2.3,0.132,23,10.03856097,,,,,,,2.5,11,,,,,,,,,,,,
,57,23.133,2.2,0.066,22,7.4575,,,,,,,1.5,15,,,,,,,,,,,,
,58,23.199,3.2,0.363,32,6.72,,,,,,,5.6,4,,,,,,,,,,,,
,59,23.562,3.3,0.165,33,7.4575,,,,,,,4.6,7,,,,,,,,,,,,
,60,23.727,3.4,0.429,34,7.4575,,,,,,,3.6,26,,,,,,,,,,,,
,61,24.156,2.4,0.495,24,6.72,,,,,,,2.6,19,,,,,,,,,,,,
,62,24.651,1.4,0.066,14,6.72,,,,,,,1.6,23,,,,,,,,,,,,
,63,24.717,1.5,0.066,15,7.4575,,,,,,,5.7,28,,,,,,,,,,,,
,64,24.783,1.6,0.099,16,7.4575,,,,,,,4.7,14,,,,,,,,,,,,
,65,24.882,1.7,0.143,17,7.4575,,,,,,,3.7,21,,,,,,,,,,,,
