,15,11.517,3.1,0.396,31,23.35994769,,,,,,,,,,,,,14,52,56,39,0,0,,
,16,11.913,1.4,0.099,14,26.09908727,,,目視時間の分布（%）,,100,,,,,,,,15,56,60,39,0,0,,
,17,12.012,2.4,0.495,24,6.72,,,,1,2,3,4,5,6,7,8,,16,60,64,39,0,0,,
,18,12.507,3.5,0.825,35,10.03856097,,,5,0.0,0.0,0.0,1.0,2.5,12.1,0.0,0.0,,17,64,68,39,0,0,,
,19,13.332,2.5,0.297,25,6.72,,,4,0.0,0.0,0.1,0.0,21.1,4.8,0.0,0.0,,18,68,72,39,0,0,,
,20,13.629,1.5,0.66,15,6.72,,,3,1.7,0.0,0.0,8.1,13.8,0.0,0.0,0.0,,19,72,76,39,0,0,,
,21,14.289,3.5,0.528,35,13.44,,,2,0.0,0.0,4.9,17.0,5.1,1.0,1.5,0.0,,20,76,80,39,0,0,,
,22,14.817,4.5,0.165,45,6.72,,,1,0.0,0.0,0.0,2.5,2.8,0.0,0.0,0.0,,,,,,,100,,
,23,14.982,4.6,0.594,46,7.4575,,,,,,,,,,,,,,,,,,,,
,24,15.576,3.5,0.858,35,10.03856097,,,目視時間の分布ランキング,,,,,,,,,,,,,,,,,
,25,16.434,4.5,1.386,45,6.72,,,,1,2,3,4,5,6,7,8,,,,,,,,,
,26,17.82,5.6,0.297,56,10.03856097,,,5,17,17,17,15,10,4,17,17,,,,,,,,,
,27,18.117,4.6,0.528,46,6.72,,,4,17,17,16,17,1,8,17,17,,,,,,,,,
,28,18.645,5.5,0.594,55,10.03856097,,,3,12,17,17,5,3,17,17,17,,,,,,,,,
,29,19.239,3.5,0.429,35,13.44,,,2,17,17,7,2,6,14,13,17,,,,,,,,,
,30,19.668,3.4,1.419,34,7.4575,,,1,17,17,17,10,9,17,17,17,,,,,,,,,
,31,21.087,2.4,0.297,24,6.72,,,,,,,,,,,,,,,,,,,,
,32,21.384,5.4,0.231,54,20.16,,,,,,,,,,,,,,,,,,,,
,33,21.615,2.4,0.594,24,20.16,,,目視個所Ｔｏｐ　No.1,4.5,1,,5.1,17,,,,,,,,,,,,
,34,22.209,2.7,0.363,27,22.3725,,,目視個所Ｔｏｐ　No.2,2.4,2,,4.1,17,,,,,,,,,,,,
,35,22.572,1.4,0.495,14,23.35994769,,,目視個所Ｔｏｐ　No.3,3.5,3,,3.1,12,,,,,,,,,,,,
,36,23.067,2.4,1.122,24,6.72,,,目視個所Ｔｏｐ　No.4,5.6,4,,2.1,17,,,,,,,,,,,,
,37,24.189,2.3,1.155,23,7.4575,,,目視個所Ｔｏｐ　No.5,3.4,5,,1.1,17,,,,,,,,,,,,
,38,25.344,3.4,0.396,34,10.03856097,,,目視個所（累積ではない）,16,,,5.2,17,,,,,,,,,,,,
,39,25.74,4.3,0.033,43,10.03856097,,,非目視個所,24,,,4.2,17,,,,,,,,,,,,
,40,25.773,4.2,0.198,42,7.4575,,,合計,40,,,3.2,17,,,,,,,,,,,,
,41,25.971,4.2,,,,,,,,,,2.2,17,,,,,,,,,,,,
,観測時間［s］,23.496,,,,,,,,,,,1.2,17,,,,,,,,,,,,
,,,,,最少移動距離,6.72,,,,,,,5.3,17,,,,,,,,,,,,
,任意個所の最大目視時間［s］,,,1.42,最大移動距離,26.10,,,,,,,4.3,16,,,,,1,2,3,4,5,6,7,8
,任意個所の目視時間の標準偏差,,,0.38,平均移動距離,11.12,,,,,,,3.3,17,,,,5,17,17,17,15,10,4,17,17
,,,,,距離標準偏差,5.45,,,,,,,2.3,7,,,,4,17,17,16,17,1,8,17,17
,,,,,,,,,,,,,1.3,17,,,,3,12,17,17,5,3,17,17,17
,原本再生時間,23.53,秒,,9.9のカウント数,0,,,,,,,5.4,15,,,,2,17,17,7,2,6,14,13,17
,観察時間,23.496,秒,,9.9の秒数,0,,,,,,,4.4,17,,,,1,17,17,17,10,9,17,17,17
,観察割合,0.999,,,0のカウント数,0,,,,,,,3.4,5,,,,,,,,,,,,
,,,,,0の秒数,0,,,,,,,2.4,2,,,,,,,,,,,,
,総ロスト時間［秒］,0.000,,原本再生に占める9.9の割合,,0.000,,,,,,,1.4,10,,,,,,,,,,,,
,原本再生に占めるロスト割合,0.000,,観察時間に占める9.9の割合,,0.000,,,,,,,5.5,10,,,,,,,,,,,,
,観察時間に占めるロスト割合,0.000,,原本再生に占める0の割合,,0,,,,,,,4.5,1,,,,,,,,,,,,
,,,,観察時間に占める0の割合,,0,,,,,,,3.5,3,,,,,,,,,,,,
,,,,,,,,,,,,,2.5,6,,,,,,,,,,,,
,,,,チェックデジット,23.496,,,,,,,,1.5,9,,,,,,,,,,,,
,,,,OK,23.496,,,,,,,,5.6,4,,,,,,,,,,,,
,,,,,23.496,,,,,,,,4.6,8,,,,,,,,,,,,
,,,,,,,,,,,,,3.6,17,,,,,,,,,,,,
,,,,,,,,,,,,,2.6,14,,,,,,,,,,,,
,,,,,,,,,,,,,1.6,17,,,,,,,,,,,,
,,,,,,,,,,,,,5.7,17,,,,,,,,,,,,
,,,,,,,,,,,,,4.7,17,,,,,,,,,,,,
,,,,,,,,,,,,,3.7,17,,,,,,,,,,,,
,,,,,,,,,,,,,2.7,13,,,,,,,,,,,,
終了時刻,,,,,,,,,,,,,1.7,17,,,,,,,,,,,,
,,,,,,,,,,,,,5.8,17,,,,,,,,,,,,
,,,,,,,,,,,,,4.8,17,,,,,,,,,,,,
,,,,,,,,,,,,,3.8,17,,,,,,,,,,,,
,,,,,,,,,,,,,2.8,17,,,,,,,,,,,,
,,,,,,,,,,,,,1.8,17,,,,,,,,,,,,
,,,,,,,,,,,,総計,40,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
