,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,格子番号の位置,,,,,,,,,,刻み,4,ｃｍ,,,,,
開始時刻,1,1.848,3.4,0.594,34,,23.177,,,1,2,3,4,5,6,7,8,,,以上,未満,累積,頻度,%,,
,2,2.442,2.4,0.099,24,6.72,,,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,,1,0,4,0,0,0,,
,3,2.541,3.4,0.033,34,6.72,,,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,,2,4,8,35,35,74.46808511,,
,4,2.574,4.5,1.353,45,10.03856097,,,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,,3,8,12,44,9,19.14893617,,
,5,3.927,5.5,0.66,55,6.72,,,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,,4,12,16,46,2,4.255319149,,
,6,4.587,4.5,0.165,45,6.72,,,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,,5,16,20,47,1,2.127659574,,
,7,4.752,3.5,0.627,35,6.72,,,,,,,,,,,,,6,20,24,47,0,0,,
,8,5.379,2.4,1.056,24,10.03856097,,,目視時間の分布（秒）,,23.177,,,,,,,,7,24,28,47,0,0,,
,9,6.435,2.3,0.066,23,7.4575,,,,1,2,3,4,5,6,7,8,,8,28,32,47,0,0,,
,10,6.501,2.2,0.099,22,7.4575,,,5,0,0,0,0,2.508,2.937,0,0,,9,32,36,47,0,0,,
,11,6.6,3.1,0.396,31,10.03856097,,,4,0.165,0.297,0,0.231,5.313,0,0,0,,10,36,40,47,0,0,,
,12,6.996,4.1,0.165,41,6.72,,,3,0.396,0,0.099,1.65,2.673,0,0,0,,11,40,44,47,0,0,,
,13,7.161,4.2,0.066,42,7.4575,,,2,0.363,0.33,0.99,1.551,0.792,0,0,0,,12,44,48,47,0,0,,
,14,7.227,4.4,0.033,44,14.915,,,1,0,0,0.44,2.013,0.429,0,0,0,,13,48,52,47,0,0,,
,15,7.26,3.4,0.099,34,6.72,,,,,,,,,,,,,14,52,56,47,0,0,,
,16,7.359,3.5,1.221,35,7.4575,,,目視時間の分布（%）,,100,,,,,,,,15,56,60,47,0,0,,
,17,8.58,4.5,1.683,45,6.72,,,,1,2,3,4,5,6,7,8,,16,60,64,47,0,0,,
,18,10.263,5.6,0.561,56,10.03856097,,,5,0.0,0.0,0.0,0.0,10.8,12.7,0.0,0.0,,17,64,68,47,0,0,,
,19,10.824,3.5,0.099,35,15.37035804,,,4,0.7,1.3,0.0,1.0,22.9,0.0,0.0,0.0,,18,68,72,47,0,0,,
,20,10.923,2.5,0.528,25,6.72,,,3,1.7,0.0,0.4,7.1,11.5,0.0,0.0,0.0,,19,72,76,47,0,0,,
,21,11.451,3.5,0.363,35,6.72,,,2,1.6,1.4,4.3,6.7,3.4,0.0,0.0,0.0,,20,76,80,47,0,0,,
,22,11.814,2.5,0.165,25,6.72,,,1,0.0,0.0,1.9,8.7,1.9,0.0,0.0,0.0,,,,,,,100,,
,23,11.979,1.5,0.429,15,6.72,,,,,,,,,,,,,,,,,,,,
,24,12.408,2.5,0.099,25,6.72,,,目視時間の分布ランキング,,,,,,,,,,,,,,,,,
,25,12.507,3.5,0.363,35,6.72,,,,1,2,3,4,5,6,7,8,,,,,,,,,
,26,12.87,4.5,0.726,45,6.72,,,5,19,19,19,19,4,2,19,19,,,,,,,,,
,27,13.596,5.5,0.495,55,6.72,,,4,17,15,19,16,1,19,19,19,,,,,,,,,
,28,14.091,4.5,0.561,45,6.72,,,3,12,19,18,6,3,19,19,19,,,,,,,,,
,29,14.652,5.6,2.376,56,10.03856097,,,2,13,14,8,7,9,19,19,19,,,,,,,,,
,30,17.028,4.5,0.825,45,10.03856097,,,1,19,19,10,5,11,19,19,19,,,,,,,,,
,31,17.853,5.5,1.353,55,6.72,,,,,,,,,,,,,,,,,,,,
,32,19.206,4.4,0.198,44,10.03856097,,,,,,,,,,,,,,,,,,,,
,33,19.404,3.4,0.066,34,6.72,,,目視個所Ｔｏｐ　No.1,4.5,1,,5.1,19,,,,,,,,,,,,
,34,19.47,2.4,0.231,24,6.72,,,目視個所Ｔｏｐ　No.2,5.6,2,,4.1,17,,,,,,,,,,,,
,35,19.701,1.4,0.627,14,6.72,,,目視個所Ｔｏｐ　No.3,3.5,3,,3.1,12,,,,,,,,,,,,
,36,20.328,2.4,0.033,24,6.72,,,目視個所Ｔｏｐ　No.4,5.5,4,,2.1,13,,,,,,,,,,,,
,37,20.361,3.4,0.858,34,6.72,,,目視個所Ｔｏｐ　No.5,1.4,5,,1.1,19,,,,,,,,,,,,
,38,21.219,2.4,0.132,24,6.72,,,目視個所（累積ではない）,18,,,5.2,19,,,,,,,,,,,,
,39,21.351,1.4,1.386,14,6.72,,,非目視個所,22,,,4.2,15,,,,,,,,,,,,
,40,22.737,2.2,0.099,22,16.35896161,,,合計,40,,,3.2,19,,,,,,,,,,,,
,41,22.836,2.1,0.363,21,7.4575,,,,,,,2.2,14,,,,,,,,,,,,
,42,23.199,2.2,0.132,22,7.4575,,,,,,,1.2,19,,,,,,,,,,,,
,43,23.331,2.3,0.759,23,7.4575,,,,,,,5.3,19,,,,,,,,,,,,
,44,24.09,3.3,0.066,33,6.72,,,,,,,4.3,19,,,,,1,2,3,4,5,6,7,8
,45,24.156,4.2,0.231,42,10.03856097,,,,,,,3.3,18,,,,5,19,19,19,19,4,2,19,19
,46,24.387,3.3,0.033,33,10.03856097,,,,,,,2.3,8,,,,4,17,15,19,16,1,19,19,19
,47,24.42,2.3,0.165,23,6.72,,,,,,,1.3,10,,,,3,12,19,18,6,3,19,19,19
,48,24.585,1.3,0.44,13,6.72,,,,,,,5.4,19,,,,2,13,14,8,7,9,19,19,19
,49,25.025,1.3,,13,,,,,,,,4.4,16,,,,1,19,19,10,5,11,19,19,19
,観測時間［秒］,23.177,,,,,,,,,,,3.4,6,,,,,,,,,,,,
,,,,,最少移動距離,6.72,,,,,,,2.4,7,,,,,,,,,,,,
,任意個所の最大目視時間［s］,,,2.38,最大移動距離,16.36,,,,,,,1.4,5,,,,,,,,,,,,
,任意個所の目視時間の標準偏差,,,0.50,平均移動距離,8.03,,,,,,,5.5,4,,,,,,,,,,,,
,,,,,距離標準偏差,2.34,,,,,,,4.5,1,,,,,,,,,,,,
,,,,,,,,,,,,,3.5,3,,,,,,,,,,,,
,原本再生時間,23.53,秒,,9.9のカウント数,0,,,,,,,2.5,9,,,,,,,,,,,,
,観察時間,23.177,秒,,9.9の秒数,0,,,,,,,1.5,11,,,,,,,,,,,,
,観察割合,0.985,,,0のカウント数,0,,,,,,,5.6,2,,,,,,,,,,,,
