,15,9.504,3.5,0.297,35,6.72,,,,,,,,,,,,,14,52,56,40,0,0,,
,16,9.801,1.7,0.363,17,20.07712193,,,目視時間の分布（%）,,100,,,,,,,,15,56,60,40,0,0,,
,17,10.164,3.7,0.297,37,13.44,,,,1,2,3,4,5,6,7,8,,16,60,64,40,0,0,,
,18,10.461,2.8,0.396,28,10.03856097,,,5,0.0,0.0,0.0,5.4,5.9,3.9,0.0,1.3,,17,64,68,40,0,0,,
,19,10.857,5.8,0.297,58,20.16,,,4,0.0,0.0,0.0,0.0,31.0,1.0,0.0,0.0,,18,68,72,40,0,0,,
,20,11.154,4.5,0.297,45,23.35994769,,,3,0.0,7.9,0.0,1.9,10.0,0.0,1.3,2.5,,19,72,76,40,0,0,,
,21,11.451,2.5,0.33,25,13.44,,,2,0.0,0.0,6.7,7.3,4.1,0.0,0.0,2.9,,20,76,80,40,0,0,,
,22,11.781,2.4,0.759,24,7.4575,,,1,0.0,2.0,1.6,1.3,0.0,0.0,2.3,0.0,,,,,,,100,,
,23,12.54,1.7,0.165,17,23.35994769,,,,,,,,,,,,,,,,,,,,
,24,12.705,1.3,0.363,13,29.83,,,目視時間の分布ランキング,,,,,,,,,,,,,,,,,
,25,13.068,4.5,1.947,45,25.07753626,,,,1,2,3,4,5,6,7,8,,,,,,,,,
,26,15.015,5.6,0.891,56,10.03856097,,,5,20,20,20,7,6,9,20,16,,,,,,,,,
,27,15.906,4.5,0.528,45,10.03856097,,,4,20,20,20,20,1,19,20,20,,,,,,,,,
,28,16.434,1.4,0.33,14,21.49511354,,,3,20,3,20,14,2,20,16,11,,,,,,,,,
,29,16.764,4.5,0.396,45,21.49511354,,,2,20,20,5,4,8,20,20,10,,,,,,,,,
,30,17.16,5.5,1.122,55,6.72,,,1,20,13,15,18,20,20,12,20,,,,,,,,,
,31,18.282,3.5,0.264,35,13.44,,,,,,,,,,,,,,,,,,,,
,32,18.546,5.4,1.221,54,15.37035804,,,,,,,,,,,,,,,,,,,,
,33,19.767,3.4,0.165,34,13.44,,,目視個所Ｔｏｐ　No.1,4.5,1,,5.1,20,,,,,,,,,,,,
,34,19.932,1.4,0.198,14,13.44,,,目視個所Ｔｏｐ　No.2,3.5,2,,4.1,20,,,,,,,,,,,,
,35,20.13,3.8,0.561,38,32.71792322,,,目視個所Ｔｏｐ　No.3,3.2,3,,3.1,20,,,,,,,,,,,,
,36,20.691,4.6,0.231,46,16.35896161,,,目視個所Ｔｏｐ　No.4,2.4,4,,2.1,20,,,,,,,,,,,,
,37,20.922,5.5,0.231,55,10.03856097,,,目視個所Ｔｏｐ　No.5,2.3,5,,1.1,20,,,,,,,,,,,,
,38,21.153,2.4,0.231,24,21.49511354,,,目視個所（累積ではない）,19,,,5.2,20,,,,,,,,,,,,
,39,21.384,1.4,-0.241,14,6.72,,,非目視個所,21,,,4.2,20,,,,,,,,,,,,
,40,21.143,3.2,1.594,32,20.07712193,,,合計,40,,,3.2,3,,,,,,,,,,,,
,41,22.737,2.3,1.518,23,10.03856097,,,,,,,2.2,20,,,,,,,,,,,,
,42,24.255,2.4,0.27,24,7.4575,,,,,,,1.2,13,,,,,,,,,,,,
,43,24.525,2.4,,24,,,,,,,,5.3,20,,,,,,,,,,,,
,観測時間［秒］,23.436,,,,,,,,,,,4.3,20,,,,,1,2,3,4,5,6,7,8
,,,,,最少移動距離,6.72,,,,,,,3.3,20,,,,5,20,20,20,7,6,9,20,16
,任意個所の最大目視時間［s］,,,1.95,最大移動距離,32.72,,,,,,,2.3,5,,,,4,20,20,20,20,1,19,20,20
,任意個所の目視時間の標準偏差,,,0.49,平均移動距離,15.28,,,,,,,1.3,15,,,,3,20,3,20,14,2,20,16,11
,,,,,距離標準偏差,7.43,,,,,,,5.4,7,,,,2,20,20,5,4,8,20,20,10
,,,,,,,,,,,,,4.4,20,,,,1,20,13,15,18,20,20,12,20
,原本再生時間,23.53,秒,,9.9のカウント数,1,,,,,,,3.4,14,,,,,,,,,,,,
,観察時間,23.436,秒,,9.9の秒数,0.627,,,,,,,2.4,4,,,,,,,,,,,,
,観察割合,0.996,,,0のカウント数,0,,,,,,,1.4,18,,,,,,,,,,,,
,,,,,0の秒数,0,,,,,,,5.5,6,,,,,,,,,,,,
,総ロスト時間［秒］,0.627,,原本再生に占める9.9の割合,,0.027,,,,,,,4.5,1,,,,,,,,,,,,
,原本再生に占めるロスト割合,0.027,,観察時間に占める9.9の割合,,0.027,,,,,,,3.5,2,,,,,,,,,,,,
,観察時間に占めるロスト割合,0.027,,原本再生に占める0の割合,,0,,,,,,,2.5,8,,,,,,,,,,,,
,,,,観察時間に占める0の割合,,0,,,,,,,1.5,20,,,,,,,,,,,,
,,,,,,,,,,,,,5.6,9,,,,,,,,,,,,
,,,,チェックデジット,22.809,,,,,,,,4.6,19,,,,,,,,,,,,
,,,,OK,22.809,,,,,,,,3.6,20,,,,,,,,,,,,
,,,,,22.809,,,,,,,,2.6,20,,,,,,,,,,,,
,,,,,,,,,,,,,1.6,20,,,,,,,,,,,,
,,,,,,,,,,,,,5.7,20,,,,,,,,,,,,
,,,,,,,,,,,,,4.7,20,,,,,,,,,,,,
,,,,,,,,,,,,,3.7,16,,,,,,,,,,,,
,,,,,,,,,,,,,2.7,20,,,,,,,,,,,,
,,,,,,,,,,,,,1.7,12,,,,,,,,,,,,
,,,,,,,,,,,,,5.8,16,,,,,,,,,,,,
,,,,,,,,,,,,,4.8,20,,,,,,,,,,,,
,,,,,,,,,,,,,3.8,11,,,,,,,,,,,,
,,,,,,,,,,,,,2.8,10,,,,,,,,,,,,
,,,,,,,,,,,,,1.8,20,,,,,,,,,,,,
,,,,,,,,,,,,総計,40,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
