,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,格子番号の位置,,,,,,,,,,刻み,4,ｃｍ,,,,,
開始時刻,1,1.782,2.4,0.033,24,,31.35,,,1,2,3,4,5,6,7,8,,,以上,未満,累積,頻度,%,,
,2,1.815,3.4,0.198,34,6.72,,,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,,1,0,4,0,0,0,,
,3,2.013,4.4,0.693,44,6.72,,,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,,2,4,8,37,37,88.0952381,,
,4,2.706,0,0.264,0,,,,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,,3,8,12,42,5,11.9047619,,
,5,2.97,9.9,0.132,99,,,,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,,4,12,16,42,0,0,,
,6,3.102,5.4,0.264,54,,,,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,,5,16,20,42,0,0,,
,7,3.366,4.4,0.825,44,6.72,,,,,,,,,,,,,6,20,24,42,0,0,,
,8,4.191,5.4,2.442,54,6.72,,,目視時間の分布（秒）,,30.954,,,,,,,,7,24,28,42,0,0,,
,9,6.633,4.4,0.264,44,6.72,,,,1,2,3,4,5,6,7,8,,8,28,32,42,0,0,,
,10,6.897,4.5,0.099,45,7.4575,,,5,0,0,0.858,16.599,4.191,0.198,0,0,,9,32,36,42,0,0,,
,11,6.996,5.5,1.254,55,6.72,,,4,0,0,0.891,4.917,1.881,1.188,0,0,,10,36,40,42,0,0,,
,12,8.25,5.4,0.462,54,7.4575,,,3,0,0,0,0.198,0,0,0,0,,11,40,44,42,0,0,,
,13,8.712,4.4,0.132,44,6.72,,,2,0,0,0,0.033,0,0,0,0,,12,44,48,42,0,0,,
,14,8.844,4.3,0.396,43,7.4575,,,1,0,0,0,0,0,0,0,0,,13,48,52,42,0,0,,
,15,9.24,5.3,0.198,53,6.72,,,,,,,,,,,,,14,52,56,42,0,0,,
,16,9.438,5.4,0.594,54,7.4575,,,目視時間の分布（%）,,100,,,,,,,,15,56,60,42,0,0,,
,17,10.032,5.5,0.891,55,7.4575,,,,1,2,3,4,5,6,7,8,,16,60,64,42,0,0,,
,18,10.923,5.6,0.198,56,7.4575,,,5,0.0,0.0,2.8,53.6,13.5,0.6,0.0,0.0,,17,64,68,42,0,0,,
,19,11.121,5.5,0.198,55,7.4575,,,4,0.0,0.0,2.9,15.9,6.1,3.8,0.0,0.0,,18,68,72,42,0,0,,
,20,11.319,4.4,1.221,44,10.03856097,,,3,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,,19,72,76,42,0,0,,
,21,12.54,5.4,0.627,54,6.72,,,2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,,20,76,80,42,0,0,,
,22,13.167,5.5,0.462,55,7.4575,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,100,,
,23,13.629,4.5,1.518,45,6.72,,,,,,,,,,,,,,,,,,,,
,24,15.147,4.6,0.396,46,7.4575,,,目視時間の分布ランキング,,,,,,,,,,,,,,,,,
,25,15.543,4.5,0.165,45,7.4575,,,,1,2,3,4,5,6,7,8,,,,,,,,,
,26,15.708,5.4,2.046,54,10.03856097,,,5,11,11,7,1,3,8,11,11,,,,,,,,,
,27,17.754,5.3,0.66,53,7.4575,,,4,11,11,6,2,4,5,11,11,,,,,,,,,
,28,18.414,5.4,1.419,54,7.4575,,,3,11,11,11,9,11,11,11,11,,,,,,,,,
