,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,格子番号の位置,,,,,,,,,,刻み,4,ｃｍ,,,,,
開始時刻,1,0.858,9.9,0.462,,,31.35,,,1,2,3,4,5,6,7,8,,,以上,未満,累積,頻度,%,,
,2,1.32,3.5,0.396,35,,,,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,,1,0,4,0,0,0,,
,3,1.716,4.5,0.297,45,6.72,,,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,,2,4,8,14,14,48.27586207,,
,4,2.013,3.4,0.891,34,10.03856097,,,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,,3,8,12,21,7,24.13793103,,
,5,2.904,5.4,0.363,54,13.44,,,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,,4,12,16,27,6,20.68965517,,
,6,3.267,3.4,1.848,34,13.44,,,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,,5,16,20,28,1,3.448275862,,
,7,5.115,3.3,0.264,33,7.4575,,,,,,,,,,,,,6,20,24,29,1,3.448275862,,
,8,5.379,3.6,0.132,36,22.3725,,,目視時間の分布（秒）,,30.888,,,,,,,,7,24,28,29,0,0,,
,9,5.511,3.5,0.33,35,7.4575,,,,1,2,3,4,5,6,7,8,,8,28,32,29,0,0,,
,10,5.841,3.4,1.221,34,7.4575,,,5,0,0,0,4.95,0,0,0.462,0,,9,32,36,29,0,0,,
,11,7.062,4.4,0.297,44,6.72,,,4,0,0,0,8.514,4.587,0,0.099,0,,10,36,40,29,0,0,,
,12,7.359,4.5,0.33,45,7.4575,,,3,0,0,0.264,10.89,0.99,0.132,0,0,,11,40,44,29,0,0,,
,13,7.689,3.5,0.264,35,6.72,,,2,0,0,0,0,0,0,0,0,,12,44,48,29,0,0,,
,14,7.953,5.4,0.858,54,15.37035804,,,1,0,0,0,0,0,0,0,0,,13,48,52,29,0,0,,
,,8.811,3.4,0.495,34,13.44,,,,,,,,,,,,,14,52,56,29,0,0,,
,,9.306,5.4,0.396,54,13.44,,,目視時間の分布（%）,,100,,,,,,,,15,56,60,29,0,0,,
,,9.702,4.5,1.287,45,10.03856097,,,,1,2,3,4,5,6,7,8,,16,60,64,29,0,0,,
,,10.989,5.4,0.957,54,10.03856097,,,5,0.0,0.0,0.0,16.0,0.0,0.0,1.5,0.0,,17,64,68,29,0,0,,
,,11.946,4.5,1.65,45,10.03856097,,,4,0.0,0.0,0.0,27.6,14.9,0.0,0.3,0.0,,18,68,72,29,0,0,,
,,13.596,3.4,3.333,34,10.03856097,,,3,0.0,0.0,0.9,35.3,3.2,0.4,0.0,0.0,,19,72,76,29,0,0,,
,,16.929,4.4,5.61,44,6.72,,,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20,76,80,29,0,0,,
,,22.539,3.4,0.957,34,6.72,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,100,,
,,23.496,4.4,0.99,44,6.72,,,,,,,,,,,,,,,,,,,,
,,24.486,3.4,1.716,34,6.72,,,目視時間の分布ランキング,,,,,,,,,,,,,,,,,
,,26.202,4.4,1.617,44,6.72,,,,1,2,3,4,5,6,7,8,,,,,,,,,
,,27.819,5.4,2.376,54,6.72,,,5,10,10,10,3,10,10,6,10,,,,,,,,,
,,30.195,4.5,0.099,45,10.03856097,,,4,10,10,10,2,4,10,9,10,,,,,,,,,
,,30.294,4.7,0.099,47,14.915,,,3,10,10,7,1,5,8,10,10,,,,,,,,,
,,30.393,5.7,0.462,57,6.72,,,2,10,10,10,10,10,10,10,10,,,,,,,,,
,,30.855,4.5,0.924,45,16.35896161,,,1,10,10,10,10,10,10,10,10,,,,,,,,,
,,31.779,3.4,0.429,34,10.03856097,,,,,,,,,,,,,,,,,,,,
