,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,格子番号の位置,,,,,,,,,,刻み,4,ｃｍ,,,,,
開始時刻,1,1.452,1.4,0.33,14,,31.581,,,1,2,3,4,5,6,7,8,,,以上,未満,累積,頻度,%,,
,2,1.782,9.9,0.33,99,,,,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,,1,0,4,0,0,0,,
,3,2.112,1.4,0.033,14,,,,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,,2,4,8,43,43,87.75510204,,
,4,2.145,3.4,1.188,34,13.44,,,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,,3,8,12,48,5,10.20408163,,
,5,3.333,4.4,3.3,44,6.72,,,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,,4,12,16,49,1,2.040816327,,
,6,6.633,3.4,0.165,34,6.72,,,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,,5,16,20,49,0,0,,
,7,6.798,3.5,1.452,35,7.4575,,,,,,,,,,,,,6,20,24,49,0,0,,
,8,8.25,4.5,0.429,45,6.72,,,目視時間の分布（秒）,,31.251,,,,,,,,7,24,28,49,0,0,,
,9,8.679,4.4,1.056,44,7.4575,,,,1,2,3,4,5,6,7,8,,8,28,32,49,0,0,,
,10,9.735,4.3,0.561,43,7.4575,,,5,0,0,0.561,2.376,1.254,0,0,0,,9,32,36,49,0,0,,
,11,10.296,4.4,1.056,44,7.4575,,,4,0,0,1.254,13.629,2.409,0,0,0,,10,36,40,49,0,0,,
,12,11.352,4.5,0.132,45,7.4575,,,3,0,0,0.66,2.871,4.455,0,0,0,,11,40,44,49,0,0,,
,13,11.484,3.5,0.198,35,6.72,,,2,0,0,0.462,0.132,0.825,0,0,0,,12,44,48,49,0,0,,
,14,11.682,3.4,0.165,34,7.4575,,,1,0,0,0,0.363,0,0,0,0,,13,48,52,49,0,0,,
,15,11.847,3.3,0.495,33,7.4575,,,,,,,,,,,,,14,52,56,49,0,0,,
,16,12.342,4.3,0.132,43,6.72,,,目視時間の分布（%）,,100,,,,,,,,15,56,60,49,0,0,,
,17,12.474,5.3,0.462,53,6.72,,,,1,2,3,4,5,6,7,8,,16,60,64,49,0,0,,
,18,12.936,5.4,0.099,54,7.4575,,,5,0.0,0.0,1.8,7.6,4.0,0.0,0.0,0.0,,17,64,68,49,0,0,,
,19,13.035,4.4,0.132,44,6.72,,,4,0.0,0.0,4.0,43.6,7.7,0.0,0.0,0.0,,18,68,72,49,0,0,,
,20,13.167,3.4,0.297,34,6.72,,,3,0.0,0.0,2.1,9.2,14.3,0.0,0.0,0.0,,19,72,76,49,0,0,,
