,観測時間［秒］,28.248,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,最少移動距離,6.72,,,,,,,,,,,,,,,,,,,,
,任意個所の最大目視時間［s］,,,2.18,最大移動距離,23.36,,,,,,,,,,,,,,,,,,,,
,任意個所の目視時間の標準偏差,,,0.39,平均移動距離,8.74,,,,,,,,,,,,,,,,,,,,
,,,,,距離標準偏差,3.64,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,原本再生時間,28.245,秒,,9.9のカウント数,12,,,,,,,,,,,,,,,,,,,,
,観察時間,28.248,秒,,9.9の秒数,11.517,,,,,,,,,,,,,,,,,,,,
,観察割合,1.000,,,0のカウント数,1,,,,,,,,,,,,,,,,,,,,
,,,,,0の秒数,0.264,,,,,,,,,,,,,,,,,,,,
,総ロスト時間［秒］,11.781,,原本再生に占める9.9の割合,,0.408,,,,,,,,,,,,,,,,,,,,
,原本再生に占めるロスト割合,0.417,,観察時間に占める9.9の割合,,0.408,,,,,,,,,,,,,,,,,,,,
,観察時間に占めるロスト割合,0.417,,原本再生に占める0の割合,,0.009,,,,,,,,,,,,,,,,,,,,
,,,,観察時間に占める0の割合,,0.009,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,チェックデジット,16.467,,,,,,,,,,,,,,,,,,,,,
,,,,OK,16.467,,,,,,,,,,,,,,,,,,,,,
,,,,,16.467,,,,,,,,,,,,,,,,,,,,,
