,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,格子番号の位置,,,,,,,,,,刻み,4,ｃｍ,,,,,
開始時刻,1,1.551,1.5,0.007,15,,28.281,,,1,2,3,4,5,6,7,8,,,以上,未満,累積,頻度,%,,
,2,1.558,1.4,0.191,14,7.4575,,,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,,1,0,4,0,0,0,,
,3,1.749,2.3,1.551,23,10.03856097,,,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,,2,4,8,69,69,69,,
,4,3.3,2.5,0.165,25,14.915,,,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,,3,8,12,86,17,17,,
,5,3.465,2.6,0.066,26,7.4575,,,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,,4,12,16,96,10,10,,
,6,3.531,1.5,0.231,15,10.03856097,,,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,,5,16,20,98,2,2,,
,7,3.762,1.4,0.099,14,7.4575,,,,,,,,,,,,,6,20,24,98,0,0,,
,8,3.861,1.3,0.099,13,7.4575,,,目視時間の分布（秒）,,28.281,,,,,,,,7,24,28,98,0,0,,
,9,3.96,2.3,0.066,23,6.72,,,,1,2,3,4,5,6,7,8,,8,28,32,100,2,2,,
,10,4.026,2.2,0.033,22,7.4575,,,5,0,0,0,0,0,0,0,0,,9,32,36,100,0,0,,
,11,4.059,1.1,0.297,11,10.03856097,,,4,0,0,0.198,0.132,0.396,1.155,0,0.297,,10,36,40,100,0,0,,
,12,4.356,1.2,0.066,12,7.4575,,,3,0,0.66,1.947,7.557,2.607,0.264,0.264,0.429,,11,40,44,100,0,0,,
,13,4.422,2.2,0.165,22,6.72,,,2,0,0.66,3.96,1.287,0.693,0.627,0.363,0,,12,44,48,100,0,0,,
,14,4.587,2.3,0.099,23,7.4575,,,1,0.33,1.65,0.627,0.587,0.238,0.132,0.099,1.122,,13,48,52,100,0,0,,
,15,4.686,2.4,0.099,24,7.4575,,,,,,,,,,,,,14,52,56,100,0,0,,
,16,4.785,3.5,0.33,35,10.03856097,,,目視時間の分布（%）,,100,,,,,,,,15,56,60,100,0,0,,
,17,5.115,3.7,0.198,37,14.915,,,,1,2,3,4,5,6,7,8,,16,60,64,100,0,0,,
,18,5.313,3.5,0.165,35,14.915,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,17,64,68,100,0,0,,
,19,5.478,3.4,0.627,34,7.4575,,,4,0.0,0.0,0.7,0.5,1.4,4.1,0.0,1.1,,18,68,72,100,0,0,,
,20,6.105,3.3,0.363,33,7.4575,,,3,0.0,2.3,6.9,26.7,9.2,0.9,0.9,1.5,,19,72,76,100,0,0,,
,21,6.468,4.3,0.099,43,6.72,,,2,0.0,2.3,14.0,4.6,2.5,2.2,1.3,0.0,,20,76,80,100,0,0,,
,22,6.567,4.4,0.066,44,7.4575,,,1,1.2,5.8,2.2,2.1,0.8,0.5,0.4,4.0,,,,,,,100,,
,23,6.633,4.5,0.231,45,7.4575,,,,,,,,,,,,,,,,,,,,
,24,6.864,4.6,1.155,46,7.4575,,,目視時間の分布ランキング,,,,,,,,,,,,,,,,,
,25,8.019,4.5,0.165,45,7.4575,,,,1,2,3,4,5,6,7,8,,,,,,,,,
,26,8.184,4.4,0.066,44,7.4575,,,5,27,27,27,27,27,27,27,27,,,,,,,,,
,27,8.25,3.4,0.099,34,6.72,,,4,27,27,23,24,16,7,27,19,,,,,,,,,
,28,8.349,2.3,0.594,23,10.03856097,,,3,27,11,4,1,3,21,20,15,,,,,,,,,
,29,8.943,3.4,0.627,34,10.03856097,,,2,27,10,2,6,9,12,17,27,,,,,,,,,
,30,9.57,3.5,0.165,35,7.4575,,,1,18,5,13,14,22,25,26,8,,,,,,,,,
,31,9.735,2.7,0.231,27,16.35896161,,,,,,,,,,,,,,,,,,,,
,32,9.966,2.6,0.165,26,7.4575,,,,,,,,,,,,,,,,,,,,
