,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,,,,,,,,,,,刻み,4,ｃｍ,,,,,
開始時刻,1,1.386,3.4,1.155,34,,28.446,,格子番号の位置,,,,,,,,,,,以上,未満,累積,頻度,%,,
,2,2.541,2.3,0.297,23,10.03856097,,,,1,2,3,4,5,6,7,8,,1,0,4,0,0,0,,
,3,2.838,2.2,0.429,22,7.4575,,,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,,2,4,8,56,56,82.35294118,,
,4,3.267,3.3,0.069,33,10.03856097,,,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,,3,8,12,63,7,10.29411765,,
,5,3.336,3.4,0.954,34,7.4575,,,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,,4,12,16,63,0,0,,
,6,4.29,3.3,0.066,33,7.4575,,,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,,5,16,20,67,4,5.882352941,,
,7,4.356,2.3,0.561,23,6.72,,,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,,6,20,24,68,1,1.470588235,,
,8,4.917,2.4,0.099,24,7.4575,,,,,,,,,,,,,7,24,28,68,0,0,,
,9,5.016,2.5,0.132,25,7.4575,,,目視時間の分布（秒）,,28.446,,,,,,,,8,28,32,68,0,0,,
,10,5.148,2.6,0.33,26,7.4575,,,,1,2,3,4,5,6,7,8,,9,32,36,68,0,0,,
,11,5.478,2.7,0.066,27,7.4575,,,5,0,0,0,0,0,0,0,0,,10,36,40,68,0,0,,
,12,5.544,2.6,0.396,26,7.4575,,,4,0,0.099,0.726,0,0,0.891,0.099,0,,11,40,44,68,0,0,,
,13,5.94,3.6,0.231,36,6.72,,,3,0,1.584,1.983,4.815,3.795,0.528,0,0,,12,44,48,68,0,0,,
,14,6.171,2.6,0.924,26,6.72,,,2,0,0.561,3.696,0.627,1.023,3.3,0.363,0,,13,48,52,68,0,0,,
,15,7.095,2.5,0.132,25,7.4575,,,1,0,0.759,1.386,0,0,0,1.023,1.188,,14,52,56,68,0,0,,
,16,7.227,3.5,0.759,35,6.72,,,,,,,,,,,,,15,56,60,68,0,0,,
,17,7.986,3.4,0.099,34,7.4575,,,目視時間の分布（%）,,100,,,,,,,,16,60,64,68,0,0,,
,18,8.085,3.3,0.825,33,7.4575,,,,1,2,3,4,5,6,7,8,,17,64,68,68,0,0,,
,19,8.91,3.2,0.561,32,7.4575,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,18,68,72,68,0,0,,
,20,9.471,2.2,0.132,22,6.72,,,4,0.0,0.3,2.6,0.0,0.0,3.1,0.3,0.0,,19,72,76,68,0,0,,
,21,9.603,2.3,0.858,23,7.4575,,,3,0.0,5.6,7.0,16.9,13.3,1.9,0.0,0.0,,20,76,80,68,0,0,,
,22,10.461,1.3,0.825,13,6.72,,,2,0.0,2.0,13.0,2.2,3.6,11.6,1.3,0.0,,,,,,,100,,
,23,11.286,2.3,1.65,23,6.72,,,1,0.0,2.7,4.9,0.0,0.0,0.0,3.6,4.2,,,,,,,,,
,24,12.936,1.3,0.561,13,6.72,,,,,,,,,,,,,,,,,,,,
,25,13.497,2.3,0.33,23,6.72,,,目視時間の分布ランキング,,,,,,,,,,,,,,,,,
,26,13.827,2.4,0.231,24,7.4575,,,,1,2,3,4,5,6,7,8,,,,,,,,,
,27,14.058,3.4,0.396,34,6.72,,,5,20,20,20,20,20,20,20,20,,,,,,,,,
,28,14.454,3.5,0.462,35,7.4575,,,4,20,18,13,20,20,11,18,20,,,,,,,,,
,29,14.916,3.4,1.353,34,7.4575,,,3,20,6,5,1,2,16,20,20,,,,,,,,,
,30,16.269,3.3,0.264,33,7.4575,,,2,20,15,3,14,10,4,17,20,,,,,,,,,
,31,16.533,3.4,0.363,34,7.4575,,,1,20,12,7,20,20,20,9,8,,,,,,,,,
