,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,格子番号の位置,,,,,,,,,,刻み,4,ｃｍ,,,,,
開始時刻,1,2.013,1.7,0.957,17,,28.281,,,1,2,3,4,5,6,7,8,,,以上,未満,累積,頻度,%,,
,2,2.97,2.5,0.132,25,16.35896161,,,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,,1,0,4,0,0,0,,
,3,3.102,1.4,0.099,14,10.03856097,,,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,,2,4,8,51,51,73.91304348,,
,4,3.201,1.5,0.066,15,7.4575,,,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,,3,8,12,56,5,7.246376812,,
,5,3.267,1.6,0.363,16,7.4575,,,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,,4,12,16,65,9,13.04347826,,
,6,3.63,1.7,0.726,17,7.4575,,,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,,5,16,20,67,2,2.898550725,,
,7,4.356,1.6,0.132,16,7.4575,,,,,,,,,,,,,6,20,24,68,1,1.449275362,,
,8,4.488,1.5,0.066,15,7.4575,,,目視時間の分布（秒）,,28.281,,,,,,,,7,24,28,68,0,0,,
,9,4.554,1.4,0.066,14,7.4575,,,,1,2,3,4,5,6,7,8,,8,28,32,68,0,0,,
,10,4.62,1.3,0.066,13,7.4575,,,5,0,0,0,0,0,0,0,0,,9,32,36,68,0,0,,
,11,4.686,1.2,0.495,12,7.4575,,,4,0,0,0.264,0.066,0,0,0,0,,10,36,40,69,1,1.449275362,,
,12,5.181,1.3,0.198,13,7.4575,,,3,0,0,0.495,0,0.033,0.165,0.528,0,,11,40,44,69,0,0,,
,13,5.379,2.3,0.957,23,6.72,,,2,0,0,2.739,0.165,0.165,0.132,0,0,,12,44,48,69,0,0,,
,14,6.336,2.5,0.033,25,14.915,,,1,1.518,4.752,7.755,0.858,0.594,1.089,4.752,2.211,,13,48,52,69,0,0,,
,15,6.369,2.6,0.132,26,7.4575,,,,,,,,,,,,,14,52,56,69,0,0,,
,16,6.501,1.7,0.561,17,10.03856097,,,目視時間の分布（%）,,100,,,,,,,,15,56,60,69,0,0,,
,17,7.062,1.6,0.066,16,7.4575,,,,1,2,3,4,5,6,7,8,,16,60,64,69,0,0,,
,18,7.128,1.5,0.099,15,7.4575,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,17,64,68,69,0,0,,
,19,7.227,1.4,0.132,14,7.4575,,,4,0.0,0.0,0.9,0.2,0.0,0.0,0.0,0.0,,18,68,72,69,0,0,,
