,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,格子番号の位置,,,,,,,,,,刻み,4,ｃｍ,,,,,
開始時刻,1,1.98,1.3,0.132,13,,28.809,,,1,2,3,4,5,6,7,8,,,以上,未満,累積,頻度,%,,
,2,2.112,1.4,0.759,14,7.4575,,,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,,1,0,4,0,0,0,,
,3,2.871,1.3,0.165,13,7.4575,,,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,,2,4,8,64,64,85.33333333,,
,4,3.036,2.4,0.33,24,10.03856097,,,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,,3,8,12,71,7,9.333333333,,
,5,3.366,2.5,0.231,25,7.4575,,,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,,4,12,16,74,3,4,,
,6,3.597,2.4,0.297,24,7.4575,,,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,,5,16,20,75,1,1.333333333,,
,7,3.894,2.3,0.066,23,7.4575,,,,,,,,,,,,,6,20,24,75,0,0,,
,8,3.96,2.4,0.396,24,7.4575,,,目視時間の分布（秒）,,27.621,,,,,,,,7,24,28,75,0,0,,
,9,4.356,2.2,0.099,22,14.915,,,,1,2,3,4,5,6,7,8,,8,28,32,75,0,0,,
,10,4.455,1.2,0.528,12,6.72,,,5,0,0,0,0,0,0,0,0,,9,32,36,75,0,0,,
,11,4.983,1.3,0.165,13,7.4575,,,4,0,0,0.33,0,0,0,0,0,,10,36,40,75,0,0,,
,12,5.148,2.3,0.33,23,6.72,,,3,0,0,0.561,2.211,0.957,0,0.264,0.297,,11,40,44,75,0,0,,
,13,5.478,2.4,0.099,24,7.4575,,,2,0,0.231,1.32,3.762,1.683,0.693,0,1.518,,12,44,48,75,0,0,,
,14,5.577,2.5,0.132,25,7.4575,,,1,0,3.135,6.27,0.825,0.165,0.561,0.198,2.64,,13,48,52,75,0,0,,
,15,5.709,2.4,0.165,24,7.4575,,,,,,,,,,,,,14,52,56,75,0,0,,
,16,5.874,2.3,0.297,23,7.4575,,,目視時間の分布（%）,,100,,,,,,,,15,56,60,75,0,0,,
,17,6.171,1.3,0.363,13,6.72,,,,1,2,3,4,5,6,7,8,,16,60,64,75,0,0,,
,18,6.534,2.4,0.099,24,10.03856097,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,17,64,68,75,0,0,,
,19,6.633,2.5,0.066,25,7.4575,,,4,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,,18,68,72,75,0,0,,
,20,6.699,3.5,0.858,35,6.72,,,3,0.0,0.0,2.0,8.0,3.5,0.0,1.0,1.1,,19,72,76,75,0,0,,
,21,7.557,3.4,0.825,34,7.4575,,,2,0.0,0.8,4.8,13.6,6.1,2.5,0.0,5.5,,20,76,80,75,0,0,,
