,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,格子番号の位置,,,,,,,,,,刻み,4,ｃｍ,,,,,
開始時刻,1,1.881,9.9,0.231,99,,25.08,,,1,2,3,4,5,6,7,8,,,以上,未満,累積,頻度,%,,
,2,2.112,3.5,0.792,35,,,,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,,1,0,4,0,0,0,,
,3,2.904,2.3,0.165,23,16.35896161,,,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,,2,4,8,9,9,15.51724138,,
,4,3.069,3.4,0.165,34,10.03856097,,,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,,3,8,12,19,10,17.24137931,,
,5,3.234,4.6,0.627,46,16.35896161,,,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,,4,12,16,21,2,3.448275862,,
,6,3.861,3.4,0.396,34,16.35896161,,,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,,5,16,20,27,6,10.34482759,,
,7,4.257,2.3,0.231,23,10.03856097,,,,,,,,,,,,,6,20,24,35,8,13.79310345,,
,8,4.488,2.2,0.726,22,7.4575,,,目視時間の分布（秒）,,24.519,,,,,,,,7,24,28,41,6,10.34482759,,
,9,5.214,2.7,0.858,27,37.2875,,,,1,2,3,4,5,6,7,8,,8,28,32,49,8,13.79310345,,
,10,6.072,2.3,0.957,23,29.83,,,5,0.627,0,1.947,1.122,0.264,1.188,0,0.726,,9,32,36,49,0,0,,
,11,7.029,3.7,0.231,37,30.57756203,,,4,0,0.099,0,0.495,0,0.627,0.495,0,,10,36,40,55,6,10.34482759,,
,12,7.26,4.7,0.495,47,6.72,,,3,0.297,0.363,0.924,0.66,0.792,0,0.231,0.132,,11,40,44,55,0,0,,
,13,7.755,5.4,0.627,54,23.35994769,,,2,0.759,1.848,3.036,0,0,0,2.541,0.66,,12,44,48,57,2,3.448275862,,
,14,8.382,5.1,0.627,51,22.3725,,,1,0,2.706,1.353,0,0,0,0,0.627,,13,48,52,57,0,0,,
,15,9.009,5.8,0.429,58,52.2025,,,,,,,,,,,,,14,52,56,58,1,1.724137931,,
,16,9.438,2.7,0.297,27,21.49511354,,,目視時間の分布（%）,,100,,,,,,,,15,56,60,58,0,0,,
,17,9.735,2.3,0.297,23,29.83,,,,1,2,3,4,5,6,7,8,,16,60,64,58,0,0,,
,18,10.032,5.3,0.264,53,20.16,,,5,2.6,0.0,7.9,4.6,1.1,4.8,0.0,3.0,,17,64,68,58,0,0,,
