1.188,2.4,0.165,24,
1.353,2.3,0.396,23,7.4575
1.749,2.4,0.363,24,7.4575
2.112,1.4,0.231,14,6.72
2.343,1.3,0.231,13,7.4575
2.574,1.4,0.363,14,7.4575
2.937,2.4,0.132,24,6.72
3.069,2.5,0.099,25,7.4575
3.168,3.5,0.165,35,6.72
3.333,2.4,0.066,24,10.03856097
3.399,2.3,0.231,23,7.4575
3.63,1.4,0.33,14,10.03856097
3.96,1.5,0.231,15,7.4575
4.191,1.4,0.033,14,7.4575
4.224,1.2,0.099,12,14.915
4.323,1.1,0.297,11,7.4575
4.62,1.2,0.165,12,7.4575
4.785,1.3,0.132,13,7.4575
4.917,1.4,0.132,14,7.4575
5.049,2.5,0.033,25,10.03856097
5.082,3.6,0.33,36,10.03856097
5.412,3.5,0.066,35,7.4575
5.478,2.5,0.066,25,6.72
5.544,2.4,0.594,24,7.4575
6.138,2.3,0.594,23,7.4575
6.732,2.2,0.462,22,7.4575
7.194,2.4,0.033,24,14.915
7.227,2.5,0.099,25,7.4575
7.326,2.6,0.363,26,7.4575
7.689,3.6,0.264,36,6.72
7.953,4.6,0.132,46,6.72
8.085,3.5,0.33,35,10.03856097
8.415,2.5,0.198,25,6.72
8.613,1.5,0.297,15,6.72
8.91,2.5,0.066,25,6.72
8.976,3.5,0.396,35,6.72
9.372,2.4,0.165,24,10.03856097
9.537,2.3,0.165,23,7.4575
9.702,1.3,0.33,13,6.72
10.032,1.4,0.198,14,7.4575
10.23,2.4,0.099,24,6.72
10.329,2.3,1.386,23,7.4575
11.715,1.4,0.066,14,10.03856097
11.781,1.5,0.132,15,7.4575
11.913,1.6,0.231,16,7.4575
12.144,1.4,0.132,14,14.915
12.276,1.3,0.198,13,7.4575
12.474,1.2,0.066,12,7.4575
12.54,2.3,0.066,23,10.03856097
12.606,2.4,0.132,24,7.4575
12.738,2.5,0.231,25,7.4575
12.969,2.3,0.165,23,14.915
13.134,1.3,1.419,13,6.72
14.553,1.4,0.066,14,7.4575
14.619,1.5,0.033,15,7.4575
14.652,1.6,0.066,16,7.4575
14.718,1.7,0.396,17,7.4575
15.114,1.4,0.099,14,22.3725
15.213,1.3,0.759,13,7.4575
15.972,2.3,0.891,23,6.72
16.863,1.3,0.198,13,6.72
17.061,1.4,0.231,14,7.4575
17.292,1.5,0.66,15,7.4575
17.952,1.4,0.198,14,7.4575
18.15,1.3,0.231,13,7.4575
18.381,1.2,0.429,12,7.4575
18.81,1.3,0.066,13,7.4575
18.876,2.4,0.264,24,10.03856097
19.14,3.4,0.165,34,6.72
19.305,2.4,0.066,24,6.72
19.371,1.4,1.287,14,6.72
20.658,2.2,0.264,22,16.35896161
20.922,3.2,0.264,32,6.72
21.186,2.3,0.033,23,10.03856097
21.219,2.4,0.132,24,7.4575
21.351,2.5 ,0.198,25,7.4575
21.549,2.2,0.198,22,22.3725
21.747,1.3,0.099,13,10.03856097
21.846,1.1,0.33,11,14.915
22.176,1.2,0.594,12,7.4575
22.77,1.1,0.264,11,7.4575
23.034,0,0.132,0,
23.166,1.2,0.099,12,
23.265,2.3,0.132,23,10.03856097
23.397,2.4,0.297,24,7.4575
23.694,3.4,0.858,34,6.72
24.552,3.5,0.264,35,7.4575
24.816,3.4,0.924,34,7.4575
25.74,3.5,0.462,35,7.4575
26.202,3.6,0.594,36,7.4575
26.796,3.7,0.198,37,7.4575
26.994,3.6,0.033,36,7.4575
27.027,3.5,0.396,35,7.4575
27.423,3.4,0.561,34,7.4575
27.984,3.3,0.33,33,7.4575
28.314,9.9,0.693,99,
29.007,3.3,0.099,33,
