,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,格子番号の位置,,,,,,,,,,刻み,4,ｃｍ,,,,,
開始時刻,1,1.782,1.5,0.132,15,,28.546,,,1,2,3,4,5,6,7,8,,,以上,未満,累積,頻度,%,,
,2,1.914,1.6,0.462,16,7.4575,,,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,,1,0,4,0,0,0,,
,3,2.376,2.5,0.099,25,10.03856097,,,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,,2,4,8,99,99,81.81818182,,
,4,2.475,2.4,0.231,24,7.4575,,,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,,3,8,12,113,14,11.57024793,,
,5,2.706,2.3,0.429,23,7.4575,,,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,,4,12,16,119,6,4.958677686,,
,6,3.135,1.1,0.165,11,16.35896161,,,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,,5,16,20,121,2,1.652892562,,
,7,3.3,1.2,0.099,12,7.4575,,,,,,,,,,,,,6,20,24,121,0,0,,
,8,3.399,1.3,0.429,13,7.4575,,,目視時間の分布（秒）,,28.546,,,,,,,,7,24,28,121,0,0,,
,9,3.828,2.3,0.132,23,6.72,,,,1,2,3,4,5,6,7,8,,8,28,32,121,0,0,,
,10,3.96,2.4,0.198,24,7.4575,,,5,0,0,0,0,0,0,0,0,,9,32,36,121,0,0,,
,11,4.158,2.5,0.066,25,7.4575,,,4,0,0,0,0,0,0,0,0,,10,36,40,121,0,0,,
,12,4.224,3.5,0.165,35,6.72,,,3,0,0,0.297,1.485,2.343,0.132,0.033,0.198,,11,40,44,121,0,0,,
,13,4.389,3.6,0.132,36,7.4575,,,2,0.264,0.561,4.224,4.027,1.782,1.989,1.509,0.792,,12,44,48,121,0,0,,
,14,4.521,3.5,0.462,35,7.4575,,,1,0.165,1.518,2.739,1.221,0.429,1.221,1.386,0.231,,13,48,52,121,0,0,,
,15,4.983,3.4,0.099,34,7.4575,,,,,,,,,,,,,14,52,56,121,0,0,,
,16,5.082,2.4,0.033,24,6.72,,,目視時間の分布（%）,,100,,,,,,,,15,56,60,121,0,0,,
,17,5.115,2.3,0.957,23,7.4575,,,,1,2,3,4,5,6,7,8,,16,60,64,121,0,0,,
,18,6.072,2.4,0.297,24,7.4575,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,17,64,68,121,0,0,,
,19,6.369,2.3,0.462,23,7.4575,,,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,18,68,72,121,0,0,,
,20,6.831,2.4,0.265,24,7.4575,,,3,0.0,0.0,1.0,5.2,8.2,0.5,0.1,0.7,,19,72,76,121,0,0,,
,21,7.096,2.5,0.462,25,7.4575,,,2,0.9,2.0,14.8,14.1,6.2,7.0,5.3,2.8,,20,76,80,121,0,0,,
