,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,格子番号の位置,,,,,,,,,,刻み,4,ｃｍ,,,,,
開始時刻,1,0.594,4.4,0.099,44,,28.314,,,1,2,3,4,5,6,7,8,,,以上,未満,累積,頻度,%,,
,2,0.693,4.5,0.033,45,7.4575,,,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,,1,0,4,0,0,0,,
,3,0.726,3.5,0.429,35,6.72,,,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,,2,4,8,74,74,83.14606742,,
,4,1.155,3.4,0.099,34,7.4575,,,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,,3,8,12,81,7,7.865168539,,
,5,1.254,2.3,0.264,23,10.03856097,,,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,,4,12,16,86,5,5.617977528,,
,6,1.518,2.5,0.066,25,14.915,,,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,,5,16,20,87,1,1.123595506,,
,7,1.584,2.6,0.231,26,7.4575,,,,,,,,,,,,,6,20,24,89,2,2.247191011,,
,8,1.815,1.6,0.957,16,6.72,,,目視時間の分布（秒）,,28.314,,,,,,,,7,24,28,89,0,0,,
,9,2.772,2.5,0.231,25,10.03856097,,,,1,2,3,4,5,6,7,8,,8,28,32,89,0,0,,
,10,3.003,2.4,0.297,24,7.4575,,,5,0,0,0,0,0.132,0.462,0.297,0.231,,9,32,36,89,0,0,,
,11,3.3,3.4,0.099,34,6.72,,,4,0,0.396,1.32,0.528,0.033,0.33,0.132,0,,10,36,40,89,0,0,,
,12,3.399,3.3,0.66,33,7.4575,,,3,0,0.726,2.343,7.953,1.65,1.419,0.627,0.264,,11,40,44,89,0,0,,
,13,4.059,3.2,0.429,32,7.4575,,,2,0,0,1.32,1.056,0.759,0.759,0.198,0.132,,12,44,48,89,0,0,,
,14,4.488,4.2,0.264,42,6.72,,,1,0,0.462,2.178,0,0,1.254,0.627,0.726,,13,48,52,89,0,0,,
,15,4.752,4.3,0.396,43,7.4575,,,,,,,,,,,,,14,52,56,89,0,0,,
,16,5.148,3.4,0.264,34,10.03856097,,,目視時間の分布（%）,,100,,,,,,,,15,56,60,89,0,0,,
,17,5.412,4.4,0.099,44,6.72,,,,1,2,3,4,5,6,7,8,,16,60,64,89,0,0,,
,18,5.511,4.3,0.066,43,7.4575,,,5,0.0,0.0,0.0,0.0,0.5,1.6,1.0,0.8,,17,64,68,89,0,0,,
,19,5.577,3.3,0.099,33,6.72,,,4,0.0,1.4,4.7,1.9,0.1,1.2,0.5,0.0,,18,68,72,89,0,0,,
,20,5.676,3.4,0.132,34,7.4575,,,3,0.0,2.6,8.3,28.1,5.8,5.0,2.2,0.9,,19,72,76,89,0,0,,
,21,5.808,3.5,0.528,35,7.4575,,,2,0.0,0.0,4.7,3.7,2.7,2.7,0.7,0.5,,20,76,80,89,0,0,,
,22,6.336,3.4,1.914,34,7.4575,,,1,0.0,1.6,7.7,0.0,0.0,4.4,2.2,2.6,,,,,,,100,,
,23,8.25,2.4,0.099,24,6.72,,,,,,,,,,,,,,,,,,,,
,24,8.349,2.3,0.429,23,7.4575,,,目視時間の分布ランキング,,,,,,,,,,,,,,,,,
,25,8.778,1.3,0.231,13,6.72,,,,1,2,3,4,5,6,7,8,,,,,,,,,
,26,9.009,2.3,0.165,23,6.72,,,5,29,29,29,29,26,17,21,23,,,,,,,,,
,27,9.174,2.4,0.066,24,7.4575,,,4,29,19,6,16,28,20,25,29,,,,,,,,,
,28,9.24,3.4,1.98,34,6.72,,,3,29,12,2,1,4,5,14,22,,,,,,,,,
,29,11.22,2.4,0.132,24,6.72,,,2,29,29,7,9,10,11,24,27,,,,,,,,,
,30,11.352,2.3,0.099,23,7.4575,,,1,29,17,3,29,29,8,15,13,,,,,,,,,
,31,11.451,1.3,0.462,13,6.72,,,,,,,,,,,,,,,,,,,,
,32,11.913,2.3,0.033,23,6.72,,,,,,,,,,,,,,,,,,,,
,33,11.946,2.4,0.198,24,7.4575,,,目視個所Ｔｏｐ　No.1,3.4,1,,5.1,29,,,,,,,,,,,,
,34,12.144,3.4,2.046,34,6.72,,,目視個所Ｔｏｐ　No.2,3.3,2,,4.1,29,,,,,,,,,,,,
,35,14.19,2.4,0.066,24,6.72,,,目視個所Ｔｏｐ　No.3,1.3,3,,3.1,29,,,,,,,,,,,,
,36,14.256,2.3,0.099,23,7.4575,,,目視個所Ｔｏｐ　No.4,3.5,4,,2.1,29,,,,,,,,,,,,
,37,14.355,1.3,0.66,13,6.72,,,目視個所Ｔｏｐ　No.5,3.6,5,,1.1,29,,,,,,,,,,,,
,38,15.015,1.6,0.198,16,22.3725,,,目視個所（累積ではない）,28,,,5.2,29,,,,,,,,,,,,
,39,15.213,1.7,0.33,17,7.4575,,,非目視個所,12,,,4.2,19,,,,,,,,,,,,
,40,15.543,2.7,0.066,27,6.72,,,合計,40,,,3.2,12,,,,,,,,,,,,
,41,15.609,4.6,0.165,46,15.37035804,,,,,,,2.2,29,,,,,,,,,,,,
,42,15.774,5.6,0.066,56,6.72,,,,,,,1.2,17,,,,,,,,,,,,
,43,15.84,5.5,0.132,55,7.4575,,,,,,,5.3,29,,,,,,,,,,,,
,44,15.972,5.6,0.165,56,7.4575,,,,,,,4.3,6,,,,,1,2,3,4,5,6,7,8
,45,16.137,5.7,0.264,57,7.4575,,,,,,,3.3,2,,,,5,29,29,29,29,26,17,21,23
,46,16.401,5.8,0.231,58,7.4575,,,,,,,2.3,7,,,,4,29,19,6,16,28,20,25,29
,47,16.632,5.7,0.033,57,7.4575,,,,,,,1.3,3,,,,3,29,12,2,1,4,5,14,22
,48,16.665,4.7,0.132,47,6.72,,,,,,,5.4,29,,,,2,29,29,7,9,10,11,24,27
,49,16.797,3.7,0.363,37,6.72,,,,,,,4.4,16,,,,1,29,17,3,29,29,8,15,13
,50,17.16,3.6,0.528,36,7.4575,,,,,,,3.4,1,,,,,,,,,,,,
,51,17.688,3.7,0.132,37,7.4575,,,,,,,2.4,9,,,,,,,,,,,,
,52,17.82,3.8,0.264,38,7.4575,,,,,,,1.4,29,,,,,,,,,,,,
,53,18.084,3.6,0.231,36,14.915,,,,,,,5.5,26,,,,,,,,,,,,
,54,18.315,4.6,0.165,46,6.72,,,,,,,4.5,28,,,,,,,,,,,,
,55,18.48,5.6,0.231,56,6.72,,,,,,,3.5,4,,,,,,,,,,,,
,56,18.711,4.4,0.066,44,16.35896161,,,,,,,2.5,10,,,,,,,,,,,,
,57,18.777,3.4,0.099,34,6.72,,,,,,,1.5,29,,,,,,,,,,,,
,58,18.876,2.3,0.231,23,10.03856097,,,,,,,5.6,17,,,,,,,,,,,,
,59,19.107,1.3,0.33,13,6.72,,,,,,,4.6,20,,,,,,,,,,,,
,60,19.437,1.2,0.462,12,7.4575,,,,,,,3.6,5,,,,,,,,,,,,
,61,19.899,1.3,0.495,13,7.4575,,,,,,,2.6,11,,,,,,,,,,,,
,62,20.394,3.4,0.759,34,15.37035804,,,,,,,1.6,8,,,,,,,,,,,,
,63,21.153,3.3,0.132,33,7.4575,,,,,,,5.7,21,,,,,,,,,,,,
,64,21.285,3.2,0.297,32,7.4575,,,,,,,4.7,25,,,,,,,,,,,,
,65,21.582,4.2,0.132,42,6.72,,,,,,,3.7,14,,,,,,,,,,,,
