,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,格子番号の位置,,,,,,,,,,刻み,4,ｃｍ,,,,,
開始時刻,1,1.452,2.3,0.33,23,,28.347,,,1,2,3,4,5,6,7,8,,,以上,未満,累積,頻度,%,,
,2,1.782,1.4,0.363,14,10.03856097,,,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,,1,0,4,0,0,0,,
,3,2.145,2.4,0.693,24,6.72,,,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,,2,4,8,71,71,87.65432099,,
,4,2.838,2.3,0.231,23,7.4575,,,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,,3,8,12,80,9,11.11111111,,
,5,3.069,2.4,0.132,24,7.4575,,,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,,4,12,16,81,1,1.234567901,,
,6,3.201,2.5,0.33,25,7.4575,,,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,,5,16,20,81,0,0,,
,7,3.531,1.5,0.165,15,6.72,,,,,,,,,,,,,6,20,24,81,0,0,,
,8,3.696,1.3,0.066,13,14.915,,,目視時間の分布（秒）,,28.347,,,,,,,,7,24,28,81,0,0,,
,9,3.762,1.2,0.957,12,7.4575,,,,1,2,3,4,5,6,7,8,,8,28,32,81,0,0,,
,10,4.719,2.3,0.198,23,10.03856097,,,5,0,0,0,0,0,0,0,0,,9,32,36,81,0,0,,
,11,4.917,2.2,0.066,22,7.4575,,,4,0,0,0.198,0.066,0.165,0,0,0,,10,36,40,81,0,0,,
,12,4.983,1.2,0.099,12,6.72,,,3,0,0,1.353,4.983,0.759,0,0,0,,11,40,44,81,0,0,,
,13,5.082,1.1,0.528,11,7.4575,,,2,0,0.132,4.752,6.666,2.31,0.66,0,0,,12,44,48,81,0,0,,
,14,5.61,1.2,0.132,12,7.4575,,,1,0.528,2.442,2.211,0.726,0.297,0.099,0,0,,13,48,52,81,0,0,,
,15,5.742,1.3,0.396,13,7.4575,,,,,,,,,,,,,14,52,56,81,0,0,,
,16,6.138,1.2,0.165,12,7.4575,,,目視時間の分布（%）,,100,,,,,,,,15,56,60,81,0,0,,
,17,6.303,1.3,0.132,13,7.4575,,,,1,2,3,4,5,6,7,8,,16,60,64,81,0,0,,
,18,6.435,1.4,0.264,14,7.4575,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,17,64,68,81,0,0,,
,19,6.699,1.3,0.264,13,7.4575,,,4,0.0,0.0,0.7,0.2,0.6,0.0,0.0,0.0,,18,68,72,81,0,0,,
,20,6.963,2.3,0.693,23,6.72,,,3,0.0,0.0,4.8,17.6,2.7,0.0,0.0,0.0,,19,72,76,81,0,0,,
,21,7.656,2.4,0.462,24,7.4575,,,2,0.0,0.5,16.8,23.5,8.1,2.3,0.0,0.0,,20,76,80,81,0,0,,
,22,8.118,2.3,0.132,23,7.4575,,,1,1.9,8.6,7.8,2.6,1.0,0.3,0.0,0.0,,,,,,,100,,
,23,8.25,1.3,0.363,13,6.72,,,,,,,,,,,,,,,,,,,,
,24,8.613,2.3,0.033,23,6.72,,,目視時間の分布ランキング,,,,,,,,,,,,,,,,,
,25,8.646,2.4,0.099,24,7.4575,,,,1,2,3,4,5,6,7,8,,,,,,,,,
,26,8.745,2.5,0.099,25,7.4575,,,5,18,18,18,18,18,18,18,18,,,,,,,,,
,27,8.844,2.6,0.231,26,7.4575,,,4,18,18,13,17,14,18,18,18,,,,,,,,,
,28,9.075,2.5,0.165,25,7.4575,,,3,18,18,7,2,8,18,18,18,,,,,,,,,
,29,9.24,2.4,0.165,24,7.4575,,,2,18,15,3,1,5,10,18,18,,,,,,,,,
