,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,格子番号の位置,,,,,,,,,,刻み,4,ｃｍ,,,,,
開始時刻,1,0.924,4.4,0.165,44,,28.346,,,1,2,3,4,5,6,7,8,,,以上,未満,累積,頻度,%,,
,2,1.089,3.4,0.132,34,6.72,,,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,,1,0,4,0,0,0,,
,3,1.221,2.4,0.594,24,6.72,,,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,,2,4,8,51,51,70.83333333,,
,4,1.815,3.5,0.231,35,10.03856097,,,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,,3,8,12,66,15,20.83333333,,
,5,2.046,2.6,0.495,26,10.03856097,,,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,,4,12,16,71,5,6.944444444,,
,6,2.541,3.5,0.429,35,10.03856097,,,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,,5,16,20,72,1,1.388888889,,
,7,2.97,3.4,0.528,34,7.4575,,,,,,,,,,,,,6,20,24,72,0,0,,
,8,3.498,2.3,0.198,23,10.03856097,,,目視時間の分布（秒）,,28.346,,,,,,,,7,24,28,72,0,0,,
,9,3.696,1.2,0.33,12,10.03856097,,,,1,2,3,4,5,6,7,8,,8,28,32,72,0,0,,
,10,4.026,2.3,0.693,23,10.03856097,,,5,0,0,0,0,0,0,0,0,,9,32,36,72,0,0,,
,11,4.719,3.2,0.198,32,10.03856097,,,4,0,0,0,0.165,0.594,0.462,0,0,,10,36,40,72,0,0,,
,12,4.917,3.3,0.198,33,7.4575,,,3,0,1.419,1.749,4.686,2.673,2.046,0.297,0.957,,11,40,44,72,0,0,,
,13,5.115,3.4,0.033,34,7.4575,,,2,0,0.759,2.409,1.056,0.528,2.211,0.33,0,,12,44,48,72,0,0,,
,14,5.148,2.4,0.066,24,6.72,,,1,0.264,1.782,2.97,0.462,0.099,0.428,0,0,,13,48,52,72,0,0,,
,15,5.214,2.5,0.066,25,7.4575,,,,,,,,,,,,,14,52,56,72,0,0,,
,16,5.28,2.6,1.155,26,7.4575,,,目視時間の分布（%）,,100,,,,,,,,15,56,60,72,0,0,,
,17,6.435,3.5,0.429,35,10.03856097,,,,1,2,3,4,5,6,7,8,,16,60,64,72,0,0,,
,18,6.864,4.5,0.594,45,6.72,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,17,64,68,72,0,0,,
,19,7.458,3.5,0.429,35,6.72,,,4,0.0,0.0,0.0,0.6,2.1,1.6,0.0,0.0,,18,68,72,72,0,0,,
,20,7.887,3.4,0.396,34,7.4575,,,3,0.0,5.0,6.2,16.5,9.4,7.2,1.0,3.4,,19,72,76,72,0,0,,
,21,8.283,3.3,0.033,33,7.4575,,,2,0.0,2.7,8.5,3.7,1.9,7.8,1.2,0.0,,20,76,80,72,0,0,,
,22,8.316,2.3,0.132,23,6.72,,,1,0.9,6.3,10.5,1.6,0.3,1.5,0.0,0.0,,,,,,,100,,
,23,8.448,1.3,0.198,13,6.72,,,,,,,,,,,,,,,,,,,,
,24,8.646,2.2,0.66,22,10.03856097,,,目視時間の分布ランキング,,,,,,,,,,,,,,,,,
,25,9.306,3.2,1.089,32,6.72,,,,1,2,3,4,5,6,7,8,,,,,,,,,
,26,10.395,2.3,0.363,23,10.03856097,,,5,23,23,23,23,23,23,23,23,,,,,,,,,
,27,10.758,1.3,0.396,13,6.72,,,4,23,23,23,21,13,15,23,23,,,,,,,,,
,28,11.154,1.4,0.099,14,7.4575,,,3,23,9,8,1,3,6,19,11,,,,,,,,,
,29,11.253,2.4,0.033,24,6.72,,,2,23,12,4,10,14,5,18,23,,,,,,,,,
,30,11.286,2.5,0.198,25,7.4575,,,1,20,7,2,15,22,17,23,23,,,,,,,,,
,31,11.484,2.6,0.363,26,7.4575,,,,,,,,,,,,,,,,,,,,
,32,11.847,3.6,0.264,36,6.72,,,,,,,,,,,,,,,,,,,,
,33,12.111,3.7,0.297,37,7.4575,,,目視個所Ｔｏｐ　No.1,3.4,1,,5.1,23,,,,,,,,,,,,
,34,12.408,3.8,0.957,38,7.4575,,,目視個所Ｔｏｐ　No.2,1.3,2,,4.1,23,,,,,,,,,,,,
,35,13.365,3.6,0.759,36,14.915,,,目視個所Ｔｏｐ　No.3,3.5,3,,3.1,23,,,,,,,,,,,,
,36,14.124,3.5,0.198,35,7.4575,,,目視個所Ｔｏｐ　No.4,2.3,4,,2.1,23,,,,,,,,,,,,
,37,14.322,3.4,1.98,34,7.4575,,,目視個所Ｔｏｐ　No.5,2.6,5,,1.1,20,,,,,,,,,,,,
,38,16.302,2.3,0.132,23,10.03856097,,,目視個所（累積ではない）,22,,,5.2,23,,,,,,,,,,,,
,39,16.434,1.3,1.188,13,6.72,,,非目視個所,18,,,4.2,23,,,,,,,,,,,,
,40,17.622,1.4,0.363,14,7.4575,,,合計,40,,,3.2,9,,,,,,,,,,,,
,41,17.985,1.3,0.693,13,7.4575,,,,,,,2.2,12,,,,,,,,,,,,
,42,18.678,1.5,0.099,15,14.915,,,,,,,1.2,7,,,,,,,,,,,,
,43,18.777,1.6,0.198,16,7.4575,,,,,,,5.3,23,,,,,,,,,,,,
,44,18.975,2.7,0.33,27,10.03856097,,,,,,,4.3,23,,,,,1,2,3,4,5,6,7,8
,45,19.305,2.5,0.264,25,14.915,,,,,,,3.3,8,,,,5,23,23,23,23,23,23,23,23
,46,19.569,3.5,0.132,35,6.72,,,,,,,2.3,4,,,,4,23,23,23,21,13,15,23,23
,47,19.701,3.4,0.528,34,7.4575,,,,,,,1.3,2,,,,3,23,9,8,1,3,6,19,11
,48,20.229,3.5,0.099,35,7.4575,,,,,,,5.4,23,,,,2,23,12,4,10,14,5,18,23
,49,20.328,3.6,0.429,36,7.4575,,,,,,,4.4,21,,,,1,20,7,2,15,22,17,23,23
,50,20.757,2.4,0.066,24,16.35896161,,,,,,,3.4,1,,,,,,,,,,,,
,51,20.823,2.3,0.099,23,7.4575,,,,,,,2.4,10,,,,,,,,,,,,
,52,20.922,1.3,0.495,13,6.72,,,,,,,1.4,15,,,,,,,,,,,,
,53,21.417,1.2,0.66,12,7.4575,,,,,,,5.5,23,,,,,,,,,,,,
