,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,格子番号の位置,,,,,,,,,,刻み,4,ｃｍ,,,,,
開始時刻,1,1.98,1.5,0.165,15,,31.317,,,1,2,3,4,5,6,7,8,,,以上,未満,累積,頻度,%,,
,2,2.145,3.4,0.792,34,15.37035804,,,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,,1,0,4,0,0,0,,
,3,2.937,4.4,1.452,44,6.72,,,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,,2,4,8,42,42,93.33333333,,
,4,4.389,4.5,0.627,45,7.4575,,,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,,3,8,12,44,2,4.444444444,,
,5,5.016,4.4,0.165,44,7.4575,,,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,,4,12,16,45,1,2.222222222,,
,6,5.181,4.5,0.759,45,7.4575,,,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,,5,16,20,45,0,0,,
,7,5.94,4.4,0.132,44,7.4575,,,,,,,,,,,,,6,20,24,45,0,0,,
,8,6.072,5.4,0.231,54,6.72,,,目視時間の分布（秒）,,31.317,,,,,,,,7,24,28,45,0,0,,
,9,6.303,4.4,0.957,44,6.72,,,,1,2,3,4,5,6,7,8,,8,28,32,45,0,0,,
,10,7.26,5.4,0.231,54,6.72,,,5,0,0,0,1.551,0,0,0,0,,9,32,36,45,0,0,,
,11,7.491,4.4,2.178,44,6.72,,,4,0,0,0,13.761,4.323,0,0,0,,10,36,40,45,0,0,,
,12,9.669,4.5,0.825,45,7.4575,,,3,0,0,0,8.019,3.333,0.165,0,0,,11,40,44,45,0,0,,
,13,10.494,3.4,1.386,34,10.03856097,,,2,0,0,0,0,0,0,0,0,,12,44,48,45,0,0,,
,14,11.88,4.4,0.066,44,6.72,,,1,0,0,0,0,0.165,0,0,0,,13,48,52,45,0,0,,
,15,11.946,5.4,0.429,54,6.72,,,,,,,,,,,,,14,52,56,45,0,0,,
,16,12.375,4.4,0.429,44,6.72,,,目視時間の分布（%）,,100,,,,,,,,15,56,60,45,0,0,,
,17,12.804,5.4,0.396,54,6.72,,,,1,2,3,4,5,6,7,8,,16,60,64,45,0,0,,
,18,13.2,4.5,0.264,45,10.03856097,,,5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,17,64,68,45,0,0,,
,19,13.464,3.5,0.264,35,6.72,,,4,0.0,0.0,0.0,43.9,13.8,0.0,0.0,0.0,,18,68,72,45,0,0,,
,20,13.728,3.4,0.363,34,7.4575,,,3,0.0,0.0,0.0,25.6,10.6,0.5,0.0,0.0,,19,72,76,45,0,0,,
,21,14.091,3.5,0.099,35,7.4575,,,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20,76,80,45,0,0,,
,22,14.19,4.5,0.231,45,6.72,,,1,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,,,,,,100,,
,23,14.421,4.4,0.528,44,7.4575,,,,,,,,,,,,,,,,,,,,
,24,14.949,3.4,0.726,34,6.72,,,目視時間の分布ランキング,,,,,,,,,,,,,,,,,
,25,15.675,4.4,0.132,44,6.72,,,,1,2,3,4,5,6,7,8,,,,,,,,,
,26,15.807,5.4,0.264,54,6.72,,,5,8,8,8,5,8,8,8,8,,,,,,,,,
,27,16.071,4.4,0.132,44,6.72,,,4,8,8,8,1,3,8,8,8,,,,,,,,,
,28,16.203,4.5,0.561,45,7.4575,,,3,8,8,8,2,4,7,8,8,,,,,,,,,
,29,16.764,3.5,1.089,35,6.72,,,2,8,8,8,8,8,8,8,8,,,,,,,,,
,30,17.853,3.6,0.165,36,7.4575,,,1,8,8,8,8,6,8,8,8,,,,,,,,,
,31,18.018,3.5,0.363,35,7.4575,,,,,,,,,,,,,,,,,,,,
,32,18.381,3.4,0.165,34,7.4575,,,,,,,,,,,,,,,,,,,,
,33,18.546,4.4,0.858,44,6.72,,,目視個所Ｔｏｐ　No.1,4.4,1,,5.1,8,,,,,,,,,,,,
,34,19.404,4.5,0.297,45,7.4575,,,目視個所Ｔｏｐ　No.2,3.4,2,,4.1,8,,,,,,,,,,,,
,35,19.701,4.4,0.396,44,7.4575,,,目視個所Ｔｏｐ　No.3,4.5,3,,3.1,8,,,,,,,,,,,,
,36,20.097,3.4,0.33,34,6.72,,,目視個所Ｔｏｐ　No.4,3.5,4,,2.1,8,,,,,,,,,,,,
,37,20.427,3.5,0.495,35,7.4575,,,目視個所Ｔｏｐ　No.5,5.4,5,,1.1,8,,,,,,,,,,,,
,38,20.922,3.4,1.551,34,7.4575,,,目視個所（累積ではない）,7,,,5.2,8,,,,,,,,,,,,
,39,22.473,4.4,3.432,44,6.72,,,非目視個所,33,,,4.2,8,,,,,,,,,,,,
,40,25.905,3.4,1.188,34,6.72,,,合計,40,,,3.2,8,,,,,,,,,,,,
,41,27.093,3.5,1.023,35,7.4575,,,,,,,2.2,8,,,,,,,,,,,,
,42,28.116,4.5,0.759,45,6.72,,,,,,,1.2,8,,,,,,,,,,,,
,43,28.875,4.4,0.99,44,7.4575,,,,,,,5.3,8,,,,,,,,,,,,
,44,29.865,3.4,1.518,34,6.72,,,,,,,4.3,8,,,,,1,2,3,4,5,6,7,8
,45,31.383,4.4,1.914,44,6.72,,,,,,,3.3,8,,,,5,8,8,8,5,8,8,8,8
,46,33.297,4.5,0.132,45,7.4575,,,,,,,2.3,8,,,,4,8,8,8,1,3,8,8,8
,47,33.429,3.6,0.033,36,10.03856097,,,,,,,1.3,8,,,,3,8,8,8,2,4,7,8,8
,48,33.462,2.6,0.033,26,6.72,,,,,,,5.4,5,,,,2,8,8,8,8,8,8,8,8
,49,33.495,2.7,0.033,27,7.4575,,,,,,,4.4,1,,,,1,8,8,8,8,6,8,8,8
