,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,格子番号の位置,,,,,,,,,,刻み,4,ｃｍ,,,,,
,54,32.934,4.5,,,,,,,,,,4.5,2,,,,,,,,,,,,
,観測時間［秒］,31.383,,,,,,,,,,,3.5,3,,,,,,,,,,,,
,,,,,最少移動距離,6.72,,,,,,,2.5,16,,,,,,,,,,,,
,任意個所の最大目視時間［s］,,,2.28,最大移動距離,29.83,,,,,,,1.5,14,,,,,,,,,,,,
,任意個所の目視時間の標準偏差,,,0.49,平均移動距離,9.75,,,,,,,5.6,16,,,,,,,,,,,,
,,,,,距離標準偏差,5.23,,,,,,,4.6,12,,,,,,,,,,,,
,,,,,,,,,,,,,3.6,13,,,,,,,,,,,,
,原本再生時間,31.253,秒,,9.9のカウント数,1,,,,,,,2.6,16,,,,,,,,,,,,
,観察時間,31.383,秒,,9.9の秒数,0.363,,,,,,,1.6,16,,,,,,,,,,,,
,観察割合,1.004,,,0のカウント数,0,,,,,,,5.7,16,,,,,,,,,,,,
,,,,,0の秒数,0,,,,,,,4.7,16,,,,,,,,,,,,
,総ロスト時間［秒］,0.363,,原本再生に占める9.9の割合,,0.012,,,,,,,3.7,8,,,,,,,,,,,,
,原本再生に占めるロスト割合,0.012,,観察時間に占める9.9の割合,,0.012,,,,,,,2.7,16,,,,,,,,,,,,
,観察時間に占めるロスト割合,0.012,,原本再生に占める0の割合,,0.000,,,,,,,1.7,16,,,,,,,,,,,,
,,,,観察時間に占める0の割合,,0.000,,,,,,,5.8,16,,,,,,,,,,,,
,,,,,,,,,,,,,4.8,16,,,,,,,,,,,,
,,,,チェックデジット,31.020,,,,,,,,3.8,16,,,,,,,,,,,,
,,,,OK,31.020,,,,,,,,2.8,16,,,,,,,,,,,,
,,,,,31.020,,,,,,,,1.8,16,,,,,,,,,,,,
,,,,,,,,,,,,総計,40,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
