3.3,9.9,0.561,,
3.861,3.5,0.924,35,
4.785,2.4,0.957,24,10.03856097
5.742,1.3,0.915,13,10.03856097
6.657,2.4,4.629,24,10.03856097
11.286,9.9,0.528,99,
11.814,2.6,0.825,26,
12.639,2.3,1.518,23,22.3725
14.157,3.4,0.825,34,10.03856097
14.982,2.3,0.297,23,10.03856097
15.279,1.2,0.726,12,10.03856097
16.005,2.3,1.023,23,10.03856097
17.028,3.4,0.726,34,10.03856097
17.754,2.6,0.561,26,16.35896161
18.315,2.4,0.066,24,14.915
18.381,3.4,0.825,34,6.72
19.206,2.3,0.693,23,10.03856097
19.899,5.5,0.891,55,25.07753626
20.79,1.4,0.297,14,27.89531692
21.087,2.3,0.297,23,10.03856097
21.384,2.4,0.429,24,7.4575
21.813,2.3,0.627,23,7.4575
22.44,3.4,0.726,34,10.03856097
23.166,3.3,0.462,33,7.4575
23.628,3.4,1.155,34,7.4575
24.783,3.3,1.782,33,7.4575
26.565,2.4,0.297,24,10.03856097
26.862,3.4,1.65,34,6.72
28.512,2.4,1.32,24,6.72
29.832,1.3,0.066,13,10.03856097
29.898,2.3,0.231,23,6.72
30.129,1.6,0.165,16,23.35994769
30.294,2.5,0.561,25,10.03856097
30.855,0,0.759,0,
31.614,2.4,0.66,24,
32.274,3.4,1.122,34,6.72
33.396,2.2,0.627,22,16.35896161
34.023,3.4,0.792,34,16.35896161
34.815,2.3,3.927,23,10.03856097
38.742,5.5,0.957,55,25.07753626
39.699,3.4,1.221,34,15.37035804
40.92,9.9,0.066,99,
40.986,2.4,1.518,24,
42.504,2.6,0.264,26,14.915
42.768,3.5,0.792,35,10.03856097
43.56,3.4,0.561,34,7.4575
44.121,2.5,0.297,25,10.03856097
44.418,3.5,0.264,35,6.72
44.682,4.6,0.957,46,10.03856097
45.639,2.6,0.264,26,13.44
45.903,3.6,0.396,36,6.72
46.299,4.7,0.231,47,10.03856097
46.53,4.6,0.363,46,7.4575
46.893,3.4,1.089,34,16.35896161
47.982,2.4,0.132,24,6.72
48.114,4.5,0.462,45,15.37035804
48.576,2.3,0.264,23,20.07712193
48.84,3.3,0.264,33,6.72
49.104,3.4,0.891,34,7.4575
49.995,3.3,0.924,33,7.4575
50.919,5.5,1.056,55,20.07712193
