,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,格子番号の位置,,,,,,,,,,刻み,4,ｃｍ,,,,,
,53,53.031,3.3,1.056,33,6.72,,,,,,,5.5,15,,,,,,,,,,,,
,54,54.087,2.4,0.396,24,10.03856097,,,,,,,4.5,17,,,,,,,,,,,,
,55,54.483,2.3,2.475,23,7.4575,,,,,,,3.5,13,,,,,,,,,,,,
,56,56.958,1.3,0.066,13,6.72,,,,,,,2.5,9,,,,,,,,,,,,
,57,57.024,1.3,,,,,,,,,,1.5,11,,,,,,,,,,,,
,観測時間［s］,54.714,,,,,,,,,,,5.6,17,,,,,,,,,,,,
,,,,,最少移動距離,6.72,,,,,,,4.6,17,,,,,,,,,,,,
,任意個所の最大目視時間［s］,,,4.88,最大移動距離,26.10,,,,,,,3.6,5,,,,,,,,,,,,
,任意個所の目視時間の標準偏差,,,1.00,平均移動距離,11.56,,,,,,,2.6,8,,,,,,,,,,,,
,,,,,距離標準偏差,5.30,,,,,,,1.6,17,,,,,,,,,,,,
,,,,,,,,,,,,,5.7,17,,,,,,,,,,,,
,原本再生時間,54.719,秒,,9.9のカウント数,1,,,,,,,4.7,10,,,,,,,,,,,,
,観察時間,54.714,秒,,9.9の秒数,0.429,,,,,,,3.7,14,,,,,,,,,,,,
,観察割合,1.000,,,0のカウント数,0,,,,,,,2.7,17,,,,,,,,,,,,
,,,,,0の秒数,0,,,,,,,1.7,16,,,,,,,,,,,,
,総ロスト時間［秒］,0.429,,原本再生に占める9.9の割合,,0.008,,,,,,,5.8,17,,,,,,,,,,,,
,原本再生に占めるロスト割合,0.008,,観察時間に占める9.9の割合,,0.008,,,,,,,4.8,17,,,,,,,,,,,,
,観察時間に占めるロスト割合,0.008,,原本再生に占める0の割合,,0.000,,,,,,,3.8,17,,,,,,,,,,,,
,,,,観察時間に占める0の割合,,0.000,,,,,,,2.8,17,,,,,,,,,,,,
,,,,,,,,,,,,,1.8,17,,,,,,,,,,,,
,,,,チェックデジット,54.285,,,,,,,総計,40,,,,,,,,,,,,,
,,,,OK,54.285,,,,,,,,,,,,,,,,,,,,,
,,,,,54.285,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
