,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,格子番号の位置,,,,,,,,,,刻み,4,ｃｍ,,,,,
,53,48.84,3.5,0.495,35,10.03856097,,,,,,,5.5,9,,,,,,,,,,,,
,54,49.335,3.4,0.66,34,7.4575,,,,,,,4.5,11,,,,,,,,,,,,
,55,49.995,0,1.023,0,,,,,,,,3.5,6,,,,,,,,,,,,
,56,51.018,3.3,0.924,33,,,,,,,,2.5,15,,,,,,,,,,,,
,57,51.942,2.3,0.792,23,6.72,,,,,,,1.5,19,,,,,,,,,,,,
,58,52.734,3.3,0.495,33,6.72,,,,,,,5.6,8,,,,,,,,,,,,
,59,53.229,1.3,0.594,13,13.44,,,,,,,4.6,21,,,,,,,,,,,,
,60,53.823,3.3,1.122,33,13.44,,,,,,,3.6,17,,,,,,,,,,,,
,61,54.945,2.5,0.594,25,16.35896161,,,,,,,2.6,10,,,,,,,,,,,,
,62,55.539,2.4,0.231,24,7.4575,,,,,,,1.6,12,,,,,,,,,,,,
,63,55.77,3.3,0.561,33,10.03856097,,,,,,,5.7,18,,,,,,,,,,,,
,64,56.331,3.4,0.198,34,7.4575,,,,,,,4.7,21,,,,,,,,,,,,
,65,56.529,5.5,0.528,55,15.37035804,,,,,,,3.7,21,,,,,,,,,,,,
,66,57.057,3.3,0.792,33,20.07712193,,,,,,,2.7,7,,,,,,,,,,,,
,67,57.849,2.3,0.429,23,6.72,,,,,,,1.7,16,,,,,,,,,,,,
終了時刻,68,58.278,2.3,,,,,,,,,,5.8,21,,,,,,,,,,,,
,観測時間［s］,54.813,,,,,,,,,,,4.8,21,,,,,,,,,,,,
,,,,,最少移動距離,6.72,,,,,,,3.8,21,,,,,,,,,,,,
,任意個所の最大目視時間［s］,,,4.82,最大移動距離,30.58,,,,,,,2.8,21,,,,,,,,,,,,
,任意個所の目視時間の標準偏差,,,0.77,平均移動距離,13.21,,,,,,,1.8,21,,,,,,,,,,,,
,,,,,距離標準偏差,7.06,,,,,,総計,40,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,原本再生時間,54.719,秒,,9.9のカウント数,1,,,,,,,,,,,,,,,,,,,,
,観察時間,54.813,秒,,9.9の秒数,0.858,,,,,,,,,,,,,,,,,,,,
,観察割合,1.002,,,0のカウント数,2,,,,,,,,,,,,,,,,,,,,
,,,,,0の秒数,1.353,,,,,,,,,,,,,,,,,,,,
,総ロスト時間［秒］,2.211,,原本再生に占める9.9の割合,,0.016,,,,,,,,,,,,,,,,,,,,
,原本再生に占めるロスト割合,0.040,,観察時間に占める9.9の割合,,0.016,,,,,,,,,,,,,,,,,,,,
,観察時間に占めるロスト割合,0.040,,原本再生に占める0の割合,,0.025,,,,,,,,,,,,,,,,,,,,
,,,,観察時間に占める0の割合,,0.025,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,チェックデジット,52.602,,,,,,,,,,,,,,,,,,,,,
,,,,OK,52.602,,,,,,,,,,,,,,,,,,,,,
,,,,,52.602,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
