,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,格子番号の位置,,,,,,,,,,刻み,4,ｃｍ,,,,,
開始時刻,1,1.089,0,0.594,,,54.516,,,1,2,3,4,5,6,7,8,,,以上,未満,累積,頻度,%,,
,2,1.683,1.4,0.297,14,,,,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,,1,0,4,0,0,0,,
,3,1.98,2.5,0.066,25,10.03856097,,,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,,2,4,8,77,77,65.81196581,,
,4,2.046,3.4,0.165,34,10.03856097,,,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,,3,8,12,101,24,20.51282051,,
,5,2.211,2.4,0.33,24,6.72,,,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,,4,12,16,113,12,10.25641026,,
,6,2.541,2.3,1.891,23,7.4575,,,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,,5,16,20,115,2,1.709401709,,
,7,4.432,3.4,-0.901,34,10.03856097,,,,,,,,,,,,,6,20,24,116,1,0.854700855,,
,8,3.531,5.5,0.165,55,15.37035804,,,目視時間の分布（秒）,,50.853,,,,,,,,7,24,28,117,1,0.854700855,,
,9,3.696,4.4,0.099,44,10.03856097,,,,1,2,3,4,5,6,7,8,,8,28,32,117,0,0,,
,10,3.795,2.3,0.792,23,15.37035804,,,5,0,0.726,0,0.099,3.597,0.297,0.066,0,,9,32,36,117,0,0,,
,11,4.587,1.3,0.957,13,6.72,,,4,0,0,0,0.957,0.726,0.363,0,0,,10,36,40,117,0,0,,
,12,5.544,2.3,1.254,23,6.72,,,3,0,0,0.528,2.663,1.65,2.376,0,0,,11,40,44,117,0,0,,
,13,6.798,3.3,0.264,33,6.72,,,2,0,0,20.965,5.313,0.231,0.957,0.396,0,,12,44,48,117,0,0,,
,14,7.062,4.4,0.132,44,10.03856097,,,1,0.297,0.099,1.65,2.508,0.891,2.409,1.089,0,,13,48,52,117,0,0,,
,15,7.194,5.5,0.594,55,10.03856097,,,,,,,,,,,,,14,52,56,117,0,0,,
,16,7.788,3.6,0.066,36,15.37035804,,,目視時間の分布（%）,,100,,,,,,,,15,56,60,117,0,0,,
,17,7.854,2.6,0.099,26,6.72,,,,1,2,3,4,5,6,7,8,,16,60,64,117,0,0,,
,18,7.953,1.6,0.231,16,6.72,,,5,0.0,1.4,0.0,0.2,7.1,0.6,0.1,0.0,,17,64,68,117,0,0,,
,19,8.184,0,0.165,0,,,,4,0.0,0.0,0.0,1.9,1.4,0.7,0.0,0.0,,18,68,72,117,0,0,,
,20,8.349,1.5,0.099,15,,,,3,0.0,0.0,1.0,5.2,3.2,4.7,0.0,0.0,,19,72,76,117,0,0,,
,21,8.448,2.4,0.726,24,10.03856097,,,2,0.0,0.0,41.2,10.4,0.5,1.9,0.8,0.0,,20,76,80,117,0,0,,
,22,9.174,2.3,0.66,23,7.4575,,,1,0.6,0.2,3.2,4.9,1.8,4.7,2.1,0.0,,,,,,,100,,
,23,9.834,1.4,0.627,14,10.03856097,,,,,,,,,,,,,,,,,,,,
,24,10.461,1.3,0.066,13,7.4575,,,目視時間の分布ランキング,,,,,,,,,,,,,,,,,
,25,10.527,1.1,0.297,11,14.915,,,,1,2,3,4,5,6,7,8,,,,,,,,,
,26,10.824,1.2,0.099,12,7.4575,,,5,25,15,25,22,3,19,24,25,,,,,,,,,
,27,10.923,1.3,0.396,13,7.4575,,,4,25,25,25,11,14,18,25,25,,,,,,,,,
,28,11.319,1.4,0.198,14,7.4575,,,3,25,25,16,4,8,7,25,25,,,,,,,,,
,29,11.517,2.4,0.891,24,6.72,,,2,25,25,1,2,21,12,17,25,,,,,,,,,
,30,12.408,2.5,0.066,25,7.4575,,,1,19,23,9,5,13,6,10,25,,,,,,,,,
,31,12.474,2.6,0.165,26,7.4575,,,,,,,,,,,,,,,,,,,,
,32,12.639,1.6,0.396,16,6.72,,,,,,,,,,,,,,,,,,,,
,33,13.035,1.7,0.165,17,7.4575,,,目視個所Ｔｏｐ　No.1,2.3,1,,5.1,25,,,,,,,,,,,,
,34,13.2,2.7,0.198,27,6.72,,,目視個所Ｔｏｐ　No.2,2.4,2,,4.1,25,,,,,,,,,,,,
,35,13.398,4.6,0.132,46,15.37035804,,,目視個所Ｔｏｐ　No.3,5.5,3,,3.1,25,,,,,,,,,,,,
,36,13.53,5.6,0.297,56,6.72,,,目視個所Ｔｏｐ　No.4,3.4,4,,2.1,25,,,,,,,,,,,,
,37,13.827,5.5,0.231,55,7.4575,,,目視個所Ｔｏｐ　No.5,1.4,5,,1.1,19,,,,,,,,,,,,
,38,14.058,4.5,0.033,45,6.72,,,目視個所（累積ではない）,24,,,5.2,15,,,,,,,,,,,,
,39,14.091,4.4,0.066,44,7.4575,,,非目視個所,16,,,4.2,25,,,,,,,,,,,,
,40,14.157,3.4,0.363,34,6.72,,,合計,40,,,3.2,25,,,,,,,,,,,,
,41,14.52,2.4,0.099,24,6.72,,,,,,,2.2,25,,,,,,,,,,,,
,42,14.619,2.3,0.165,23,7.4575,,,,,,,1.2,23,,,,,,,,,,,,
,43,14.784,1.3,0.231,13,6.72,,,,,,,5.3,25,,,,,,,,,,,,
,44,15.015,1.4,0.165,14,7.4575,,,,,,,4.3,25,,,,,1,2,3,4,5,6,7,8
,45,15.18,1.5,0.264,15,7.4575,,,,,,,3.3,16,,,,5,25,15,25,22,3,19,24,25
,46,15.444,1.6,0.66,16,7.4575,,,,,,,2.3,1,,,,4,25,25,25,11,14,18,25,25
,47,16.104,1.4,0.099,14,14.915,,,,,,,1.3,9,,,,3,25,25,16,4,8,7,25,25
,48,16.203,2.4,0.528,24,6.72,,,,,,,5.4,22,,,,2,25,25,1,2,21,12,17,25
,49,16.731,2.3,0.957,23,7.4575,,,,,,,4.4,11,,,,1,19,23,9,5,13,6,10,25
,50,17.688,4.4,0.099,44,15.37035804,,,,,,,3.4,4,,,,,,,,,,,,
,51,17.787,5.5,0.495,55,10.03856097,,,,,,,2.4,2,,,,,,,,,,,,
,52,18.282,3.6,0.099,36,15.37035804,,,,,,,1.4,5,,,,,,,,,,,,
,53,18.381,2.6,0.264,26,6.72,,,,,,,5.5,3,,,,,,,,,,,,
,54,18.645,1.6,0.099,16,6.72,,,,,,,4.5,14,,,,,,,,,,,,
,55,18.744,1.4,0.594,14,14.915,,,,,,,3.5,8,,,,,,,,,,,,
,56,19.338,1.5,0.099,15,7.4575,,,,,,,2.5,21,,,,,,,,,,,,
,57,19.437,1.6,0.528,16,7.4575,,,,,,,1.5,13,,,,,,,,,,,,
,58,19.965,1.7,0.66,17,7.4575,,,,,,,5.6,19,,,,,,,,,,,,
,59,20.625,1.4,0.033,14,22.3725,,,,,,,4.6,18,,,,,,,,,,,,
,60,20.658,2.3,0.528,23,10.03856097,,,,,,,3.6,7,,,,,,,,,,,,
,61,21.186,3.5,0.33,35,16.35896161,,,,,,,2.6,12,,,,,,,,,,,,
,62,21.516,4.5,0.066,45,6.72,,,,,,,1.6,6,,,,,,,,,,,,
