,15,10.593,2.2,0.363,22,10.03856097,,,,,,,,,,,,,14,52,56,40,0,0,,
,16,10.956,3.2,0.33,32,6.72,,,目視時間の分布（%）,,100,,,,,,,,15,56,60,40,0,0,,
,17,11.286,2.3,1.056,23,10.03856097,,,,1,2,3,4,5,6,7,8,,16,60,64,40,0,0,,
,18,12.342,1.6,0.396,16,23.35994769,,,5,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,,17,64,68,40,0,0,,
,19,12.738,2.3,0.759,23,23.35994769,,,4,0.0,2.0,2.8,0.0,0.7,4.4,2.2,2.9,,18,68,72,40,0,0,,
,20,13.497,3.3,0.363,33,6.72,,,3,0.0,3.1,5.5,1.5,10.7,0.0,0.0,0.0,,19,72,76,40,0,0,,
,21,13.86,3.2,0.495,32,7.4575,,,2,0.0,5.5,21.0,0.0,0.0,1.6,0.7,0.0,,20,76,80,40,0,0,,
,22,14.355,2.3,2.013,23,10.03856097,,,1,0.0,18.6,8.9,0.0,0.0,1.5,4.4,0.0,,,,,,,100,,
,23,16.368,3.5,0.825,35,16.35896161,,,,,,,,,,,,,,,,,,,,
,24,17.193,4.3,0.759,43,16.35896161,,,目視時間の分布ランキング,,,,,,,,,,,,,,,,,
,25,17.952,5.6,0.363,56,23.35994769,,,,1,2,3,4,5,6,7,8,,,,,,,,,
,26,18.315,1.3,0.693,13,34.97231986,,,5,20,20,20,20,20,13,20,20,,,,,,,,,
,27,19.008,1.7,0.495,17,29.83,,,4,20,14,11,20,18,8,12,10,,,,,,,,,
,28,19.503,2.2,0.66,22,37.88820471,,,3,20,9,6,16,3,20,20,20,,,,,,,,,
,29,20.163,1.3,1.188,13,10.03856097,,,2,20,5,1,20,20,15,18,20,,,,,,,,,
,30,21.351,1.2,1.485,12,7.4575,,,1,20,2,4,20,20,17,7,20,,,,,,,,,
,31,22.836,1.7,0.132,17,37.2875,,,,,,,,,,,,,,,,,,,,
,32,22.968,0,0.264,0,,,,,,,,,,,,,,,,,,,,,
,33,23.232,1.3,0.363,13,,,,目視個所Ｔｏｐ　No.1,2.3,1,,5.1,20,,,,,,,,,,,,
,34,23.595,1.2,0.099,12,7.4575,,,目視個所Ｔｏｐ　No.2,1.2,2,,4.1,20,,,,,,,,,,,,
,35,23.694,0,0.528,0,,,,目視個所Ｔｏｐ　No.3,3.5,3,,3.1,20,,,,,,,,,,,,
,36,24.222,1.3,0.165,13,,,,目視個所Ｔｏｐ　No.4,1.3,4,,2.1,20,,,,,,,,,,,,
,37,24.387,2.3,0.264,23,6.72,,,目視個所Ｔｏｐ　No.5,2.2,5,,1.1,20,,,,,,,,,,,,
,38,24.651,1.2,3.432,12,10.03856097,,,目視個所（累積ではない）,19,,,5.2,20,,,,,,,,,,,,
,39,28.083,1.7,0.561,17,37.2875,,,非目視個所,21,,,4.2,14,,,,,,,,,,,,
,40,28.644,2.7,0.198,27,6.72,,,合計,40,,,3.2,9,,,,,,,,,,,,
,41,28.842,3.5,0.528,35,16.35896161,,,,,,,2.2,5,,,,,,,,,,,,
,42,29.37,4.7,0.429,47,16.35896161,,,,,,,1.2,2,,,,,,,,,,,,
,43,29.799,4.6,0.561,46,7.4575,,,,,,,5.3,20,,,,,,,,,,,,
,44,30.36,2.2,0.462,22,32.71792322,,,,,,,4.3,11,,,,,1,2,3,4,5,6,7,8
,45,30.822,2.6,0.429,26,29.83,,,,,,,3.3,6,,,,5,20,20,20,20,20,13,20,20
,46,31.251,3.5,0.495,35,10.03856097,,,,,,,2.3,1,,,,4,20,14,11,20,18,8,12,10
,47,31.746,3.5,,,,,,,,,,1.3,4,,,,3,20,9,6,16,3,20,20,20
,観測時間［s］,28.314,,,,,,,,,,,5.4,20,,,,2,20,5,1,20,20,15,18,20
,,,,,最少移動距離,6.72,,,,,,,4.4,20,,,,1,20,2,4,20,20,17,7,20
,任意個所の最大目視時間［s］,,,3.43,最大移動距離,39.64,,,,,,,3.4,16,,,,,,,,,,,,
,任意個所の目視時間の標準偏差,,,0.55,平均移動距離,17.73,,,,,,,2.4,20,,,,,,,,,,,,
,,,,,距離標準偏差,11.22,,,,,,,1.4,20,,,,,,,,,,,,
,,,,,,,,,,,,,5.5,20,,,,,,,,,,,,
,原本再生時間,28.245,秒,,9.9のカウント数,1,,,,,,,4.5,18,,,,,,,,,,,,
,観察時間,28.314,秒,,9.9の秒数,0.495,,,,,,,3.5,3,,,,,,,,,,,,
,観察割合,1.002,,,0のカウント数,2,,,,,,,2.5,20,,,,,,,,,,,,
,,,,,0の秒数,0.792,,,,,,,1.5,20,,,,,,,,,,,,
,総ロスト時間［秒］,1.287,,原本再生に占める9.9の割合,,0.018,,,,,,,5.6,13,,,,,,,,,,,,
,原本再生に占めるロスト割合,0.046,,観察時間に占める9.9の割合,,0.017,,,,,,,4.6,8,,,,,,,,,,,,
,観察時間に占めるロスト割合,0.045,,原本再生に占める0の割合,,0.028,,,,,,,3.6,20,,,,,,,,,,,,
,,,,観察時間に占める0の割合,,0.028,,,,,,,2.6,15,,,,,,,,,,,,
,,,,,,,,,,,,,1.6,17,,,,,,,,,,,,
,,,,チェックデジット,27.027,,,,,,,,5.7,20,,,,,,,,,,,,
,,,,OK,27.027,,,,,,,,4.7,12,,,,,,,,,,,,
,,,,,27.027,,,,,,,,3.7,20,,,,,,,,,,,,
,,,,,,,,,,,,,2.7,18,,,,,,,,,,,,
,,,,,,,,,,,,,1.7,7,,,,,,,,,,,,
,,,,,,,,,,,,,5.8,20,,,,,,,,,,,,
,,,,,,,,,,,,,4.8,10,,,,,,,,,,,,
,,,,,,,,,,,,,3.8,20,,,,,,,,,,,,
,,,,,,,,,,,,,2.8,20,,,,,,,,,,,,
,,,,,,,,,,,,,1.8,20,,,,,,,,,,,,
,,,,,,,,,,,,総計,40,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
