,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,格子番号の位置,,,,,,,,,,刻み,4,ｃｍ,,,,,
開始時刻,1,1.122,2.3,1.353,23,,28.215,,,1,2,3,4,5,6,7,8,,,以上,未満,累積,頻度,%,,
,2,2.475,3.3,0.264,33,6.72,,,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,,1,0,4,0,0,0,,
,3,2.739,2.3,1.089,23,6.72,,,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,,2,4,8,76,76,82.60869565,,
,4,3.828,2.4,0.231,24,7.4575,,,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,,3,8,12,88,12,13.04347826,,
,5,4.059,3.4,0.198,34,6.72,,,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,,4,12,16,89,1,1.086956522,,
,6,4.257,2.4,0.099,24,6.72,,,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,,5,16,20,91,2,2.173913043,,
,7,4.356,2.3,0.495,23,7.4575,,,,,,,,,,,,,6,20,24,91,0,0,,
,8,4.851,3.3,0.297,33,6.72,,,目視時間の分布（秒）,,28.215,,,,,,,,7,24,28,91,0,0,,
,9,5.148,3.2,0.33,32,7.4575,,,,1,2,3,4,5,6,7,8,,8,28,32,92,1,1.086956522,,
,10,5.478,2.2,0.099,22,6.72,,,5,0,0,0,0,0,0,0,0,,9,32,36,92,0,0,,
,11,5.577,2.3,0.198,23,7.4575,,,4,0,0.363,0.066,0,0.264,0.099,0.99,0,,10,36,40,92,0,0,,
,12,5.775,3.4,0.528,34,10.03856097,,,3,0.297,1.452,3.234,4.657,2.871,0.561,0.099,0,,11,40,44,92,0,0,,
,13,6.303,3.5,0.561,35,7.4575,,,2,0,0.495,4.781,0.825,0.957,1.485,0.264,0.066,,12,44,48,92,0,0,,
,14,6.864,4.5,0.264,45,6.72,,,1,0,1.254,1.551,0.396,0.297,0,0.198,0.693,,13,48,52,92,0,0,,
,15,7.128,3.4,0.264,34,10.03856097,,,,,,,,,,,,,14,52,56,92,0,0,,
,16,7.392,2.3,0.66,23,10.03856097,,,目視時間の分布（%）,,100,,,,,,,,15,56,60,92,0,0,,
,17,8.052,2.2,0.396,22,7.4575,,,,1,2,3,4,5,6,7,8,,16,60,64,92,0,0,,
,18,8.448,2.3,0.264,23,7.4575,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,17,64,68,92,0,0,,
,19,8.712,2.4,0.066,24,7.4575,,,4,0.0,1.3,0.2,0.0,0.9,0.4,3.5,0.0,,18,68,72,92,0,0,,
,20,8.778,2.5,0.033,25,7.4575,,,3,1.1,5.1,11.5,16.5,10.2,2.0,0.4,0.0,,19,72,76,92,0,0,,
,21,8.811,2.6,1.023,26,7.4575,,,2,0.0,1.8,16.9,2.9,3.4,5.3,0.9,0.2,,20,76,80,92,0,0,,
,22,9.834,2.5,0.066,25,7.4575,,,1,0.0,4.4,5.5,1.4,1.1,0.0,0.7,2.5,,,,,,,100,,
,23,9.9,3.5,0.165,35,6.72,,,,,,,,,,,,,,,,,,,,
,24,10.065,3.4,0.33,34,7.4575,,,目視時間の分布ランキング,,,,,,,,,,,,,,,,,
,25,10.395,3.3,0.99,33,7.4575,,,,1,2,3,4,5,6,7,8,,,,,,,,,
,26,11.385,3.2,0.264,32,7.4575,,,5,26,26,26,26,26,26,26,26,,,,,,,,,
,27,11.649,3.1,0.165,31,7.4575,,,4,26,16,24,26,19,22,9,26,,,,,,,,,
,28,11.814,3.2,0.165,32,7.4575,,,3,17,7,3,2,4,13,22,26,,,,,,,,,
,29,11.979,3.4,0.066,34,14.915,,,2,26,14,1,11,10,6,20,24,,,,,,,,,
,30,12.045,4.6,0.099,46,16.35896161,,,1,26,8,5,15,18,26,21,12,,,,,,,,,
,31,12.144,4.7,0.99,47,7.4575,,,,,,,,,,,,,,,,,,,,
,32,13.134,4.3,0.066,43,29.83,,,,,,,,,,,,,,,,,,,,
,33,13.2,4.2,0.363,42,7.4575,,,目視個所Ｔｏｐ　No.1,2.3,1,,5.1,26,,,,,,,,,,,,
,34,13.563,3.2,0.561,32,6.72,,,目視個所Ｔｏｐ　No.2,3.4,2,,4.1,26,,,,,,,,,,,,
,35,14.124,2.3,0.359,23,10.03856097,,,目視個所Ｔｏｐ　No.3,3.3,3,,3.1,17,,,,,,,,,,,,
,36,14.483,3.4,1.06,34,10.03856097,,,目視個所Ｔｏｐ　No.4,3.5,4,,2.1,26,,,,,,,,,,,,
,37,15.543,2.3,0.132,23,10.03856097,,,目視個所Ｔｏｐ　No.5,1.3,5,,1.1,26,,,,,,,,,,,,
,38,15.675,1.3,0.33,13,6.72,,,目視個所（累積ではない）,25,,,5.2,26,,,,,,,,,,,,
,39,16.005,2.3,0.066,23,6.72,,,非目視個所,15,,,4.2,16,,,,,,,,,,,,
,40,16.071,2.4,0.165,24,7.4575,,,合計,40,,,3.2,7,,,,,,,,,,,,
,41,16.236,3.4,0.165,34,6.72,,,,,,,2.2,14,,,,,,,,,,,,
,42,16.401,3.5,0.363,35,7.4575,,,,,,,1.2,8,,,,,,,,,,,,
,43,16.764,2.5,0.099,25,6.72,,,,,,,5.3,26,,,,,,,,,,,,
,44,16.863,1.5,0.297,15,6.72,,,,,,,4.3,24,,,,,1,2,3,4,5,6,7,8
,45,17.16,1.4,0.066,14,7.4575,,,,,,,3.3,3,,,,5,26,26,26,26,26,26,26,26
,46,17.226,1.3,0.99,13,7.4575,,,,,,,2.3,1,,,,4,26,16,24,26,19,22,9,26
,47,18.216,2.3,0.132,23,6.72,,,,,,,1.3,5,,,,3,17,7,3,2,4,13,22,26
,48,18.348,3.3,0.231,33,6.72,,,,,,,5.4,26,,,,2,26,14,1,11,10,6,20,24
,49,18.579,2.4,0.099,24,10.03856097,,,,,,,4.4,26,,,,1,26,8,5,15,18,26,21,12
,50,18.678,1.4,0.33,14,6.72,,,,,,,3.4,2,,,,,,,,,,,,
,51,19.008,1.3,0.231,13,7.4575,,,,,,,2.4,11,,,,,,,,,,,,
,52,19.239,1.2,1.254,12,7.4575,,,,,,,1.4,15,,,,,,,,,,,,
,53,20.493,2.3,0.033,23,10.03856097,,,,,,,5.5,26,,,,,,,,,,,,
,54,20.526,3.3,0.033,33,6.72,,,,,,,4.5,19,,,,,,,,,,,,
,55,20.559,3.4,0.264,34,7.4575,,,,,,,3.5,4,,,,,,,,,,,,
,56,20.823,3.5,0.726,35,7.4575,,,,,,,2.5,10,,,,,,,,,,,,
,57,21.549,3.4,0.495,34,7.4575,,,,,,,1.5,18,,,,,,,,,,,,
,58,22.044,3.3,0.627,33,7.4575,,,,,,,5.6,26,,,,,,,,,,,,
,59,22.671,3.4,0.231,34,7.4575,,,,,,,4.6,22,,,,,,,,,,,,
,60,22.902,3.5,0.363,35,7.4575,,,,,,,3.6,13,,,,,,,,,,,,
,61,23.265,3.4,0.528,34,7.4575,,,,,,,2.6,6,,,,,,,,,,,,
,62,23.793,2.4,0.165,24,6.72,,,,,,,1.6,26,,,,,,,,,,,,
,63,23.958,2.5,0.462,25,7.4575,,,,,,,5.7,26,,,,,,,,,,,,
,64,24.42,2.6,0.198,26,7.4575,,,,,,,4.7,9,,,,,,,,,,,,
,65,24.618,2.7,0.099,27,7.4575,,,,,,,3.7,22,,,,,,,,,,,,
,66,24.717,3.7,0.099,37,6.72,,,,,,,2.7,20,,,,,,,,,,,,
,67,24.816,3.6,0.561,36,7.4575,,,,,,,1.7,21,,,,,,,,,,,,
,68,25.377,3.5,0.264,35,7.4575,,,,,,,5.8,26,,,,,,,,,,,,
,69,25.641,3.4,0.231,34,7.4575,,,,,,,4.8,26,,,,,,,,,,,,
,70,25.872,3.3,0.66,33,7.4575,,,,,,,3.8,26,,,,,,,,,,,,
,71,26.532,3.4,0.231,34,7.4575,,,,,,,2.8,24,,,,,,,,,,,,
,72,26.763,3.5,0.066,35,7.4575,,,,,,,1.8,12,,,,,,,,,,,,
,73,26.829,2.5,0.297,25,6.72,,,,,,総計,40,,,,,,,,,,,,,
,74,27.126,2.6,0.066,26,7.4575,,,,,,,,,,,,,,,,,,,,
,75,27.192,2.7,0.066,27,7.4575,,,,,,,,,,,,,,,,,,,,
,76,27.258,1.7 ,0.198,17,6.72,,,,,,,,,,,,,,,,,,,,
,77,27.456,1.8,0.363,18,7.4575,,,,,,,,,,,,,,,,,,,,
,78,27.819,2.7,0.033,27,10.03856097,,,,,,,,,,,,,,,,,,,,
,79,27.852,2.6,0.099,26,7.4575,,,,,,,,,,,,,,,,,,,,
,80,27.951,3.5,0.231,35,10.03856097,,,,,,,,,,,,,,,,,,,,
,81,28.182,2.6,0.066,26,10.03856097,,,,,,,,,,,,,,,,,,,,
,82,28.248,2.7,0.066,27,7.4575,,,,,,,,,,,,,,,,,,,,
,83,28.314,2.8,0.066,28,7.4575,,,,,,,,,,,,,,,,,,,,
,84,28.38,1.8,0.33,18,6.72,,,,,,,,,,,,,,,,,,,,
,85,28.71,2.6,0.033,26,16.35896161,,,,,,,,,,,,,,,,,,,,
,86,28.743,3.5,0.132,35,10.03856097,,,,,,,,,,,,,,,,,,,,
,87,28.875,3.4,0.066,34,7.4575,,,,,,,,,,,,,,,,,,,,
,88,28.941,3.3,0.066,33,7.4575,,,,,,,,,,,,,,,,,,,,
,89,29.007,3.2,0.033,32,7.4575,,,,,,,,,,,,,,,,,,,,
,90,29.04,3.1,0.132,31,7.4575,,,,,,,,,,,,,,,,,,,,
,91,29.172,3.2,0.099,32,7.4575,,,,,,,,,,,,,,,,,,,,
,92,29.271,3.3,0.066,33,7.4575,,,,,,,,,,,,,,,,,,,,
,93,29.337,3.4,0.099,34,7.4575,,,,,,,,,,,,,,,,,,,,
,94,29.436,2.5,0.033,25,10.03856097,,,,,,,,,,,,,,,,,,,,
,95,29.469,2.6,0.066,26,7.4575,,,,,,,,,,,,,,,,,,,,
,96,29.535,2.7,0.099,27,7.4575,,,,,,,,,,,,,,,,,,,,
,97,29.634,1.8,0.165,18,10.03856097,,,,,,,,,,,,,,,,,,,,
,98,29.799,2.7,0.033,27,10.03856097,,,,,,,,,,,,,,,,,,,,
,99,29.832,2.6,0.033,26,7.4575,,,,,,,,,,,,,,,,,,,,
,100,29.865,2.5,0.066,25,7.4575,,,,,,,,,,,,,,,,,,,,
,101,29.931,3.5,0.132,35,6.72,,,,,,,,,,,,,,,,,,,,
,102,30.063,3.4,0.033,34,7.4575,,,,,,,,,,,,,,,,,,,,
,103,30.096,3.3,0.033,33,7.4575,,,,,,,,,,,,,,,,,,,,
,104,30.129,2.2,0.193,22,10.03856097,,,,,,,,,,,,,,,,,,,,
,105,30.322,9.9,2.211,99,,,,,,,,,,,,,,,,,,,,,
,106,32.533,9.9,,,,,,,,,,,,,,,,,,,,,,,
,観測時間［秒］,28.215,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,最少移動距離,6.72,,,,,,,,,,,,,,,,,,,,
,任意個所の最大目視時間［s］,,,1.35,最大移動距離,29.83,,,,,,,,,,,,,,,,,,,,
,任意個所の目視時間の標準偏差,,,0.30,平均移動距離,8.13,,,,,,,,,,,,,,,,,,,,
,,,,,距離標準偏差,2.89,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,原本再生時間,28.245,秒,,9.9のカウント数,0,,,,,,,,,,,,,,,,,,,,
,観察時間,28.215,秒,,9.9の秒数,0,,,,,,,,,,,,,,,,,,,,
,観察割合,0.999,,,0のカウント数,0,,,,,,,,,,,,,,,,,,,,
,,,,,0の秒数,0,,,,,,,,,,,,,,,,,,,,
,総ロスト時間［秒］,0.000,,原本再生に占める9.9の割合,,0.000,,,,,,,,,,,,,,,,,,,,
,原本再生に占めるロスト割合,0.000,,観察時間に占める9.9の割合,,0.000,,,,,,,,,,,,,,,,,,,,
,観察時間に占めるロスト割合,0.000,,原本再生に占める0の割合,,0.000,,,,,,,,,,,,,,,,,,,,
,,,,観察時間に占める0の割合,,0.000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,チェックデジット,28.215,,,,,,,,,,,,,,,,,,,,,
,,,,OK,28.215,,,,,,,,,,,,,,,,,,,,,
,,,,,28.215,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
