,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,,,,,,,,,,,刻み,4,ｃｍ,,,,,
開始時刻,1,2.46,9.9,1.37,99,,28.397,,格子番号の位置,,,,,,,,,,,以上,未満,累積,頻度,%,,
,2,3.83,2.3,0.594,23,,,,,1,2,3,4,5,6,7,8,,1,0,4,0,0,0,,
,3,4.424,3.5,0.132,35,16.35896161,,,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,,2,4,8,8,8,30.76923077,,
,4,4.556,3.6,0.528,36,7.4575,,,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,,3,8,12,15,7,26.92307692,,
,5,5.084,4.3,0.627,43,23.35994769,,,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,,4,12,16,18,3,11.53846154,,
,6,5.711,3.4,0.528,34,10.03856097,,,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,,5,16,20,22,4,15.38461538,,
,7,6.239,2.3,1.089,23,10.03856097,,,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,,6,20,24,24,2,7.692307692,,
,8,7.328,3.2,0.264,32,10.03856097,,,,,,,,,,,,,7,24,28,26,2,7.692307692,,
,9,7.592,2.3,0.693,23,10.03856097,,,目視時間の分布（秒）,,27.027,,,,,,,,8,28,32,26,0,0,,
,10,8.285,3.4,0.759,34,10.03856097,,,,1,2,3,4,5,6,7,8,,9,32,36,26,0,0,,
,11,9.044,3.3,0.462,33,7.4575,,,5,0,0.33,0.429,0,0,0,0,0,,10,36,40,26,0,0,,
,12,9.506,2.3,0.792,23,6.72,,,4,0,0,0.627,0,0.363,0,0,0,,11,40,44,26,0,0,,
,13,10.298,1.5,0.462,15,16.35896161,,,3,0,0.264,1.518,3.96,1.155,0.528,0,0,,12,44,48,26,0,0,,
,14,10.76,1.3,0.957,13,14.915,,,2,0,0,5.643,0,0,0,0,0,,13,48,52,26,0,0,,
,15,11.717,2.3,1.419,23,6.72,,,1,0,9.603,2.145,0,0.462,0,0,0,,14,52,56,26,0,0,,
,16,13.136,1.3,1.188,13,6.72,,,,,,,,,,,,,15,56,60,26,0,0,,
,17,14.324,2.3,0.825,23,6.72,,,目視時間の分布（%）,,100,,,,,,,,16,60,64,26,0,0,,
,18,15.149,3.5,0.66,35,16.35896161,,,,1,2,3,4,5,6,7,8,,17,64,68,26,0,0,,
,19,15.809,1.2,8.382,12,26.09908727,,,5,0.0,1.2,1.6,0.0,0.0,0.0,0.0,0.0,,18,68,72,26,0,0,,
,20,24.191,3.3,1.056,33,15.37035804,,,4,0.0,0.0,2.3,0.0,1.3,0.0,0.0,0.0,,19,72,76,26,0,0,,
,21,25.247,5.3,0.429,53,13.44,,,3,0.0,1.0,5.6,14.7,4.3,2.0,0.0,0.0,,20,76,80,26,0,0,,
,22,25.676,4.5,0.363,45,16.35896161,,,2,0.0,0.0,20.9,0.0,0.0,0.0,0.0,0.0,,,,,,,100,,
,23,26.039,5.2,0.33,52,23.35994769,,,1,0.0,35.5,7.9,0.0,1.7,0.0,0.0,0.0,,,,,,,,,
,24,26.369,1.2,1.221,12,26.88,,,,,,,,,,,,,,,,,,,,
,25,27.59,2.3,0.231,23,10.03856097,,,目視時間の分布ランキング,,,,,,,,,,,,,,,,,
,26,27.821,3.4,0.264,34,10.03856097,,,,1,2,3,4,5,6,7,8,,,,,,,,,
,27,28.085,3.5,0.363,35,7.4575,,,5,14,12,10,14,14,14,14,14,,,,,,,,,
,28,28.448,3.4,2.409,34,7.4575,,,4,14,14,7,14,11,14,14,14,,,,,,,,,
終了時刻,29,30.857,3.4,,,,,,3,14,13,5,3,6,8,14,14,,,,,,,,,
,観測時間［s］,28.397,,,,,,,2,14,14,2,14,14,14,14,14,,,,,,,,,
,,,,,最少移動距離,6.72,,,1,14,1,4,14,9,14,14,14,,,,,,,,,
