,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,格子番号の位置,,,,,,,,,,刻み,4,ｃｍ,,,,,
開始時刻,1,0.33,9.9,0.462,,,28.199,,,1,2,3,4,5,6,7,8,,,以上,未満,累積,頻度,%,,
,2,0.792,3.6,0.264,36,,,,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,,1,0,4,0,0,0,,
,3,1.056,3.3,0.33,33,22.3725,,,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,,2,4,8,16,16,36.36363636,,
,4,1.386,2.3,0.561,23,6.72,,,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,,3,8,12,19,3,6.818181818,,
,5,1.947,2.7,0.231,27,29.83,,,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,,4,12,16,27,8,18.18181818,,
,6,2.178,3.5,0.363,35,16.35896161,,,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,,5,16,20,34,7,15.90909091,,
,7,2.541,2.7,0.561,27,16.35896161,,,,,,,,,,,,,6,20,24,38,4,9.090909091,,
,8,3.102,3.5,0.528,35,16.35896161,,,目視時間の分布（秒）,,27.737,,,,,,,,7,24,28,39,1,2.272727273,,
,9,3.63,3.4,0.264,34,7.4575,,,,1,2,3,4,5,6,7,8,,8,28,32,43,4,9.090909091,,
,10,3.894,3.3,0.561,33,7.4575,,,5,0,0,0,0,0,0,0,0,,9,32,36,43,0,0,,
,11,4.455,2.3,0.198,23,6.72,,,4,0,0,0.264,0,0.165,0,0.297,0,,10,36,40,44,1,2.272727273,,
,12,4.653,3.5,0.462,35,16.35896161,,,3,0.594,1.947,2.97,0.462,5.33,0.561,1.221,0,,11,40,44,44,0,0,,
,13,5.115,4.7,0.297,47,16.35896161,,,2,0,0,4.488,0,0,1.32,4.158,1.023,,12,44,48,44,0,0,,
,14,5.412,3.7,0.693,37,6.72,,,1,0,1.221,1.089,0,0,0.231,0,0.396,,13,48,52,44,0,0,,
,15,6.105,3.5,0.627,35,14.915,,,,,,,,,,,,,14,52,56,44,0,0,,
,16,6.732,2.3,1.716,23,16.35896161,,,目視時間の分布（%）,,100,,,,,,,,15,56,60,44,0,0,,
,17,8.448,2.6,0.825,26,22.3725,,,,1,2,3,4,5,6,7,8,,16,60,64,44,0,0,,
,18,9.273,2.7,0.264,27,7.4575,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,17,64,68,44,0,0,,
,19,9.537,3.6,0.198,36,10.03856097,,,4,0.0,0.0,1.0,0.0,0.6,0.0,1.1,0.0,,18,68,72,44,0,0,,
,20,9.735,3.5,1.32,35,7.4575,,,3,2.1,7.0,10.7,1.7,19.2,2.0,4.4,0.0,,19,72,76,44,0,0,,
,21,11.055,2.3,1.353,23,16.35896161,,,2,0.0,0.0,16.2,0.0,0.0,4.8,15.0,3.7,,20,76,80,44,0,0,,
,22,12.408,3.2,0.231,32,10.03856097,,,1,0.0,4.4,3.9,0.0,0.0,0.8,0.0,1.4,,,,,,,100,,
,23,12.639,3.1,0.594,31,7.4575,,,,,,,,,,,,,,,,,,,,
,24,13.233,3.2,0.825,32,7.4575,,,目視時間の分布ランキング,,,,,,,,,,,,,,,,,
,25,14.058,4.5,0.165,45,23.35994769,,,,1,2,3,4,5,6,7,8,,,,,,,,,
,26,14.223,4.3,0.264,43,14.915,,,5,19,19,19,19,19,19,19,19,,,,,,,,,
,27,14.487,2.3,0.66,23,13.44,,,4,19,19,16,19,18,19,15,19,,,,,,,,,
,28,15.147,2.7,1.749,27,29.83,,,3,11,5,4,13,1,12,8,19,,,,,,,,,
,29,16.896,1.3,1.089,13,30.57756203,,,2,19,19,2,19,19,6,3,10,,,,,,,,,
,30,17.985,2.7,1.353,27,30.57756203,,,1,19,7,9,19,19,17,19,14,,,,,,,,,
,31,19.338,1.8,0.396,18,10.03856097,,,,,,,,,,,,,,,,,,,,
,32,19.734,1.6,0.231,16,14.915,,,,,,,,,,,,,,,,,,,,
,33,19.965,3.5,1.221,35,15.37035804,,,目視個所Ｔｏｐ　No.1,3.5,1,,5.1,19,,,,,,,,,,,,
