,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,,,,,,,,,,,刻み,4,ｃｍ,,,,,
動画開始時刻,1,0.561,3.5,0.33,35,,18.843,,格子番号の位置,,,,,,,,,,,以上,未満,累積,頻度,%,,
,46,15.642,1.7,1.32,17,7.4575,,,,,,,3.3,15,,,,5,15,15,15,15,15,15,15,15
,47,16.962,1.6,0.231,16,7.4575,,,,,,,2.3,10,,,,4,15,15,15,12,14,15,15,15
,48,17.193,2.6,0.99,26,6.72,,,,,,,1.3,12,,,,3,15,15,15,15,7,15,15,15
,49,18.183,2.5,0.264,25,7.4575,,,,,,,5.4,15,,,,2,15,15,10,4,2,3,6,15
,50,18.447,1.4,0.033,14,10.03856097,,,,,,,4.4,12,,,,1,15,15,12,9,8,5,1,11
,51,18.48,2.4,0.099,24,6.72,,,,,,,3.4,15,,,,,,,,,,,,
,52,18.579,2.5,0.132,25,7.4575,,,,,,,2.4,4,,,,,,,,,,,,
,53,18.711,2.4,0.099,24,7.4575,,,,,,,1.4,9,,,,,,,,,,,,
,54,18.81,2.3,0.099,23,7.4575,,,,,,,5.5,15,,,,,,,,,,,,
,55,18.909,2.4,0.066,24,7.4575,,,,,,,4.5,14,,,,,,,,,,,,
,56,18.975,1.5,0.099,15,10.03856097,,,,,,,3.5,7,,,,,,,,,,,,
,57,19.074,1.7,0.099,17,14.915,,,,,,,2.5,2,,,,,,,,,,,,
,58,19.173,1.5,0.099,15,14.915,,,,,,,1.5,8,,,,,,,,,,,,
,59,19.272,1.4,0.132,14,7.4575,,,,,,,5.6,15,,,,,,,,,,,,
,60,19.404,1.3,0.116,13,7.4575,,,,,,,4.6,15,,,,,,,,,,,,
,61,19.52,1.3,,,,,,,,,,3.6,15,,,,,,,,,,,,
,観測時間［秒］,18.843,,,,,,,,,,,2.6,3,,,,,,,,,,,,
,,,,,最少移動距離,6.72,,,,,,,1.6,5,,,,,,,,,,,,
