,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,格子番号の位置,,,,,,,,,,刻み,4,ｃｍ,,,,,
開始時刻,1,1.221,1.5,0.726,15,,18.777,,,1,2,3,4,5,6,7,8,,,以上,未満,累積,頻度,%,,
,2,1.947,2.5,0.396,25,6.72,,,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,,1,0,4,1,1,1.639344262,,
,3,2.343,2.6,0.462,26,7.4575,,,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,,2,4,8,51,50,81.96721311,,
,4,2.805,2.6,0.099,26,0,,,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,,3,8,12,59,8,13.1147541,,
,5,2.904,2.8,0.099,28,14.915,,,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,,4,12,16,60,1,1.639344262,,
,6,3.003,1.8,0.231,18,6.72,,,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,,5,16,20,60,0,0,,
,7,3.234,1.7,0.066,17,7.4575,,,,,,,,,,,,,6,20,24,61,1,1.639344262,,
,8,3.3,2.6,0.66,26,10.03856097,,,目視時間の分布（秒）,,18.447,,,,,,,,7,24,28,61,0,0,,
,9,3.96,2.5,0.33,25,7.4575,,,,1,2,3,4,5,6,7,8,,8,28,32,61,0,0,,
,10,4.29,1.5,0.132,15,6.72,,,5,0,0,0,0.198,0.792,0.099,0,0,,9,32,36,61,0,0,,
,11,4.422,4.4,0.066,44,21.49511354,,,4,0,0,0,0.066,0,0.231,0,0,,10,36,40,61,0,0,,
,12,4.488,5.4,0.198,54,6.72,,,3,0,0,0,0,0,0.33,0,0,,11,40,44,61,0,0,,
,13,4.686,5.5,0.792,55,7.4575,,,2,0,0,1.023,3.495,4.422,2.376,1.089,0.099,,12,44,48,61,0,0,,
,14,5.478,0,0.33,0,,,,1,0,0,0,0.363,1.389,1.947,0.297,0.231,,13,48,52,61,0,0,,
,15,5.808,5.6,0.099,56,,,,,,,,,,,,,,14,52,56,61,0,0,,
,16,5.907,4.6,0.066,46,6.72,,,目視時間の分布（%）,,100,,,,,,,,15,56,60,61,0,0,,
,17,5.973,3.6,0.198,36,6.72,,,,1,2,3,4,5,6,7,8,,16,60,64,61,0,0,,
,18,6.171,4.6,0.165,46,6.72,,,5,0.0,0.0,0.0,1.1,4.3,0.5,0.0,0.0,,17,64,68,61,0,0,,
,19,6.336,3.6,0.132,36,6.72,,,4,0.0,0.0,0.0,0.4,0.0,1.3,0.0,0.0,,18,68,72,61,0,0,,
,20,6.468,2.6,0.198,26,6.72,,,3,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,,19,72,76,61,0,0,,
,21,6.666,2.5,1.419,25,7.4575,,,2,0.0,0.0,5.5,18.9,24.0,12.9,5.9,0.5,,20,76,80,61,0,0,,
,22,8.085,2.4,0.726,24,7.4575,,,1,0.0,0.0,0.0,2.0,7.5,10.6,1.6,1.3,,,,,,,100,,
,23,8.811,2.5,0.231,25,7.4575,,,,,,,,,,,,,,,,,,,,
,24,9.042,2.6,0.066,26,7.4575,,,目視時間の分布ランキング,,,,,,,,,,,,,,,,,
,25,9.108,2.5,0.561,25,7.4575,,,,1,2,3,4,5,6,7,8,,,,,,,,,
,26,9.669,2.6,0.066,26,7.4575,,,5,18,18,18,14,8,15,18,18,,,,,,,,,
,27,9.735,2.7,0.66,27,7.4575,,,4,18,18,18,17,18,12,18,18,,,,,,,,,
,28,10.395,2.6,0.132,26,7.4575,,,3,18,18,18,18,18,10,18,18,,,,,,,,,
,29,10.527,2.5,0.33,25,7.4575,,,2,18,18,7,2,1,3,6,15,,,,,,,,,
,30,10.857,2.4,0.66,24,7.4575,,,1,18,18,18,9,5,4,11,12,,,,,,,,,
,31,11.517,2.5,0.066,25,7.4575,,,,,,,,,,,,,,,,,,,,
,32,11.583,2.6,0.198,26,7.4575,,,,,,,,,,,,,,,,,,,,
,33,11.781,2.5,0.264,25,7.4575,,,目視個所Ｔｏｐ　No.1,2.5,1,,5.1,18,,,,,,,,,,,,
,34,12.045,2.6,0.396,26,7.4575,,,目視個所Ｔｏｐ　No.2,2.4,2,,4.1,18,,,,,,,,,,,,
,35,12.441,2.7,0.429,27,7.4575,,,目視個所Ｔｏｐ　No.3,2.6,3,,3.1,18,,,,,,,,,,,,
,36,12.87,2.6,0.099,26,7.4575,,,目視個所Ｔｏｐ　No.4,1.6,4,,2.1,18,,,,,,,,,,,,
,37,12.969,2.5,0.033,25,7.4575,,,目視個所Ｔｏｐ　No.5,1.5,5,,1.1,18,,,,,,,,,,,,
,38,13.002,2.4,0.231,24,7.4575,,,目視個所（累積ではない）,17,,,5.2,18,,,,,,,,,,,,
,39,13.233,2.3,0.693,23,7.4575,,,非目視個所,23,,,4.2,18,,,,,,,,,,,,
,40,13.926,2.4,0.891,24,7.4575,,,合計,40,,,3.2,18,,,,,,,,,,,,
,41,14.817,2.5,0.132,25,7.4575,,,,,,,2.2,18,,,,,,,,,,,,
,42,14.949,1.6,0.165,16,10.03856097,,,,,,,1.2,18,,,,,,,,,,,,
,43,15.114,1.7,0.165,17,7.4575,,,,,,,5.3,18,,,,,,,,,,,,
,44,15.279,1.6,0.066,16,7.4575,,,,,,,4.3,18,,,,,1,2,3,4,5,6,7,8
,45,15.345,1.5,0.231,15,7.4575,,,,,,,3.3,18,,,,5,18,18,18,14,8,15,18,18
,46,15.576,1.6,0.462,16,7.4575,,,,,,,2.3,7,,,,4,18,18,18,17,18,12,18,18
,47,16.038,1.5,0.165,15,7.4575,,,,,,,1.3,18,,,,3,18,18,18,18,18,10,18,18
,48,16.203,2.5,0.099,25,6.72,,,,,,,5.4,14,,,,2,18,18,7,2,1,3,6,15
,49,16.302,1.6,0.396,16,10.03856097,,,,,,,4.4,17,,,,1,18,18,18,9,5,4,11,12
,50,16.698,2.5,0.231,25,10.03856097,,,,,,,3.4,18,,,,,,,,,,,,
,51,16.929,1.6,0.462,16,10.03856097,,,,,,,2.4,2,,,,,,,,,,,,
,52,17.391,1.5,0.036,15,7.4575,,,,,,,1.4,9,,,,,,,,,,,,
,53,17.427,2.4,0.426,24,10.03856097,,,,,,,5.5,8,,,,,,,,,,,,
,54,17.853,1.4,0.363,14,6.72,,,,,,,4.5,18,,,,,,,,,,,,
,55,18.216,1.5,0.099,15,7.4575,,,,,,,3.5,18,,,,,,,,,,,,
,56,18.315,1.6,0.363,16,7.4575,,,,,,,2.5,1,,,,,,,,,,,,
,57,18.678,1.7,0.066,17,7.4575,,,,,,,1.5,5,,,,,,,,,,,,
,58,18.744,1.6,0.033,16,7.4575,,,,,,,5.6,15,,,,,,,,,,,,
,59,18.777,2.5,0.198,25,10.03856097,,,,,,,4.6,12,,,,,,,,,,,,
,60,18.975,2.4,0.495,24,7.4575,,,,,,,3.6,10,,,,,,,,,,,,
,61,19.47,2.3,0.33,23,7.4575,,,,,,,2.6,3,,,,,,,,,,,,
,62,19.8,2.4,0.066,24,7.4575,,,,,,,1.6,4,,,,,,,,,,,,
,63,19.866,2.5,0.132,25,7.4575,,,,,,,5.7,18,,,,,,,,,,,,
,64,19.998,1.6,0.495,16,10.03856097,,,,,,,4.7,18,,,,,,,,,,,,
,65,20.493,2.6,0.028,26,6.72,,,,,,,3.7,18,,,,,,,,,,,,
,66,20.521,2.6,,26,,,,,,,,2.7,6,,,,,,,,,,,,
,観測時間［s］,18.777,,,,,,,,,,,1.7,11,,,,,,,,,,,,
,,,,,最少移動距離,6.72,,,,,,,5.8,18,,,,,,,,,,,,
,任意個所の最大目視時間［s］,,,1.42,最大移動距離,21.50,,,,,,,4.8,18,,,,,,,,,,,,
,任意個所の目視時間の標準偏差,,,0.26,平均移動距離,7.89,,,,,,,3.8,18,,,,,,,,,,,,
,,,,,距離標準偏差,2.42,,,,,,,2.8,15,,,,,,,,,,,,
,,,,,,,,,,,,,1.8,12,,,,,,,,,,,,
,原本再生時間,18.815,秒,,9.9のカウント数,0,,,,,,総計,40,,,,,,,,,,,,,
,観察時間,18.777,秒,,9.9の秒数,0,,,,,,,,,,,,,,,,,,,,
,観察割合,0.998,,,0のカウント数,1,,,,,,,,,,,,,,,,,,,,
,,,,,0の秒数,0.33,,,,,,,,,,,,,,,,,,,,
,総ロスト時間［秒］,0.330,,原本再生に占める9.9の割合,,0.000,,,,,,,,,,,,,,,,,,,,
,原本再生に占めるロスト割合,0.018,,観察時間に占める9.9の割合,,0.000,,,,,,,,,,,,,,,,,,,,
,観察時間に占めるロスト割合,0.018,,原本再生に占める0の割合,,0.018,,,,,,,,,,,,,,,,,,,,
,,,,観察時間に占める0の割合,,0.018,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,チェックデジット,18.447,,,,,,,,,,,,,,,,,,,,,
,,,,OK,18.447,,,,,,,,,,,,,,,,,,,,,
,,,,,18.447,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
