,,28.705,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,格子番号の位置,,,,,,,,,,刻み,4,ｃｍ,,,,,
,47,21.186,9.9,1.221,99,,,,,,,,1.3,18,,,,3,23,2,6,16,9,12,23,23
,48,22.407,1.1,0.198,11,,,,,,,,5.4,18,,,,2,8,1,3,11,13,17,23,23
,49,22.605,2.2,1.287,22,10.03856097,,,,,,,4.4,10,,,,1,5,7,18,15,23,23,23,23
,50,23.892,9.9,1.419,99,,,,,,,,3.4,16,,,,,,,,,,,,
,51,25.311,2.6,0.099,26,,,,,,,,2.4,11,,,,,,,,,,,,
,52,25.41,9.9,1.848,99,,,,,,,,1.4,15,,,,,,,,,,,,
,53,27.258,2.2,0.528,22,,,,,,,,5.5,4,,,,,,,,,,,,
,54,27.786,3.2,0.066,32,6.72,,,,,,,4.5,21,,,,,,,,,,,,
,55,27.852,3.3,0.033,33,7.4575,,,,,,,3.5,9,,,,,,,,,,,,
,56,27.885,4.3,0.066,43,6.72,,,,,,,2.5,13,,,,,,,,,,,,
,57,27.951,4.4,0.132,44,7.4575,,,,,,,1.5,23,,,,,,,,,,,,
,58,28.083,5.5,0.495,55,10.03856097,,,,,,,5.6,23,,,,,,,,,,,,
,59,28.578,0,0.264,0,,,,,,,,4.6,22,,,,,,,,,,,,
,60,28.842,9.9,2.409,99,,,,,,,,3.6,12,,,,,,,,,,,,
,61,31.251,1.1,0.165,11,,,,,,,,2.6,17,,,,,,,,,,,,
,62,31.416,4.2,0.165,42,21.49511354,,,,,,,1.6,23,,,,,,,,,,,,
,63,31.581,0,0.528,0,,,,,,,,5.7,23,,,,,,,,,,,,
,64,32.109,5.4,0.132,54,,,,,,,,4.7,23,,,,,,,,,,,,
,65,32.241,4.3,0.132,43,10.03856097,,,,,,,3.7,23,,,,,,,,,,,,
,66,32.373,3.3,0.033,33,6.72,,,,,,,2.7,23,,,,,,,,,,,,
,67,32.406,3.2,0.759,32,7.4575,,,,,,,1.7,23,,,,,,,,,,,,
,68,33.165,1.1,0.033,11,15.37035804,,,,,,,5.8,23,,,,,,,,,,,,
,69,33.198,2.1,0.198,21,6.72,,,,,,,4.8,23,,,,,,,,,,,,
,70,33.396,2.3,1.188,23,14.915,,,,,,,3.8,23,,,,,,,,,,,,
,71,34.584,2.1,0.132,21,14.915,,,,,,,2.8,23,,,,,,,,,,,,
,72,34.716,1.1,0.099,11,6.72,,,,,,,1.8,23,,,,,,,,,,,,
,73,34.815,9.9,2.673,99,,,,,,,総計,40,,,,,,,,,,,,,
,74,37.488,2.2,1.254,22,,,,,,,,,,,,,,,,,,,,,
,75,38.742,2.1,0.132,21,7.4575,,,,,,,,,,,,,,,,,,,,
,76,38.874,1.1 ,0.132,11,6.72,,,,,,,,,,,,,,,,,,,,
,77,39.006,9.9,1.221,99,,,,,,,,,,,,,,,,,,,,,
,78,40.227,0,0.759,0,,,,,,,,,,,,,,,,,,,,,
,79,40.986,4.3,0.132,43,,,,,,,,,,,,,,,,,,,,,
,80,41.118,2.3,0.792,23,13.44,,,,,,,,,,,,,,,,,,,,
,81,41.91,2.2,0.198,22,7.4575,,,,,,,,,,,,,,,,,,,,
,82,42.108,2.3,0.066,23,7.4575,,,,,,,,,,,,,,,,,,,,
,83,42.174,2.4,0.033,24,7.4575,,,,,,,,,,,,,,,,,,,,
,84,42.207,3.5,0.495,35,10.03856097,,,,,,,,,,,,,,,,,,,,
,85,42.702,3.6,0.396,36,7.4575,,,,,,,,,,,,,,,,,,,,
,86,43.098,2.6,0.099,26,6.72,,,,,,,,,,,,,,,,,,,,
,87,43.197,2.3,0.132,23,22.3725,,,,,,,,,,,,,,,,,,,,
,88,43.329,2.2,0.33,22,7.4575,,,,,,,,,,,,,,,,,,,,
,89,43.659,9.9,1.386,99,,,,,,,,,,,,,,,,,,,,,
,90,45.045,1.3,0.165,13,,,,,,,,,,,,,,,,,,,,,
,91,45.21,1.4,0.132,14,7.4575,,,,,,,,,,,,,,,,,,,,
,92,45.342,2.4,0.396,24,6.72,,,,,,,,,,,,,,,,,,,,
,93,45.738,3.4,0.066,34,6.72,,,,,,,,,,,,,,,,,,,,
,94,45.804,4.4,0.264,44,6.72,,,,,,,,,,,,,,,,,,,,
,95,46.068,3.2,0.594,32,16.35896161,,,,,,,,,,,,,,,,,,,,
,96,46.662,2.2,0.099,22,6.72,,,,,,,,,,,,,,,,,,,,
,97,46.761,1.1,0.066,11,10.03856097,,,,,,,,,,,,,,,,,,,,
,98,46.827,9.9,4.851,99,,,,,,,,,,,,,,,,,,,,,
,99,51.678,2.3,0.627,23,,,,,,,,,,,,,,,,,,,,,
,100,52.305,3.2,0.264,32,10.03856097,,,,,,,,,,,,,,,,,,,,
,101,52.569,2.2,0.462,22,6.72,,,,,,,,,,,,,,,,,,,,
,102,53.031,3.2,0.396,32,6.72,,,,,,,,,,,,,,,,,,,,
,103,53.427,2.1,0.198,21,10.03856097,,,,,,,,,,,,,,,,,,,,
,104,53.625,2.2,0.099,22,7.4575,,,,,,,,,,,,,,,,,,,,
,105,53.724,1.2,0.066,12,6.72,,,,,,,,,,,,,,,,,,,,
,106,53.79,9.9,2.767,99,,,,,,,,,,,,,,,,,,,,,
,107,56.557,9.9,,99,,,,,,,,,,,,,,,,,,,,,
,観測時間［秒］,55.93,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,最少移動距離,6.72,,,,,,,,,,,,,,,,,,,,
,任意個所の最大目視時間［s］,,,4.85,最大移動距離,22.37,,,,,,,,,,,,,,,,,,,,
,任意個所の目視時間の標準偏差,,,0.74,平均移動距離,8.63,,,,,,,,,,,,,,,,,,,,
,,,,,距離標準偏差,3.32,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,原本再生時間,54.719,秒,,9.9のカウント数,18,,,,,,,,,,,,,,,,,,,,
,観察時間,55.93,秒,,9.9の秒数,28.705,,,,,,,,,,,,,,,,,,,,
,観察割合,1.022,,,0のカウント数,4,,,,,,,,,,,,,,,,,,,,
,,,,,0の秒数,1.881,,,,,,,,,,,,,,,,,,,,
,総ロスト時間［秒］,30.586,,原本再生に占める9.9の割合,,0.525,,,,,,,,,,,,,,,,,,,,
,原本再生に占めるロスト割合,0.559,,観察時間に占める9.9の割合,,0.513,,,,,,,,,,,,,,,,,,,,
,観察時間に占めるロスト割合,0.547,,原本再生に占める0の割合,,0.034,,,,,,,,,,,,,,,,,,,,
,,,,観察時間に占める0の割合,,0.034,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,チェックデジット,25.344,,,,,,,,,,,,,,,,,,,,,
,,,,OK,25.344,,,,,,,,,,,,,,,,,,,,,
,,,,,25.344,,,,,,,,,,,,,,,,,,,,,
