,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,格子番号の位置,,,,,,,,,,刻み,4,ｃｍ,,,,,
開始時刻,1,1.287,0,0.033,,,54.769,,,1,2,3,4,5,6,7,8,,,以上,未満,累積,頻度,%,,
,2,1.32,3.6,0.231,36,,,,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,,1,0,4,0,0,0,,
,3,1.551,3.5,0.165,35,7.4575,,,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,,2,4,8,89,89,65.92592593,,
,4,1.716,3.4,0.165,34,7.4575,,,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,,3,8,12,123,34,25.18518519,,
,5,1.881,3.5,0.231,35,7.4575,,,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,,4,12,16,131,8,5.925925926,,
,6,2.112,4.6,0.132,46,10.03856097,,,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,,5,16,20,133,2,1.481481481,,
,7,2.244,3.5,0.099,35,10.03856097,,,,,,,,,,,,,6,20,24,135,2,1.481481481,,
,8,2.343,3.4,0.528,34,7.4575,,,目視時間の分布（秒）,,54.736,,,,,,,,7,24,28,135,0,0,,
,9,2.871,2.4,0.132,24,6.72,,,,1,2,3,4,5,6,7,8,,8,28,32,135,0,0,,
,10,3.003,2.3,1.386,23,7.4575,,,5,0,0,0,0.165,1.881,3.762,0.891,0,,9,32,36,135,0,0,,
,11,4.389,5.4,0.099,54,21.49511354,,,4,0,0,0,0.528,1.617,1.155,5.148,0,,10,36,40,135,0,0,,
,12,4.488,5.5,0.231,55,7.4575,,,3,0,0,3.125,10.999,2.541,0.924,3.19,0.792,,11,40,44,135,0,0,,
,13,4.719,4.5,0.066,45,6.72,,,2,0,0,12.969,1.716,0.99,0.891,1.254,0.198,,12,44,48,135,0,0,,
,14,4.785,3.4,0.231,34,10.03856097,,,1,0,0,0,0,0,0,0,0,,13,48,52,135,0,0,,
,15,5.016,2.4,0.132,24,6.72,,,,,,,,,,,,,14,52,56,135,0,0,,
,16,5.148,2.3,0.924,23,7.4575,,,目視時間の分布（%）,,100,,,,,,,,15,56,60,135,0,0,,
,17,6.072,4.4,0.099,44,15.37035804,,,,1,2,3,4,5,6,7,8,,16,60,64,135,0,0,,
,18,6.171,5.5,0.462,55,10.03856097,,,5,0.0,0.0,0.0,0.3,3.4,6.9,1.6,0.0,,17,64,68,135,0,0,,
,19,6.633,4.4,0.033,44,10.03856097,,,4,0.0,0.0,0.0,1.0,3.0,2.1,9.4,0.0,,18,68,72,135,0,0,,
,20,6.666,3.4,0.858,34,6.72,,,3,0.0,0.0,5.7,20.1,4.6,1.7,5.8,1.4,,19,72,76,135,0,0,,
,21,7.524,2.3,1.947,23,10.03856097,,,2,0.0,0.0,23.7,3.1,1.8,1.6,2.3,0.4,,20,76,80,135,0,0,,
,22,9.471,2.5,0.066,25,14.915,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,100,,
,23,9.537,2.6,0.33,26,7.4575,,,,,,,,,,,,,,,,,,,,
,24,9.867,2.7,0.594,27,7.4575,,,目視時間の分布ランキング,,,,,,,,,,,,,,,,,
,25,10.461,2.8,0.198,28,7.4575,,,,1,2,3,4,5,6,7,8,,,,,,,,,
,26,10.659,3.8,0.561,38,6.72,,,5,21,21,21,20,8,4,15,21,,,,,,,,,
,27,11.22,5.6,1.056,56,20.07712193,,,4,21,21,21,18,10,12,3,21,,,,,,,,,
,28,12.276,4.5,0.099,45,10.03856097,,,3,21,21,6,2,7,14,5,17,,,,,,,,,
,29,12.375,3.5,0.066,35,6.72,,,2,21,21,1,9,13,16,11,19,,,,,,,,,
,30,12.441,3.4,0.165,34,7.4575,,,1,21,21,21,21,21,21,21,21,,,,,,,,,
,31,12.606,2.3,0.957,23,10.03856097,,,,,,,,,,,,,,,,,,,,
,32,13.563,3.4,0.693,34,10.03856097,,,,,,,,,,,,,,,,,,,,
,33,14.256,2.4,0.066,24,6.72,,,目視個所Ｔｏｐ　No.1,2.3,1,,5.1,21,,,,,,,,,,,,
,34,14.322,2.3,0.891,23,7.4575,,,目視個所Ｔｏｐ　No.2,3.4,2,,4.1,21,,,,,,,,,,,,
,35,15.213,3.4,1.023,34,10.03856097,,,目視個所Ｔｏｐ　No.3,4.7,3,,3.1,21,,,,,,,,,,,,
,36,16.236,3.5,0.099,35,7.4575,,,目視個所Ｔｏｐ　No.4,5.6,4,,2.1,21,,,,,,,,,,,,
,37,16.335,2.6,0.132,26,10.03856097,,,目視個所Ｔｏｐ　No.5,3.7,5,,1.1,21,,,,,,,,,,,,
,38,16.467,2.5,0.165,25,7.4575,,,目視個所（累積ではない）,20,,,5.2,21,,,,,,,,,,,,
,39,16.632,2.4,0.429,24,7.4575,,,非目視個所,20,,,4.2,21,,,,,,,,,,,,
,40,17.061,2.3,1.254,23,7.4575,,,合計,40,,,3.2,21,,,,,,,,,,,,
,41,18.315,3.4,0.066,34,10.03856097,,,,,,,2.2,21,,,,,,,,,,,,
,42,18.381,4.5,0.363,45,10.03856097,,,,,,,1.2,21,,,,,,,,,,,,
,43,18.744,5.5,0.132,55,6.72,,,,,,,5.3,21,,,,,,,,,,,,
,44,18.876,4.5,0.033,45,6.72,,,,,,,4.3,21,,,,,1,2,3,4,5,6,7,8
,45,18.909,3.5,0.132,35,6.72,,,,,,,3.3,6,,,,5,21,21,21,20,8,4,15,21
,46,19.041,3.4,2.178,34,7.4575,,,,,,,2.3,1,,,,4,21,21,21,18,10,12,3,21
,47,21.219,3.5,0.132,35,7.4575,,,,,,,1.3,21,,,,3,21,21,6,2,7,14,5,17
,48,21.351,2.6,0.429,26,10.03856097,,,,,,,5.4,20,,,,2,21,21,1,9,13,16,11,19
