,,37.345,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,格子番号の位置,,,,,,,,,,刻み,4,ｃｍ,,,,,
開始時刻,1,0.198,9.9,0.462,,,54.285,,,1,2,3,4,5,6,7,8,,,以上,未満,累積,頻度,%,,
,2,0.66,3.4,0.066,34,,,,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,,1,0,4,0,0,0,,
,3,0.726,4.4,0.198,44,6.72,,,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,,2,4,8,25,25,64.1025641,,
,4,0.924,5.5,0.066,55,10.03856097,,,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,,3,8,12,36,11,28.20512821,,
,5,0.99,5.6,0.363,56,7.4575,,,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,,4,12,16,37,1,2.564102564,,
,6,1.353,4.5,0.264,45,10.03856097,,,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,,5,16,20,38,1,2.564102564,,
,7,1.617,0,0.132,0,,,,,,,,,,,,,,6,20,24,39,1,2.564102564,,
,8,1.749,2.1,0.132,21,,,,目視時間の分布（秒）,,12.639,,,,,,,,7,24,28,39,0,0,,
,9,1.881,9.9,8.151,99,,,,,1,2,3,4,5,6,7,8,,8,28,32,39,0,0,,
,10,10.032,0,0.957,0,,,,5,0,0.198,0.429,0.165,0.429,0.825,0,0,,9,32,36,39,0,0,,
,11,10.989,2.3,0.033,23,,,,4,0.198,1.485,0.198,0.33,0.396,0.066,0,0,,10,36,40,39,0,0,,
,12,11.022,9.9,14.52,99,,,,3,0.231,4.422,0.825,0.297,0,0.297,0,0,,11,40,44,39,0,0,,
,13,25.542,2.2,0.264,22,,,,2,0.132,1.254,0.264,0,0,0.198,0,0,,12,44,48,39,0,0,,
,14,25.806,9.9,0.528,99,,,,1,0,0,0,0,0,0,0,0,,13,48,52,39,0,0,,
,15,26.334,3.4,0.066,34,,,,,,,,,,,,,,14,52,56,39,0,0,,
,16,26.4,4.5,0.099,45,10.03856097,,,目視時間の分布（%）,,100,,,,,,,,15,56,60,39,0,0,,
,17,26.499,0,0.363,0,,,,,1,2,3,4,5,6,7,8,,16,60,64,39,0,0,,
,18,26.862,5.2,0.165,52,,,,5,0.0,1.6,3.4,1.3,3.4,6.5,0.0,0.0,,17,64,68,39,0,0,,
,19,27.027,4.2,0.231,42,6.72,,,4,1.6,11.7,1.6,2.6,3.1,0.5,0.0,0.0,,18,68,72,39,0,0,,
,20,27.258,3.2,0.165,32,6.72,,,3,1.8,35.0,6.5,2.3,0.0,2.3,0.0,0.0,,19,72,76,39,0,0,,
,21,27.423,0,0.132,0,,,,2,1.0,9.9,2.1,0.0,0.0,1.6,0.0,0.0,,20,76,80,39,0,0,,
,22,27.555,9.9,3.597,99,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,100,,
,23,31.152,0,0.033,0,,,,,,,,,,,,,,,,,,,,,
,24,31.185,4.2,0.099,42,,,,目視時間の分布ランキング,,,,,,,,,,,,,,,,,
,25,31.284,5.2,0.033,52,6.72,,,,1,2,3,4,5,6,7,8,,,,,,,,,
,26,31.317,5.3,0.099,53,7.4575,,,5,21,14,7,18,6,4,21,21,,,,,,,,,
