,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,格子番号の位置,,,,,,,,,,刻み,4,ｃｍ,,,,,
,54,26.961,2.3,1.386,23,7.4575,,,,,,,4.5,10,,,,,,,,,,,,
,55,28.347,3.4,0.165,34,10.03856097,,,,,,,3.5,9,,,,,,,,,,,,
,56,28.512,3.5,0.066,35,7.4575,,,,,,,2.5,17,,,,,,,,,,,,
,57,28.578,4.5,0.429,45,6.72,,,,,,,1.5,16,,,,,,,,,,,,
,58,29.007,4.6,0.165,46,7.4575,,,,,,,5.6,7,,,,,,,,,,,,
,59,29.172,5.6,0.462,56,6.72,,,,,,,4.6,12,,,,,,,,,,,,
,60,29.634,4.5,0.066,45,10.03856097,,,,,,,3.6,13,,,,,,,,,,,,
,61,29.7,4.4,0.033,44,7.4575,,,,,,,2.6,14,,,,,,,,,,,,
,62,29.733,3.4,0.132,34,6.72,,,,,,,1.6,19,,,,,,,,,,,,
,63,29.865,2.4,1.584,24,6.72,,,,,,,5.7,22,,,,,,,,,,,,
,64,31.449,2.5,0.132,25,7.4575,,,,,,,4.7,18,,,,,,,,,,,,
,65,31.581,1.5,0.033,15,6.72,,,,,,,3.7,15,,,,,,,,,,,,
,66,31.614,1.6,0.198,16,7.4575,,,,,,,2.7,8,,,,,,,,,,,,
,67,31.812,2.6,0.264,26,6.72,,,,,,,1.7,22,,,,,,,,,,,,
,68,32.076,1.5,0.165,15,10.03856097,,,,,,,5.8,22,,,,,,,,,,,,
,69,32.241,1.4,0.099,14,7.4575,,,,,,,4.8,22,,,,,,,,,,,,
,70,32.34,1.3,1.815,13,7.4575,,,,,,,3.8,22,,,,,,,,,,,,
,71,34.155,2.3,0.66,23,6.72,,,,,,,2.8,22,,,,,,,,,,,,
,72,34.815,3.4,0.132,34,10.03856097,,,,,,,1.8,22,,,,,,,,,,,,
,73,34.947,3.5,0.099,35,7.4575,,,,,,総計,40,,,,,,,,,,,,,
