,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,格子番号の位置,,,,,,,,,,刻み,4,ｃｍ,,,,,
開始時刻,1,2.145,1.8,0.231,18,,23.381,,,1,2,3,4,5,6,7,8,,,以上,未満,累積,頻度,%,,
,2,2.376,1.7,0.066,17,7.4575,,,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,,1,0,4,0,0,0,,
,3,2.442,2.5,0.198,25,16.35896161,,,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,,2,4,8,58,58,90.625,,
,4,2.64,3.5,0.099,35,6.72,,,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,,3,8,12,63,5,7.8125,,
,5,2.739,4.5,0.891,45,6.72,,,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,,4,12,16,63,0,0,,
,6,3.63,5.5,0.165,55,6.72,,,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,,5,16,20,64,1,1.5625,,
,7,3.795,5.6,0.396,56,7.4575,,,,,,,,,,,,,6,20,24,64,0,0,,
,8,4.191,4.6,0.627,46,6.72,,,目視時間の分布（秒）,,23.018,,,,,,,,7,24,28,64,0,0,,
,9,4.818,4.5,0.033,45,7.4575,,,,1,2,3,4,5,6,7,8,,8,28,32,64,0,0,,
,10,4.851,3.5,0.891,35,6.72,,,5,0,0,0,0,1.683,0.396,0,0,,9,32,36,64,0,0,,
,11,5.742,2.4,0.396,24,10.03856097,,,4,0,0,0,1.236,10.065,0.759,0,0,,10,36,40,64,0,0,,
,12,6.138,1.3,0.495,13,10.03856097,,,3,0,0,0,1.289,1.452,0.132,0.132,0.033,,11,40,44,64,0,0,,
,13,6.633,2.3,0.033,23,6.72,,,2,0,0,0.264,1.683,0.594,0,0,0,,12,44,48,64,0,0,,
,14,6.666,2.4,0.033,24,7.4575,,,1,0,0,0.66,1.914,0.429,0,0.066,0.231,,13,48,52,64,0,0,,
,15,6.699,3.4,0.165,34,6.72,,,,,,,,,,,,,14,52,56,64,0,0,,
,16,6.864,4.4,0.165,44,6.72,,,目視時間の分布（%）,,100,,,,,,,,15,56,60,64,0,0,,
,17,7.029,4.5,0.99,45,7.4575,,,,1,2,3,4,5,6,7,8,,16,60,64,64,0,0,,
,18,8.019,5.5,0.297,55,6.72,,,5,0.0,0.0,0.0,0.0,7.3,1.7,0.0,0.0,,17,64,68,64,0,0,,
,19,8.316,4.5,0.825,45,6.72,,,4,0.0,0.0,0.0,5.4,43.7,3.3,0.0,0.0,,18,68,72,64,0,0,,
,20,9.141,5.5,0.099,55,6.72,,,3,0.0,0.0,0.0,5.6,6.3,0.6,0.6,0.1,,19,72,76,64,0,0,,
,21,9.24,4.5,0.066,45,6.72,,,2,0.0,0.0,1.1,7.3,2.6,0.0,0.0,0.0,,20,76,80,64,0,0,,
