,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,格子番号の位置,,,,,,,,,,刻み,4,ｃｍ,,,,,
開始時刻,1,1.98,2.4,0.099,24,,23.546,,,1,2,3,4,5,6,7,8,,,以上,未満,累積,頻度,%,,
,2,2.079,3.4,0.297,34,6.72,,,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,,1,0,4,0,0,0,,
,3,2.376,4.4,0.231,44,6.72,,,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,,2,4,8,46,46,86.79245283,,
,4,2.607,4.5,0.363,45,7.4575,,,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,,3,8,12,53,7,13.20754717,,
,5,2.97,5.5,0.528,55,6.72,,,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,,4,12,16,53,0,0,,
,6,3.498,5.6,0.693,56,7.4575,,,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,,5,16,20,53,0,0,,
,7,4.191,4.5,0.231,45,10.03856097,,,,,,,,,,,,,6,20,24,53,0,0,,
,8,4.422,3.5,0.429,35,6.72,,,目視時間の分布（秒）,,23.546,,,,,,,,7,24,28,53,0,0,,
,9,4.851,4.5,1.551,45,6.72,,,,1,2,3,4,5,6,7,8,,8,28,32,53,0,0,,
,10,6.402,3.5,0.231,35,6.72,,,5,0,0,0,0,2.805,0.693,0,0,,9,32,36,53,0,0,,
,11,6.633,2.4,0.198,24,10.03856097,,,4,0,0,0.099,0.693,9.834,0,0,0,,10,36,40,53,0,0,,
,12,6.831,3.4,0.033,34,6.72,,,3,0,0.198,0.693,1.881,2.343,0.198,0,0,,11,40,44,53,0,0,,
,13,6.864,3.5,0.264,35,7.4575,,,2,0,0,0.627,1.964,0.495,0,0,0,,12,44,48,53,0,0,,
,14,7.128,4.5,2.739,45,6.72,,,1,0,0,0,0.825,0.198,0,0,0,,13,48,52,53,0,0,,
,15,9.867,3.5,0.495,35,6.72,,,,,,,,,,,,,14,52,56,53,0,0,,
,16,10.362,2.5,0.198,25,6.72,,,目視時間の分布（%）,,100,,,,,,,,15,56,60,53,0,0,,
,17,10.56,3.5,0.693,35,6.72,,,,1,2,3,4,5,6,7,8,,16,60,64,53,0,0,,
,18,11.253,4.5,0.627,45,6.72,,,5,0.0,0.0,0.0,0.0,11.9,2.9,0.0,0.0,,17,64,68,53,0,0,,
,19,11.88,5.5,0.66,55,6.72,,,4,0.0,0.0,0.4,2.9,41.8,0.0,0.0,0.0,,18,68,72,53,0,0,,
,20,12.54,4.5,0.66,45,6.72,,,3,0.0,0.8,2.9,8.0,10.0,0.8,0.0,0.0,,19,72,76,53,0,0,,
,21,13.2,5.5,0.759,55,6.72,,,2,0.0,0.0,2.7,8.3,2.1,0.0,0.0,0.0,,20,76,80,53,0,0,,
